transaction_id,source_account_id,destination_account_id,timestamp,amount,transaction_type,location_id,reference,network_id,synthetic_flag
TXN-000184,ACCT-003989,ACCT-000343,2023-12-25T03:17:00,9122.22,BILL_PAYMENT,LOC-000186,SYNREF-00000184,NET-000020,true
TXN-000185,ACCT-005498,ACCT-000331,2022-09-24T23:35:00,8188.69,TRANSFER,LOC-000956,SYNREF-00000185,NET-000003,true
TXN-000186,ACCT-005267,ACCT-004599,2023-12-14T10:21:00,7954.59,BILL_PAYMENT,LOC-000837,SYNREF-00000186,NET-000022,true
TXN-000187,ACCT-000784,ACCT-001872,2023-07-17T09:09:00,4474.94,TRANSFER,LOC-000049,SYNREF-00000187,,true
TXN-000188,ACCT-008935,ACCT-001126,2024-01-11T23:11:00,3756.62,TRANSFER,LOC-000006,SYNREF-00000188,NET-000023,true
TXN-000189,ACCT-006393,ACCT-003704,2023-08-02T18:37:00,22706.28,REFUND,LOC-000253,SYNREF-00000189,NET-000020,true
TXN-000190,ACCT-002281,ACCT-000416,2023-12-19T01:32:00,85930.7,TRANSFER,LOC-001807,SYNREF-00000190,NET-000028,true
TXN-000191,ACCT-005163,ACCT-002198,2023-09-01T15:58:00,14477.0,BILL_PAYMENT,LOC-000233,SYNREF-00000191,NET-000025,true
TXN-000192,ACCT-008274,ACCT-001413,2023-08-20T03:53:00,46784.47,TRANSFER,LOC-001805,SYNREF-00000192,NET-000014,true
TXN-000193,ACCT-007671,ACCT-000366,2023-10-06T10:50:00,20995.61,REFUND,LOC-000422,SYNREF-00000193,,true
TXN-000194,ACCT-006082,ACCT-008114,2022-11-15T21:10:00,18729.21,REFUND,LOC-000578,SYNREF-00000194,NET-000011,true
TXN-000195,ACCT-000627,ACCT-003533,2023-10-01T21:58:00,47950.52,CASH_DEPOSIT,LOC-000131,SYNREF-00000195,NET-000028,true
TXN-000196,ACCT-003649,ACCT-009170,2023-05-23T00:25:00,11339.66,MERCHANT_PAYMENT,LOC-002223,SYNREF-00000196,NET-000021,true
TXN-000197,ACCT-006733,ACCT-010837,2024-02-09T11:00:00,11383.12,CASH_DEPOSIT,LOC-001707,SYNREF-00000197,,true
TXN-000198,ACCT-001944,ACCT-006970,2022-10-18T05:33:00,1440.33,CASH_WITHDRAWAL,LOC-001696,SYNREF-00000198,NET-000021,true
TXN-000199,ACCT-003711,ACCT-004597,2023-10-09T01:46:00,9952.13,CASH_WITHDRAWAL,LOC-001909,SYNREF-00000199,NET-000022,true
TXN-000200,ACCT-001593,ACCT-003773,2023-08-09T04:58:00,9363.87,MERCHANT_PAYMENT,LOC-000520,SYNREF-00000200,NET-000023,true
TXN-000201,ACCT-006871,ACCT-003742,2023-05-20T20:13:00,8525.35,CASH_DEPOSIT,LOC-001514,SYNREF-00000201,NET-000014,true
TXN-000202,ACCT-004199,ACCT-006313,2023-06-24T02:02:00,7478.88,CASH_WITHDRAWAL,LOC-001715,SYNREF-00000202,NET-000009,true
TXN-000203,ACCT-005066,ACCT-000315,2023-10-30T07:56:00,12585.34,CASH_WITHDRAWAL,LOC-002104,SYNREF-00000203,NET-000026,true
TXN-000204,ACCT-003110,ACCT-005196,2024-02-27T13:02:00,12926.34,REFUND,LOC-000671,SYNREF-00000204,NET-000005,true
TXN-000205,ACCT-004544,ACCT-008239,2023-05-02T20:35:00,2108.06,BILL_PAYMENT,LOC-001523,SYNREF-00000205,NET-000011,true
TXN-000206,ACCT-011573,ACCT-004297,2023-08-10T15:06:00,19564.95,MERCHANT_PAYMENT,LOC-001295,SYNREF-00000206,,true
TXN-000207,ACCT-003156,ACCT-008982,2023-03-19T18:39:00,34730.11,TRANSFER,LOC-001639,SYNREF-00000207,NET-000002,true
TXN-000208,ACCT-005508,ACCT-009044,2023-06-15T10:39:00,17254.9,REFUND,LOC-000955,SYNREF-00000208,NET-000025,true
TXN-000209,ACCT-009205,ACCT-000727,2023-12-04T23:42:00,6188.85,BILL_PAYMENT,LOC-001525,SYNREF-00000209,NET-000026,true
TXN-000210,ACCT-007336,ACCT-005753,2023-01-15T17:18:00,5154.23,BILL_PAYMENT,LOC-001257,SYNREF-00000210,NET-000016,true
TXN-000211,ACCT-004109,ACCT-004233,2022-10-03T08:51:00,5767.09,CASH_DEPOSIT,LOC-000474,SYNREF-00000211,,true
TXN-000212,ACCT-005461,ACCT-006445,2023-05-14T06:52:00,18867.12,CASH_WITHDRAWAL,LOC-001168,SYNREF-00000212,NET-000028,true
TXN-000213,ACCT-003273,ACCT-000829,2023-04-12T07:14:00,26689.47,MERCHANT_PAYMENT,LOC-001006,SYNREF-00000213,NET-000013,true
TXN-000214,ACCT-001023,ACCT-006054,2023-01-18T09:04:00,13311.92,CASH_DEPOSIT,LOC-000744,SYNREF-00000214,NET-000028,true
TXN-000215,ACCT-002103,ACCT-005177,2023-03-19T09:54:00,17248.89,CASH_DEPOSIT,LOC-000498,SYNREF-00000215,NET-000027,true
TXN-000216,ACCT-004628,ACCT-009086,2023-10-18T08:53:00,21303.24,MERCHANT_PAYMENT,LOC-001928,SYNREF-00000216,,true
TXN-000217,ACCT-003452,ACCT-001074,2023-03-26T08:56:00,6332.35,MERCHANT_PAYMENT,LOC-000533,SYNREF-00000217,NET-000012,true
TXN-000218,ACCT-002308,ACCT-003060,2023-10-26T06:07:00,27028.29,MERCHANT_PAYMENT,LOC-002001,SYNREF-00000218,,true
TXN-000219,ACCT-003088,ACCT-002953,2023-10-19T13:20:00,8005.09,CASH_WITHDRAWAL,LOC-001665,SYNREF-00000219,NET-000027,true
TXN-000220,ACCT-006579,ACCT-011731,2023-09-23T09:16:00,16399.35,TRANSFER,LOC-001609,SYNREF-00000220,,true
TXN-000221,ACCT-011671,ACCT-001523,2023-02-14T04:42:00,33747.55,BILL_PAYMENT,LOC-001185,SYNREF-00000221,,true
TXN-000222,ACCT-000750,ACCT-007847,2023-10-24T11:19:00,100162.07,REFUND,LOC-000384,SYNREF-00000222,NET-000014,true
TXN-000223,ACCT-011298,ACCT-008319,2022-09-06T22:36:00,6075.59,REFUND,LOC-001473,SYNREF-00000223,,true
TXN-000224,ACCT-000440,ACCT-007485,2023-05-25T16:07:00,6260.18,MERCHANT_PAYMENT,LOC-003003,SYNREF-00000224,NET-000027,true
TXN-000225,ACCT-006090,ACCT-008531,2023-09-26T01:37:00,29574.22,BILL_PAYMENT,LOC-000491,SYNREF-00000225,,true
TXN-000226,ACCT-008251,ACCT-003544,2023-10-18T03:15:00,299453.39,CASH_WITHDRAWAL,LOC-000603,SYNREF-00000226,,true
TXN-000227,ACCT-003832,ACCT-008407,2023-01-23T01:58:00,25728.34,BILL_PAYMENT,LOC-000626,SYNREF-00000227,NET-000005,true
TXN-000228,ACCT-004237,ACCT-004807,2023-10-12T10:46:00,28569.97,CASH_DEPOSIT,LOC-001162,SYNREF-00000228,NET-000018,true
TXN-000229,ACCT-006896,ACCT-010278,2023-01-26T07:24:00,3924.37,MERCHANT_PAYMENT,LOC-002713,SYNREF-00000229,,true
TXN-000230,ACCT-006811,ACCT-007966,2023-08-04T01:31:00,15739.49,CASH_DEPOSIT,LOC-001204,SYNREF-00000230,NET-000008,true
TXN-000231,ACCT-003793,ACCT-004255,2024-01-05T03:54:00,9337.32,TRANSFER,LOC-002728,SYNREF-00000231,,true
TXN-000232,ACCT-003852,ACCT-009146,2023-07-04T22:23:00,4840.86,CASH_DEPOSIT,LOC-002903,SYNREF-00000232,NET-000001,true
TXN-000233,ACCT-000143,ACCT-006906,2023-08-25T02:48:00,2934.1,REFUND,LOC-001825,SYNREF-00000233,NET-000007,true
TXN-000234,ACCT-004502,ACCT-005652,2022-11-30T23:50:00,3663.95,CASH_WITHDRAWAL,LOC-002803,SYNREF-00000234,NET-000001,true
TXN-000235,ACCT-007662,ACCT-004769,2023-05-06T19:28:00,8848.48,TRANSFER,LOC-000656,SYNREF-00000235,NET-000016,true
TXN-000236,ACCT-002041,ACCT-003438,2023-04-17T17:01:00,19916.58,REFUND,LOC-001601,SYNREF-00000236,NET-000021,true
TXN-000237,ACCT-003847,ACCT-001633,2023-09-30T12:21:00,10436.85,MERCHANT_PAYMENT,LOC-000933,SYNREF-00000237,NET-000023,true
TXN-000238,ACCT-006252,ACCT-005709,2023-03-22T10:43:00,2576.59,TRANSFER,LOC-000459,SYNREF-00000238,NET-000007,true
TXN-000239,ACCT-002266,ACCT-002768,2022-12-16T14:27:00,21617.97,CASH_DEPOSIT,LOC-001506,SYNREF-00000239,NET-000022,true
TXN-000240,ACCT-007477,ACCT-008217,2023-05-19T07:36:00,11923.98,TRANSFER,LOC-002716,SYNREF-00000240,,true
TXN-000241,ACCT-001023,ACCT-001794,2023-04-24T06:06:00,7783.08,TRANSFER,LOC-001859,SYNREF-00000241,NET-000010,true
TXN-000242,ACCT-003397,ACCT-000064,2023-11-15T15:20:00,68208.69,TRANSFER,LOC-000650,SYNREF-00000242,NET-000008,true
TXN-000243,ACCT-009114,ACCT-005375,2022-09-27T03:27:00,1880.26,MERCHANT_PAYMENT,LOC-002576,SYNREF-00000243,NET-000015,true
TXN-000244,ACCT-008820,ACCT-004605,2023-11-02T10:43:00,13049.02,REFUND,LOC-000130,SYNREF-00000244,NET-000025,true
TXN-000245,ACCT-010463,ACCT-005274,2023-12-04T22:08:00,10755.82,CASH_WITHDRAWAL,LOC-001660,SYNREF-00000245,,true
TXN-000246,ACCT-004548,ACCT-007354,2023-11-25T17:35:00,23639.44,BILL_PAYMENT,LOC-000331,SYNREF-00000246,NET-000002,true
TXN-000247,ACCT-009234,ACCT-009335,2023-06-12T22:01:00,56950.28,REFUND,LOC-001148,SYNREF-00000247,NET-000006,true
TXN-000248,ACCT-007991,ACCT-006899,2023-10-22T21:25:00,38524.96,MERCHANT_PAYMENT,LOC-002810,SYNREF-00000248,NET-000018,true
TXN-000249,ACCT-009024,ACCT-005027,2023-06-30T16:03:00,2971.78,BILL_PAYMENT,LOC-001735,SYNREF-00000249,NET-000023,true
TXN-000250,ACCT-008826,ACCT-007554,2022-10-26T18:09:00,37469.49,MERCHANT_PAYMENT,LOC-002701,SYNREF-00000250,NET-000018,true
TXN-000251,ACCT-000775,ACCT-004166,2024-01-26T16:55:00,92509.94,BILL_PAYMENT,LOC-001932,SYNREF-00000251,NET-000012,true
TXN-000252,ACCT-001368,ACCT-008300,2022-09-14T23:39:00,3659.67,BILL_PAYMENT,LOC-000472,SYNREF-00000252,NET-000007,true
TXN-000253,ACCT-007743,ACCT-008723,2023-09-07T03:55:00,16128.11,BILL_PAYMENT,LOC-002001,SYNREF-00000253,NET-000007,true
TXN-000254,ACCT-007499,ACCT-002033,2023-01-28T06:41:00,699.17,MERCHANT_PAYMENT,LOC-002496,SYNREF-00000254,NET-000016,true
TXN-000255,ACCT-006269,ACCT-009257,2023-01-20T09:42:00,4910.6,MERCHANT_PAYMENT,LOC-002599,SYNREF-00000255,NET-000018,true
TXN-000256,ACCT-008871,ACCT-000792,2023-05-07T03:20:00,143989.56,MERCHANT_PAYMENT,LOC-000051,SYNREF-00000256,,true
TXN-000257,ACCT-002354,ACCT-007460,2022-08-19T18:41:00,107266.07,MERCHANT_PAYMENT,LOC-000185,SYNREF-00000257,NET-000027,true
TXN-000258,ACCT-005919,ACCT-004359,2023-04-19T08:03:00,44500.18,CASH_WITHDRAWAL,LOC-000692,SYNREF-00000258,NET-000027,true
TXN-000259,ACCT-003015,ACCT-001256,2022-09-12T00:50:00,27854.81,CASH_DEPOSIT,LOC-001314,SYNREF-00000259,,true
TXN-000260,ACCT-007681,ACCT-002858,2024-01-08T11:20:00,5469.09,TRANSFER,LOC-002443,SYNREF-00000260,NET-000005,true
TXN-000261,ACCT-006840,ACCT-006633,2023-03-11T16:53:00,7506.97,TRANSFER,LOC-001349,SYNREF-00000261,NET-000014,true
TXN-000262,ACCT-002663,ACCT-003948,2023-06-21T00:02:00,20369.05,MERCHANT_PAYMENT,LOC-002121,SYNREF-00000262,NET-000027,true
TXN-000263,ACCT-002249,ACCT-007564,2022-12-07T16:18:00,22936.42,MERCHANT_PAYMENT,LOC-002009,SYNREF-00000263,NET-000007,true
TXN-000264,ACCT-006916,ACCT-009073,2023-03-25T17:43:00,7187.63,CASH_WITHDRAWAL,LOC-000030,SYNREF-00000264,NET-000024,true
TXN-000265,ACCT-007651,ACCT-004026,2023-01-29T22:56:00,3925.04,REFUND,LOC-001511,SYNREF-00000265,NET-000004,true
TXN-000266,ACCT-004610,ACCT-005983,2023-09-19T12:52:00,1281383.78,REFUND,LOC-001948,SYNREF-00000266,,true
TXN-000267,ACCT-005448,ACCT-007643,2024-01-19T11:16:00,26559.67,CASH_DEPOSIT,LOC-000174,SYNREF-00000267,NET-000014,true
TXN-000268,ACCT-007146,ACCT-004423,2023-10-14T12:00:00,17952.61,BILL_PAYMENT,LOC-001548,SYNREF-00000268,,true
TXN-000269,ACCT-011541,ACCT-002112,2023-02-20T04:27:00,32748.45,CASH_WITHDRAWAL,LOC-001018,SYNREF-00000269,,true
TXN-000270,ACCT-007859,ACCT-008208,2023-08-01T15:09:00,10995.61,TRANSFER,LOC-001397,SYNREF-00000270,NET-000006,true
TXN-000271,ACCT-003035,ACCT-001683,2023-03-26T00:06:00,17129.99,TRANSFER,LOC-001098,SYNREF-00000271,NET-000022,true
TXN-000272,ACCT-001980,ACCT-009338,2023-12-20T20:02:00,10173.67,CASH_WITHDRAWAL,LOC-001228,SYNREF-00000272,NET-000009,true
TXN-000273,ACCT-007176,ACCT-002756,2023-03-25T05:36:00,4816.44,REFUND,LOC-002823,SYNREF-00000273,,true
TXN-000274,ACCT-007858,ACCT-004323,2023-08-28T19:28:00,40494.63,TRANSFER,LOC-000331,SYNREF-00000274,NET-000010,true
TXN-000275,ACCT-006415,ACCT-008001,2023-10-09T06:56:00,32476.53,BILL_PAYMENT,LOC-000826,SYNREF-00000275,NET-000009,true
TXN-000276,ACCT-007097,ACCT-005877,2023-04-11T17:42:00,24966.81,REFUND,LOC-000031,SYNREF-00000276,NET-000008,true
TXN-000277,ACCT-000738,ACCT-001871,2023-01-13T09:14:00,18006.66,BILL_PAYMENT,LOC-001919,SYNREF-00000277,NET-000022,true
TXN-000278,ACCT-001868,ACCT-001989,2023-04-06T15:43:00,172474.0,CASH_DEPOSIT,LOC-000725,SYNREF-00000278,NET-000022,true
TXN-000279,ACCT-003943,ACCT-003085,2023-02-18T22:07:00,16787.17,CASH_DEPOSIT,LOC-001600,SYNREF-00000279,NET-000027,true
TXN-000280,ACCT-010145,ACCT-001608,2023-02-19T20:41:00,5872.92,CASH_WITHDRAWAL,LOC-000807,SYNREF-00000280,,true
TXN-000281,ACCT-008656,ACCT-007859,2023-06-27T05:42:00,9263.08,BILL_PAYMENT,LOC-001282,SYNREF-00000281,NET-000022,true
TXN-000282,ACCT-006633,ACCT-002350,2023-10-20T01:54:00,12284.22,REFUND,LOC-001381,SYNREF-00000282,NET-000014,true
TXN-000283,ACCT-000878,ACCT-006332,2023-07-29T16:35:00,6477.35,CASH_WITHDRAWAL,LOC-001327,SYNREF-00000283,,true
TXN-000284,ACCT-008028,ACCT-005302,2023-09-12T01:47:00,10306.1,MERCHANT_PAYMENT,LOC-001524,SYNREF-00000284,NET-000016,true
TXN-000285,ACCT-003935,ACCT-000074,2023-03-18T23:57:00,884828.99,CASH_WITHDRAWAL,LOC-001947,SYNREF-00000285,NET-000006,true
TXN-000286,ACCT-010578,ACCT-001824,2023-12-02T04:22:00,169999.72,TRANSFER,LOC-001274,SYNREF-00000286,,true
TXN-000287,ACCT-009262,ACCT-005367,2023-10-27T13:58:00,770135.47,MERCHANT_PAYMENT,LOC-002100,SYNREF-00000287,NET-000028,true
TXN-000288,ACCT-001704,ACCT-007444,2023-07-09T14:25:00,9316.51,CASH_DEPOSIT,LOC-002697,SYNREF-00000288,NET-000003,true
TXN-000289,ACCT-008897,ACCT-000090,2022-09-07T08:58:00,9785.84,MERCHANT_PAYMENT,LOC-002289,SYNREF-00000289,NET-000021,true
TXN-000290,ACCT-005196,ACCT-009217,2023-11-01T15:00:00,29687.57,REFUND,LOC-002192,SYNREF-00000290,NET-000005,true
TXN-000291,ACCT-005588,ACCT-006035,2022-12-23T17:36:00,22027.85,TRANSFER,LOC-002046,SYNREF-00000291,NET-000013,true
TXN-000292,ACCT-001832,ACCT-005244,2023-06-09T19:34:00,10808.57,CASH_DEPOSIT,LOC-000165,SYNREF-00000292,NET-000017,true
TXN-000293,ACCT-004490,ACCT-008877,2023-10-26T05:46:00,2463.95,CASH_DEPOSIT,LOC-002595,SYNREF-00000293,NET-000010,true
TXN-000294,ACCT-008831,ACCT-006825,2023-04-04T02:07:00,7751.17,TRANSFER,LOC-001961,SYNREF-00000294,NET-000023,true
TXN-000295,ACCT-004302,ACCT-001147,2022-12-27T15:07:00,1019.91,MERCHANT_PAYMENT,LOC-002602,SYNREF-00000295,NET-000026,true
TXN-000296,ACCT-007301,ACCT-005885,2023-01-25T01:47:00,10738.65,REFUND,LOC-001536,SYNREF-00000296,NET-000017,true
TXN-000297,ACCT-004869,ACCT-001276,2023-10-10T22:52:00,9800.19,BILL_PAYMENT,LOC-001999,SYNREF-00000297,NET-000024,true
TXN-000298,ACCT-005097,ACCT-000974,2023-11-06T10:10:00,3820.0,TRANSFER,LOC-002366,SYNREF-00000298,NET-000022,true
TXN-000299,ACCT-002946,ACCT-002377,2023-08-30T01:45:00,5299.35,REFUND,LOC-002584,SYNREF-00000299,,true
TXN-000300,ACCT-004044,ACCT-008389,2023-07-26T07:26:00,54303.49,CASH_WITHDRAWAL,LOC-001011,SYNREF-00000300,NET-000018,true
TXN-000301,ACCT-006834,ACCT-007895,2023-06-17T04:35:00,10417.28,TRANSFER,LOC-002498,SYNREF-00000301,NET-000014,true
TXN-000302,ACCT-002420,ACCT-006474,2023-02-18T14:47:00,7392.98,BILL_PAYMENT,LOC-001830,SYNREF-00000302,NET-000011,true
TXN-000303,ACCT-006129,ACCT-000814,2023-05-17T04:29:00,504272.33,CASH_WITHDRAWAL,LOC-000470,SYNREF-00000303,NET-000003,true
TXN-000304,ACCT-002930,ACCT-008424,2022-11-13T04:00:00,18720.62,CASH_DEPOSIT,LOC-000041,SYNREF-00000304,NET-000010,true
TXN-000305,ACCT-006194,ACCT-002356,2023-05-19T21:49:00,9648.35,CASH_WITHDRAWAL,LOC-000447,SYNREF-00000305,NET-000001,true
TXN-000306,ACCT-008355,ACCT-006977,2023-03-18T07:02:00,30413.52,MERCHANT_PAYMENT,LOC-000843,SYNREF-00000306,,true
TXN-000307,ACCT-008016,ACCT-004224,2023-07-31T16:49:00,1633.0,REFUND,LOC-000415,SYNREF-00000307,NET-000010,true
TXN-000308,ACCT-002008,ACCT-003358,2023-08-18T17:58:00,34080.53,BILL_PAYMENT,LOC-002624,SYNREF-00000308,NET-000019,true
TXN-000309,ACCT-006337,ACCT-002818,2023-09-20T04:20:00,41182.31,CASH_WITHDRAWAL,LOC-001842,SYNREF-00000309,NET-000004,true
TXN-000310,ACCT-008392,ACCT-007078,2024-02-14T10:12:00,5665.0,TRANSFER,LOC-002671,SYNREF-00000310,NET-000026,true
TXN-000311,ACCT-003592,ACCT-007818,2022-10-18T08:36:00,5836.64,MERCHANT_PAYMENT,LOC-000233,SYNREF-00000311,NET-000013,true
TXN-000312,ACCT-000435,ACCT-004173,2023-04-09T02:58:00,1182916.19,TRANSFER,LOC-000721,SYNREF-00000312,NET-000027,true
TXN-000313,ACCT-008307,ACCT-000010,2023-06-10T12:35:00,10777.83,TRANSFER,LOC-002351,SYNREF-00000313,NET-000007,true
TXN-000314,ACCT-006451,ACCT-006532,2023-09-18T05:54:00,39108.18,CASH_WITHDRAWAL,LOC-000146,SYNREF-00000314,NET-000025,true
TXN-000315,ACCT-003800,ACCT-001953,2023-08-31T22:49:00,10590.48,REFUND,LOC-002707,SYNREF-00000315,NET-000003,true
TXN-000316,ACCT-007680,ACCT-001972,2023-05-16T12:48:00,2885.15,MERCHANT_PAYMENT,LOC-000078,SYNREF-00000316,NET-000013,true
TXN-000317,ACCT-008005,ACCT-009239,2023-07-24T23:01:00,52459.32,MERCHANT_PAYMENT,LOC-002552,SYNREF-00000317,NET-000006,true
TXN-000318,ACCT-006183,ACCT-007687,2022-12-12T09:33:00,15680.44,CASH_WITHDRAWAL,LOC-001281,SYNREF-00000318,NET-000005,true
TXN-000319,ACCT-000203,ACCT-007376,2022-11-10T16:21:00,10979.24,REFUND,LOC-002807,SYNREF-00000319,NET-000024,true
TXN-000320,ACCT-000297,ACCT-009982,2023-04-13T20:32:00,21630.11,BILL_PAYMENT,LOC-000888,SYNREF-00000320,,true
TXN-000321,ACCT-009110,ACCT-004081,2023-10-27T09:56:00,7162.73,BILL_PAYMENT,LOC-001429,SYNREF-00000321,NET-000015,true
TXN-000322,ACCT-001332,ACCT-008241,2023-08-16T10:33:00,30080.46,TRANSFER,LOC-001558,SYNREF-00000322,NET-000011,true
TXN-000323,ACCT-006470,ACCT-009117,2023-05-18T03:25:00,28115.87,MERCHANT_PAYMENT,LOC-001471,SYNREF-00000323,NET-000011,true
TXN-000324,ACCT-001609,ACCT-002130,2023-08-07T06:50:00,9936.16,REFUND,LOC-001352,SYNREF-00000324,NET-000021,true
TXN-000325,ACCT-003331,ACCT-002436,2023-04-08T02:32:00,18278.28,MERCHANT_PAYMENT,LOC-001343,SYNREF-00000325,NET-000012,true
TXN-000326,ACCT-009235,ACCT-004090,2023-07-08T08:23:00,4677.24,CASH_WITHDRAWAL,LOC-001757,SYNREF-00000326,NET-000007,true
TXN-000327,ACCT-005347,ACCT-009058,2023-04-01T09:56:00,2481.67,MERCHANT_PAYMENT,LOC-000584,SYNREF-00000327,NET-000004,true
TXN-000328,ACCT-004200,ACCT-005335,2023-10-22T16:39:00,6305.48,REFUND,LOC-002800,SYNREF-00000328,NET-000009,true
TXN-000329,ACCT-005790,ACCT-005913,2023-09-26T23:18:00,12158.61,CASH_WITHDRAWAL,LOC-001414,SYNREF-00000329,,true
TXN-000330,ACCT-006861,ACCT-001876,2023-04-28T12:06:00,23126.12,CASH_WITHDRAWAL,LOC-000982,SYNREF-00000330,,true
TXN-000331,ACCT-004004,ACCT-005387,2023-03-27T13:52:00,29002.89,MERCHANT_PAYMENT,LOC-001561,SYNREF-00000331,NET-000003,true
TXN-000332,ACCT-006370,ACCT-002115,2023-01-14T13:04:00,34356.09,BILL_PAYMENT,LOC-000785,SYNREF-00000332,NET-000028,true
TXN-000333,ACCT-000092,ACCT-006786,2022-09-07T22:14:00,24595.06,CASH_DEPOSIT,LOC-000092,SYNREF-00000333,NET-000021,true
TXN-000334,ACCT-002664,ACCT-005089,2023-07-18T18:43:00,4478.3,CASH_DEPOSIT,LOC-000732,SYNREF-00000334,NET-000014,true
TXN-000335,ACCT-000698,ACCT-006645,2023-08-18T09:56:00,5818.36,TRANSFER,LOC-001862,SYNREF-00000335,NET-000005,true
TXN-000336,ACCT-005241,ACCT-001921,2023-04-01T13:47:00,25272.86,BILL_PAYMENT,LOC-002142,SYNREF-00000336,NET-000016,true
TXN-000337,ACCT-005381,ACCT-006067,2022-11-22T12:28:00,16710.79,TRANSFER,LOC-000987,SYNREF-00000337,NET-000003,true
TXN-000338,ACCT-001604,ACCT-002303,2023-05-19T14:32:00,4910.39,CASH_DEPOSIT,LOC-001483,SYNREF-00000338,NET-000007,true
TXN-000339,ACCT-002345,ACCT-004397,2023-03-22T15:43:00,33072.0,BILL_PAYMENT,LOC-000571,SYNREF-00000339,NET-000014,true
TXN-000340,ACCT-009245,ACCT-006676,2022-12-15T06:41:00,23165.35,MERCHANT_PAYMENT,LOC-002451,SYNREF-00000340,NET-000001,true
TXN-000341,ACCT-003841,ACCT-006314,2023-05-19T22:02:00,21698.54,MERCHANT_PAYMENT,LOC-001633,SYNREF-00000341,NET-000009,true
TXN-000342,ACCT-007798,ACCT-009283,2023-03-20T01:49:00,6362.09,MERCHANT_PAYMENT,LOC-002004,SYNREF-00000342,NET-000002,true
TXN-000343,ACCT-008839,ACCT-007413,2023-01-03T07:26:00,2156.6,REFUND,LOC-002570,SYNREF-00000343,,true
TXN-000344,ACCT-006392,ACCT-002824,2023-06-08T09:55:00,1599.55,CASH_WITHDRAWAL,LOC-001051,SYNREF-00000344,NET-000002,true
TXN-000345,ACCT-005437,ACCT-001849,2024-02-13T15:56:00,9150.85,MERCHANT_PAYMENT,LOC-000233,SYNREF-00000345,NET-000002,true
TXN-000346,ACCT-003129,ACCT-002261,2022-09-28T11:27:00,8075.11,TRANSFER,LOC-001645,SYNREF-00000346,NET-000022,true
TXN-000347,ACCT-008570,ACCT-002944,2023-10-24T01:37:00,25762.64,REFUND,LOC-002436,SYNREF-00000347,NET-000001,true
TXN-000348,ACCT-000462,ACCT-006528,2023-04-12T01:45:00,5886.37,CASH_DEPOSIT,LOC-000185,SYNREF-00000348,NET-000026,true
TXN-000349,ACCT-008155,ACCT-002230,2024-02-06T10:04:00,16613.07,CASH_WITHDRAWAL,LOC-000459,SYNREF-00000349,NET-000006,true
TXN-000350,ACCT-001390,ACCT-001608,2023-05-30T22:36:00,39103.71,CASH_WITHDRAWAL,LOC-002678,SYNREF-00000350,NET-000005,true
TXN-000351,ACCT-007462,ACCT-007097,2023-03-21T21:23:00,2034.44,CASH_WITHDRAWAL,LOC-001758,SYNREF-00000351,,true
TXN-000352,ACCT-003915,ACCT-000290,2022-09-23T06:51:00,4618.8,BILL_PAYMENT,LOC-002222,SYNREF-00000352,NET-000010,true
TXN-000353,ACCT-008352,ACCT-003661,2023-07-21T14:19:00,5074.64,BILL_PAYMENT,LOC-001383,SYNREF-00000353,NET-000003,true
TXN-000354,ACCT-006684,ACCT-005875,2023-09-02T17:39:00,6594.14,CASH_DEPOSIT,LOC-002772,SYNREF-00000354,NET-000008,true
TXN-000355,ACCT-007867,ACCT-004260,2023-04-05T04:38:00,3796.39,CASH_WITHDRAWAL,LOC-000911,SYNREF-00000355,NET-000019,true
TXN-000356,ACCT-008383,ACCT-002862,2022-11-17T12:32:00,7707.93,CASH_WITHDRAWAL,LOC-001439,SYNREF-00000356,NET-000023,true
TXN-000357,ACCT-003738,ACCT-004393,2024-01-20T19:26:00,29080.07,TRANSFER,LOC-002937,SYNREF-00000357,NET-000014,true
TXN-000358,ACCT-000747,ACCT-002169,2022-10-06T02:33:00,10848.85,CASH_WITHDRAWAL,LOC-000028,SYNREF-00000358,NET-000023,true
TXN-000359,ACCT-010949,ACCT-008385,2023-07-11T12:36:00,261646.35,TRANSFER,LOC-002408,SYNREF-00000359,,true
TXN-000360,ACCT-010509,ACCT-000696,2023-04-11T09:04:00,13732.42,MERCHANT_PAYMENT,LOC-001577,SYNREF-00000360,,true
TXN-000361,ACCT-004494,ACCT-003932,2023-12-15T10:54:00,66157.96,CASH_DEPOSIT,LOC-001031,SYNREF-00000361,NET-000008,true
TXN-000362,ACCT-005356,ACCT-005891,2024-03-12T11:01:00,7261.7,REFUND,LOC-002221,SYNREF-00000362,NET-000011,true
TXN-000363,ACCT-005304,ACCT-003759,2023-04-11T04:14:00,15322.75,BILL_PAYMENT,LOC-002805,SYNREF-00000363,NET-000016,true
TXN-000364,ACCT-001737,ACCT-000176,2023-05-21T08:39:00,68161.4,REFUND,LOC-000030,SYNREF-00000364,,true
TXN-000365,ACCT-001916,ACCT-007662,2023-03-08T20:36:00,5083.3,MERCHANT_PAYMENT,LOC-002329,SYNREF-00000365,NET-000016,true
TXN-000366,ACCT-007086,ACCT-000059,2023-11-03T17:15:00,32890.01,MERCHANT_PAYMENT,LOC-000232,SYNREF-00000366,NET-000026,true
TXN-000367,ACCT-001419,ACCT-008419,2023-03-24T17:18:00,2591.15,TRANSFER,LOC-002158,SYNREF-00000367,NET-000002,true
