device_id,device_type,person_id,os,first_seen,last_seen,synthetic_flag
DEVICE-000329,Tablet,PERSON-001873,Android,2023-04-03,2023-04-03,true
DEVICE-000330,Feature Phone,PERSON-000096,Android,2023-04-03,2023-04-03,true
DEVICE-000331,Feature Phone,PERSON-002517,Android,2023-09-03,2023-09-03,true
DEVICE-000332,Feature Phone,PERSON-002279,iOS,2023-09-03,2023-09-03,true
DEVICE-000333,Smartphone,PERSON-000538,Android,2023-09-03,2023-09-03,true
DEVICE-000334,Tablet,PERSON-001544,iOS,2023-09-03,2023-09-03,true
DEVICE-000335,Smartphone,PERSON-001544,Android,2023-09-03,2023-09-03,true
DEVICE-000336,Feature Phone,PERSON-002873,Android,2023-09-03,2023-09-03,true
DEVICE-000337,Tablet,PERSON-001898,Android,2023-09-03,2023-09-03,true
DEVICE-000338,Tablet,PERSON-001898,Android,2023-09-03,2023-09-03,true
DEVICE-000339,Smartphone,PERSON-000083,Android,2023-09-03,2023-09-03,true
DEVICE-000340,Tablet,PERSON-002745,iOS,2023-09-03,2023-09-03,true
DEVICE-000341,Tablet,PERSON-002964,iOS,2023-09-03,2023-09-03,true
DEVICE-000342,Feature Phone,PERSON-002964,Android,2023-09-03,2023-09-03,true
DEVICE-000343,Feature Phone,PERSON-000611,iOS,2023-09-15,2023-09-15,true
DEVICE-000344,Feature Phone,PERSON-002438,iOS,2023-09-15,2023-09-15,true
DEVICE-000345,Smartphone,PERSON-000060,Android,2023-09-15,2023-09-15,true
DEVICE-000346,Feature Phone,PERSON-001480,Android,2023-09-15,2023-09-15,true
DEVICE-000347,Smartphone,PERSON-000635,iOS,2023-09-15,2023-09-15,true
DEVICE-000348,Smartphone,PERSON-001768,iOS,2023-09-15,2023-09-15,true
DEVICE-000349,Smartphone,PERSON-002847,iOS,2023-09-15,2023-09-15,true
DEVICE-000350,Smartphone,PERSON-001847,Android,2023-09-15,2023-09-15,true
DEVICE-000351,Smartphone,PERSON-001664,iOS,2023-05-22,2023-05-22,true
DEVICE-000352,Smartphone,PERSON-001343,Android,2023-05-22,2023-05-22,true
DEVICE-000353,Feature Phone,PERSON-002998,Android,2023-05-22,2023-05-22,true
DEVICE-000354,Tablet,PERSON-000948,iOS,2023-05-22,2023-05-22,true
DEVICE-000355,Smartphone,PERSON-000948,iOS,2023-05-22,2023-05-22,true
DEVICE-000356,Tablet,PERSON-001315,Android,2023-05-22,2023-05-22,true
DEVICE-000357,Tablet,PERSON-001315,iOS,2023-05-22,2023-05-22,true
DEVICE-000358,Feature Phone,PERSON-000904,iOS,2023-05-22,2023-05-22,true
DEVICE-000359,Tablet,PERSON-000106,Android,2023-05-22,2023-05-22,true
DEVICE-000360,Tablet,PERSON-000697,Android,2023-05-22,2023-05-22,true
DEVICE-000361,Feature Phone,PERSON-002715,Android,2023-05-22,2023-05-22,true
DEVICE-000362,Smartphone,PERSON-000919,iOS,2023-08-08,2023-08-08,true
DEVICE-000363,Tablet,PERSON-000132,Android,2023-08-08,2023-08-08,true
DEVICE-000364,Feature Phone,PERSON-002653,iOS,2023-08-08,2023-08-08,true
DEVICE-000365,Feature Phone,PERSON-002764,Android,2023-08-08,2023-08-08,true
DEVICE-000366,Tablet,PERSON-001478,iOS,2023-08-08,2023-08-08,true
DEVICE-000367,Smartphone,PERSON-001478,iOS,2023-08-08,2023-08-08,true
DEVICE-000368,Smartphone,PERSON-002507,iOS,2023-08-08,2023-08-08,true
DEVICE-000369,Feature Phone,PERSON-000676,iOS,2023-08-08,2023-08-08,true
DEVICE-000370,Smartphone,PERSON-000393,iOS,2023-08-08,2023-08-08,true
DEVICE-000371,Feature Phone,PERSON-002124,Android,2023-08-08,2023-08-08,true
DEVICE-000372,Feature Phone,PERSON-001367,iOS,2023-08-08,2023-08-08,true
DEVICE-000373,Tablet,PERSON-002160,iOS,2023-08-08,2023-08-08,true
DEVICE-000374,Smartphone,PERSON-000507,iOS,2023-08-08,2023-08-08,true
DEVICE-000375,Smartphone,PERSON-001664,iOS,2023-05-30,2023-05-30,true
DEVICE-000376,Tablet,PERSON-002998,Android,2023-05-30,2023-05-30,true
DEVICE-000377,Feature Phone,PERSON-000181,Android,2023-05-30,2023-05-30,true
DEVICE-000378,Smartphone,PERSON-000181,Android,2023-05-30,2023-05-30,true
DEVICE-000379,Feature Phone,PERSON-000948,Android,2023-05-30,2023-05-30,true
DEVICE-000380,Feature Phone,PERSON-000948,Android,2023-05-30,2023-05-30,true
DEVICE-000381,Tablet,PERSON-001315,Android,2023-05-30,2023-05-30,true
DEVICE-000382,Tablet,PERSON-001315,Android,2023-05-30,2023-05-30,true
DEVICE-000383,Smartphone,PERSON-002757,Android,2023-05-30,2023-05-30,true
DEVICE-000384,Smartphone,PERSON-000904,iOS,2023-05-30,2023-05-30,true
DEVICE-000385,Tablet,PERSON-000697,Android,2023-05-30,2023-05-30,true
DEVICE-000386,Tablet,PERSON-002715,iOS,2023-05-30,2023-05-30,true
DEVICE-000387,Smartphone,PERSON-002715,iOS,2023-05-30,2023-05-30,true
DEVICE-000388,Tablet,PERSON-002675,Android,2023-05-22,2023-05-22,true
DEVICE-000389,Tablet,PERSON-001343,Android,2023-05-22,2023-05-22,true
DEVICE-000390,Feature Phone,PERSON-002998,Android,2023-05-22,2023-05-22,true
DEVICE-000391,Feature Phone,PERSON-002835,iOS,2023-05-22,2023-05-22,true
DEVICE-000392,Smartphone,PERSON-002835,iOS,2023-05-22,2023-05-22,true
DEVICE-000393,Tablet,PERSON-002757,Android,2023-05-22,2023-05-22,true
DEVICE-000394,Smartphone,PERSON-000584,iOS,2023-05-22,2023-05-22,true
DEVICE-000395,Smartphone,PERSON-000697,iOS,2023-05-22,2023-05-22,true
DEVICE-000396,Tablet,PERSON-002715,iOS,2023-05-22,2023-05-22,true
DEVICE-000397,Feature Phone,PERSON-000146,iOS,2023-07-28,2023-07-28,true
DEVICE-000398,Smartphone,PERSON-001667,iOS,2023-07-28,2023-07-28,true
DEVICE-000399,Tablet,PERSON-002279,iOS,2023-07-28,2023-07-28,true
DEVICE-000400,Smartphone,PERSON-001558,iOS,2023-07-28,2023-07-28,true
DEVICE-000401,Tablet,PERSON-000351,Android,2023-07-28,2023-07-28,true
DEVICE-000402,Smartphone,PERSON-002750,Android,2023-07-28,2023-07-28,true
DEVICE-000403,Tablet,PERSON-001041,Android,2023-07-28,2023-07-28,true
DEVICE-000404,Feature Phone,PERSON-001670,Android,2023-07-28,2023-07-28,true
DEVICE-000405,Tablet,PERSON-000916,Android,2023-02-27,2023-02-27,true
DEVICE-000406,Tablet,PERSON-000916,Android,2023-02-27,2023-02-27,true
DEVICE-000407,Tablet,PERSON-000238,iOS,2023-02-27,2023-02-27,true
DEVICE-000408,Smartphone,PERSON-001112,iOS,2023-02-27,2023-02-27,true
DEVICE-000409,Smartphone,PERSON-001112,iOS,2023-02-27,2023-02-27,true
DEVICE-000410,Smartphone,PERSON-000950,iOS,2023-02-27,2023-02-27,true
DEVICE-000411,Feature Phone,PERSON-002017,iOS,2023-02-27,2023-02-27,true
DEVICE-000412,Feature Phone,PERSON-002017,iOS,2023-02-27,2023-02-27,true
DEVICE-000413,Tablet,PERSON-002114,Android,2023-02-27,2023-02-27,true
DEVICE-000414,Smartphone,PERSON-002114,iOS,2023-02-27,2023-02-27,true
DEVICE-000415,Smartphone,PERSON-000195,Android,2023-02-27,2023-02-27,true
DEVICE-000416,Feature Phone,PERSON-000195,iOS,2023-02-27,2023-02-27,true
DEVICE-000417,Tablet,PERSON-001547,Android,2023-02-27,2023-02-27,true
DEVICE-000418,Tablet,PERSON-001807,iOS,2023-02-27,2023-02-27,true
DEVICE-000419,Smartphone,PERSON-000092,Android,2023-02-27,2023-02-27,true
DEVICE-000420,Smartphone,PERSON-002920,Android,2023-02-27,2023-02-27,true
DEVICE-000421,Tablet,PERSON-002920,Android,2023-02-27,2023-02-27,true
DEVICE-000422,Tablet,PERSON-000470,Android,2023-02-27,2023-02-27,true
DEVICE-000423,Tablet,PERSON-000139,iOS,2023-02-27,2023-02-27,true
DEVICE-000424,Tablet,PERSON-001455,iOS,2023-02-27,2023-02-27,true
DEVICE-000425,Smartphone,PERSON-001124,iOS,2023-02-27,2023-02-27,true
DEVICE-000426,Feature Phone,PERSON-000195,iOS,2023-02-27,2023-02-27,true
DEVICE-000427,Feature Phone,PERSON-001212,Android,2023-02-27,2023-02-27,true
DEVICE-000428,Smartphone,PERSON-000540,iOS,2023-04-10,2023-04-10,true
DEVICE-000429,Feature Phone,PERSON-001474,iOS,2023-04-10,2023-04-10,true
DEVICE-000430,Tablet,PERSON-001474,iOS,2023-04-10,2023-04-10,true
DEVICE-000431,Tablet,PERSON-001115,iOS,2023-04-10,2023-04-10,true
DEVICE-000432,Smartphone,PERSON-001262,Android,2023-04-10,2023-04-10,true
DEVICE-000433,Tablet,PERSON-001610,Android,2023-04-10,2023-04-10,true
DEVICE-000434,Feature Phone,PERSON-000267,Android,2023-04-10,2023-04-10,true
DEVICE-000435,Tablet,PERSON-000792,Android,2023-04-10,2023-04-10,true
DEVICE-000436,Feature Phone,PERSON-002900,Android,2023-04-10,2023-04-10,true
DEVICE-000437,Smartphone,PERSON-002618,iOS,2023-04-10,2023-04-10,true
DEVICE-000438,Smartphone,PERSON-001757,Android,2023-04-10,2023-04-10,true
DEVICE-000439,Feature Phone,PERSON-002275,Android,2023-06-21,2023-06-21,true
DEVICE-000440,Feature Phone,PERSON-002331,iOS,2023-06-21,2023-06-21,true
DEVICE-000441,Feature Phone,PERSON-002331,iOS,2023-06-21,2023-06-21,true
DEVICE-000442,Tablet,PERSON-000979,Android,2023-06-21,2023-06-21,true
DEVICE-000443,Smartphone,PERSON-000979,iOS,2023-06-21,2023-06-21,true
DEVICE-000444,Smartphone,PERSON-001668,iOS,2023-06-21,2023-06-21,true
DEVICE-000445,Tablet,PERSON-001043,iOS,2023-06-21,2023-06-21,true
DEVICE-000446,Smartphone,PERSON-002499,Android,2023-06-21,2023-06-21,true
DEVICE-000447,Tablet,PERSON-001397,Android,2023-06-21,2023-06-21,true
DEVICE-000448,Feature Phone,PERSON-002689,Android,2023-06-21,2023-06-21,true
DEVICE-000449,Smartphone,PERSON-001423,Android,2023-06-21,2023-06-21,true
DEVICE-000450,Tablet,PERSON-000479,Android,2023-03-25,2023-03-25,true
DEVICE-000451,Feature Phone,PERSON-000081,iOS,2023-03-25,2023-03-25,true
DEVICE-000452,Tablet,PERSON-001259,Android,2023-03-25,2023-03-25,true
DEVICE-000453,Tablet,PERSON-000850,iOS,2023-03-25,2023-03-25,true
DEVICE-000454,Tablet,PERSON-001861,iOS,2023-03-25,2023-03-25,true
DEVICE-000455,Smartphone,PERSON-002574,Android,2023-03-25,2023-03-25,true
DEVICE-000456,Feature Phone,PERSON-002574,iOS,2023-03-25,2023-03-25,true
DEVICE-000457,Tablet,PERSON-000063,Android,2023-03-25,2023-03-25,true
DEVICE-000458,Feature Phone,PERSON-000863,iOS,2023-03-25,2023-03-25,true
DEVICE-000459,Tablet,PERSON-000863,Android,2023-03-25,2023-03-25,true
DEVICE-000460,Tablet,PERSON-002757,Android,2023-03-25,2023-03-25,true
DEVICE-000461,Smartphone,PERSON-001664,iOS,2023-08-12,2023-08-12,true
DEVICE-000462,Tablet,PERSON-002675,iOS,2023-08-12,2023-08-12,true
DEVICE-000463,Smartphone,PERSON-002998,iOS,2023-08-12,2023-08-12,true
DEVICE-000464,Feature Phone,PERSON-001507,Android,2023-08-12,2023-08-12,true
DEVICE-000465,Feature Phone,PERSON-001507,Android,2023-08-12,2023-08-12,true
DEVICE-000466,Smartphone,PERSON-001315,iOS,2023-08-12,2023-08-12,true
DEVICE-000467,Feature Phone,PERSON-001315,Android,2023-08-12,2023-08-12,true
DEVICE-000468,Feature Phone,PERSON-000576,iOS,2023-08-12,2023-08-12,true
DEVICE-000469,Tablet,PERSON-000904,iOS,2023-08-12,2023-08-12,true
DEVICE-000470,Tablet,PERSON-000904,iOS,2023-08-12,2023-08-12,true
DEVICE-000471,Tablet,PERSON-000106,iOS,2023-08-12,2023-08-12,true
DEVICE-000472,Smartphone,PERSON-000230,iOS,2023-08-12,2023-08-12,true
DEVICE-000473,Smartphone,PERSON-000584,iOS,2023-08-12,2023-08-12,true
DEVICE-000474,Feature Phone,PERSON-002954,Android,2023-03-22,2023-03-22,true
DEVICE-000475,Smartphone,PERSON-000175,Android,2023-03-22,2023-03-22,true
DEVICE-000476,Smartphone,PERSON-000842,Android,2023-03-22,2023-03-22,true
DEVICE-000477,Feature Phone,PERSON-000245,Android,2023-03-22,2023-03-22,true
DEVICE-000478,Smartphone,PERSON-000222,Android,2023-03-22,2023-03-22,true
DEVICE-000479,Smartphone,PERSON-001769,iOS,2023-03-22,2023-03-22,true
DEVICE-000480,Smartphone,PERSON-000734,iOS,2023-03-22,2023-03-22,true
DEVICE-000481,Smartphone,PERSON-002684,Android,2023-03-22,2023-03-22,true
DEVICE-000482,Feature Phone,PERSON-000763,Android,2023-03-22,2023-03-22,true
DEVICE-000483,Smartphone,PERSON-000763,iOS,2023-03-22,2023-03-22,true
DEVICE-000484,Tablet,PERSON-000455,Android,2023-03-22,2023-03-22,true
DEVICE-000485,Tablet,PERSON-000455,Android,2023-03-22,2023-03-22,true
DEVICE-000486,Feature Phone,PERSON-001385,Android,2023-03-22,2023-03-22,true
DEVICE-000487,Tablet,PERSON-001664,iOS,2023-12-26,2023-12-26,true
DEVICE-000488,Feature Phone,PERSON-001664,Android,2023-12-26,2023-12-26,true
DEVICE-000489,Feature Phone,PERSON-002675,iOS,2023-12-26,2023-12-26,true
DEVICE-000490,Smartphone,PERSON-001343,iOS,2023-12-26,2023-12-26,true
DEVICE-000491,Feature Phone,PERSON-002835,Android,2023-12-26,2023-12-26,true
DEVICE-000492,Smartphone,PERSON-001112,iOS,2023-12-26,2023-12-26,true
DEVICE-000493,Tablet,PERSON-000146,iOS,2023-01-02,2023-01-02,true
DEVICE-000494,Smartphone,PERSON-000146,iOS,2023-01-02,2023-01-02,true
DEVICE-000495,Tablet,PERSON-002609,iOS,2023-01-02,2023-01-02,true
DEVICE-000496,Smartphone,PERSON-000047,iOS,2023-01-02,2023-01-02,true
DEVICE-000497,Smartphone,PERSON-002938,iOS,2023-01-02,2023-01-02,true
DEVICE-000498,Smartphone,PERSON-000279,iOS,2023-01-02,2023-01-02,true
DEVICE-000499,Smartphone,PERSON-000217,Android,2023-01-02,2023-01-02,true
DEVICE-000500,Feature Phone,PERSON-002223,Android,2023-01-02,2023-01-02,true
DEVICE-000501,Tablet,PERSON-000556,Android,2023-01-02,2023-01-02,true
DEVICE-000502,Tablet,PERSON-002964,iOS,2023-01-02,2023-01-02,true
DEVICE-000503,Tablet,PERSON-002998,Android,2023-03-17,2023-03-17,true
DEVICE-000504,Tablet,PERSON-000948,Android,2023-03-17,2023-03-17,true
DEVICE-000505,Tablet,PERSON-001182,iOS,2023-03-17,2023-03-17,true
DEVICE-000506,Feature Phone,PERSON-001315,Android,2023-03-17,2023-03-17,true
DEVICE-000507,Smartphone,PERSON-000584,Android,2023-03-17,2023-03-17,true
DEVICE-000508,Feature Phone,PERSON-000584,Android,2023-03-17,2023-03-17,true
DEVICE-000509,Feature Phone,PERSON-000081,iOS,2023-05-24,2023-05-24,true
DEVICE-000510,Smartphone,PERSON-001259,Android,2023-05-24,2023-05-24,true
DEVICE-000511,Feature Phone,PERSON-002574,Android,2023-05-24,2023-05-24,true
DEVICE-000512,Feature Phone,PERSON-000863,iOS,2023-05-24,2023-05-24,true
DEVICE-000513,Smartphone,PERSON-000063,Android,2023-05-24,2023-05-24,true
DEVICE-000514,Smartphone,PERSON-001589,iOS,2023-05-24,2023-05-24,true
DEVICE-000515,Smartphone,PERSON-001589,iOS,2023-05-24,2023-05-24,true
DEVICE-000516,Tablet,PERSON-001578,Android,2023-05-24,2023-05-24,true
DEVICE-000517,Feature Phone,PERSON-001664,Android,2023-12-04,2023-12-04,true
DEVICE-000518,Feature Phone,PERSON-001343,Android,2023-12-04,2023-12-04,true
DEVICE-000519,Smartphone,PERSON-000697,iOS,2023-12-04,2023-12-04,true
DEVICE-000520,Feature Phone,PERSON-000230,Android,2023-12-04,2023-12-04,true
DEVICE-000521,Smartphone,PERSON-000635,Android,2023-12-04,2023-12-04,true
DEVICE-000522,Smartphone,PERSON-002715,Android,2023-12-04,2023-12-04,true
DEVICE-000523,Tablet,PERSON-002020,Android,2023-01-22,2023-01-22,true
DEVICE-000524,Smartphone,PERSON-002020,Android,2023-01-22,2023-01-22,true
DEVICE-000525,Tablet,PERSON-002873,Android,2023-01-22,2023-01-22,true
DEVICE-000526,Smartphone,PERSON-000921,iOS,2023-01-22,2023-01-22,true
DEVICE-000527,Tablet,PERSON-001965,Android,2023-01-22,2023-01-22,true
DEVICE-000528,Smartphone,PERSON-001992,iOS,2023-01-22,2023-01-22,true
DEVICE-000529,Tablet,PERSON-000083,iOS,2023-01-22,2023-01-22,true
DEVICE-000530,Feature Phone,PERSON-001543,iOS,2023-01-22,2023-01-22,true
DEVICE-000531,Feature Phone,PERSON-000488,Android,2023-01-22,2023-01-22,true
DEVICE-000532,Feature Phone,PERSON-000765,Android,2023-01-22,2023-01-22,true
DEVICE-000533,Feature Phone,PERSON-000357,Android,2023-01-22,2023-01-22,true
DEVICE-000534,Smartphone,PERSON-001334,iOS,2023-10-13,2023-10-13,true
DEVICE-000535,Tablet,PERSON-000499,Android,2023-10-13,2023-10-13,true
DEVICE-000536,Smartphone,PERSON-000245,iOS,2023-10-13,2023-10-13,true
DEVICE-000537,Feature Phone,PERSON-000943,iOS,2023-10-13,2023-10-13,true
DEVICE-000538,Smartphone,PERSON-000792,Android,2023-10-13,2023-10-13,true
DEVICE-000539,Feature Phone,PERSON-000792,iOS,2023-10-13,2023-10-13,true
DEVICE-000540,Smartphone,PERSON-000374,Android,2023-10-13,2023-10-13,true
DEVICE-000541,Smartphone,PERSON-002304,iOS,2023-10-13,2023-10-13,true
DEVICE-000542,Tablet,PERSON-001847,iOS,2023-10-13,2023-10-13,true
DEVICE-000543,Tablet,PERSON-002675,iOS,2023-01-27,2023-01-27,true
DEVICE-000544,Tablet,PERSON-000948,iOS,2023-01-27,2023-01-27,true
DEVICE-000545,Tablet,PERSON-000576,Android,2023-01-27,2023-01-27,true
DEVICE-000546,Smartphone,PERSON-000904,iOS,2023-01-27,2023-01-27,true
DEVICE-000547,Feature Phone,PERSON-001866,iOS,2023-01-27,2023-01-27,true
DEVICE-000548,Tablet,PERSON-000697,Android,2023-01-27,2023-01-27,true
DEVICE-000549,Smartphone,PERSON-000697,Android,2023-01-27,2023-01-27,true
DEVICE-000550,Tablet,PERSON-002715,Android,2023-01-27,2023-01-27,true
DEVICE-000551,Tablet,PERSON-000817,iOS,2023-06-30,2023-06-30,true
DEVICE-000552,Tablet,PERSON-000062,iOS,2023-06-30,2023-06-30,true
DEVICE-000553,Feature Phone,PERSON-001894,Android,2023-06-30,2023-06-30,true
DEVICE-000554,Smartphone,PERSON-001894,Android,2023-06-30,2023-06-30,true
DEVICE-000555,Tablet,PERSON-002872,Android,2023-06-30,2023-06-30,true
DEVICE-000556,Tablet,PERSON-000979,iOS,2023-06-30,2023-06-30,true
DEVICE-000557,Smartphone,PERSON-000920,iOS,2023-06-30,2023-06-30,true
DEVICE-000558,Tablet,PERSON-000920,iOS,2023-06-30,2023-06-30,true
DEVICE-000559,Feature Phone,PERSON-000390,iOS,2023-06-30,2023-06-30,true
DEVICE-000560,Tablet,PERSON-001326,iOS,2023-06-30,2023-06-30,true
DEVICE-000561,Smartphone,PERSON-001367,Android,2023-06-30,2023-06-30,true
DEVICE-000562,Smartphone,PERSON-001337,iOS,2023-06-30,2023-06-30,true
DEVICE-000563,Tablet,PERSON-001337,Android,2023-06-30,2023-06-30,true
DEVICE-000564,Tablet,PERSON-002150,iOS,2023-09-18,2023-09-18,true
DEVICE-000565,Feature Phone,PERSON-002077,iOS,2023-09-18,2023-09-18,true
DEVICE-000566,Feature Phone,PERSON-000096,Android,2023-09-18,2023-09-18,true
DEVICE-000567,Feature Phone,PERSON-000845,iOS,2023-09-18,2023-09-18,true
DEVICE-000568,Tablet,PERSON-001301,iOS,2023-09-18,2023-09-18,true
DEVICE-000569,Smartphone,PERSON-001301,iOS,2023-09-18,2023-09-18,true
DEVICE-000570,Feature Phone,PERSON-000419,iOS,2023-03-01,2023-03-01,true
DEVICE-000571,Feature Phone,PERSON-000407,iOS,2023-03-01,2023-03-01,true
DEVICE-000572,Smartphone,PERSON-002417,iOS,2023-03-01,2023-03-01,true
DEVICE-000573,Smartphone,PERSON-002417,iOS,2023-03-01,2023-03-01,true
DEVICE-000574,Tablet,PERSON-002094,iOS,2023-03-01,2023-03-01,true
DEVICE-000575,Smartphone,PERSON-001687,iOS,2023-03-01,2023-03-01,true
DEVICE-000576,Feature Phone,PERSON-001758,Android,2023-03-01,2023-03-01,true
DEVICE-000577,Feature Phone,PERSON-000207,iOS,2023-03-01,2023-03-01,true
DEVICE-000578,Tablet,PERSON-002105,iOS,2023-03-01,2023-03-01,true
DEVICE-000579,Smartphone,PERSON-001667,iOS,2023-09-28,2023-09-28,true
DEVICE-000580,Tablet,PERSON-001210,iOS,2023-09-28,2023-09-28,true
DEVICE-000581,Feature Phone,PERSON-001578,iOS,2023-09-28,2023-09-28,true
DEVICE-000582,Tablet,PERSON-001558,Android,2023-09-28,2023-09-28,true
DEVICE-000583,Feature Phone,PERSON-001558,iOS,2023-09-28,2023-09-28,true
DEVICE-000584,Smartphone,PERSON-000351,iOS,2023-09-28,2023-09-28,true
DEVICE-000585,Tablet,PERSON-002750,iOS,2023-09-28,2023-09-28,true
DEVICE-000586,Feature Phone,PERSON-001041,iOS,2023-09-28,2023-09-28,true
DEVICE-000587,Tablet,PERSON-001589,Android,2023-09-28,2023-09-28,true
DEVICE-000588,Feature Phone,PERSON-001670,iOS,2023-09-28,2023-09-28,true
DEVICE-000589,Tablet,PERSON-001670,Android,2023-09-28,2023-09-28,true
DEVICE-000590,Feature Phone,PERSON-002020,Android,2023-04-20,2023-04-20,true
DEVICE-000591,Feature Phone,PERSON-002279,Android,2023-04-20,2023-04-20,true
DEVICE-000592,Smartphone,PERSON-001544,Android,2023-04-20,2023-04-20,true
DEVICE-000593,Feature Phone,PERSON-001965,iOS,2023-04-20,2023-04-20,true
DEVICE-000594,Smartphone,PERSON-000863,iOS,2023-04-20,2023-04-20,true
DEVICE-000595,Smartphone,PERSON-000863,iOS,2023-04-20,2023-04-20,true
DEVICE-000596,Feature Phone,PERSON-000621,Android,2023-04-20,2023-04-20,true
DEVICE-000597,Smartphone,PERSON-000357,iOS,2023-04-20,2023-04-20,true
DEVICE-000598,Smartphone,PERSON-001425,iOS,2023-10-10,2023-10-10,true
DEVICE-000599,Tablet,PERSON-001425,Android,2023-10-10,2023-10-10,true
DEVICE-000600,Smartphone,PERSON-000822,iOS,2023-10-10,2023-10-10,true
DEVICE-000601,Feature Phone,PERSON-002986,iOS,2023-10-10,2023-10-10,true
DEVICE-000602,Feature Phone,PERSON-002759,Android,2023-10-10,2023-10-10,true
DEVICE-000603,Tablet,PERSON-001071,Android,2023-10-10,2023-10-10,true
DEVICE-000604,Smartphone,PERSON-001071,iOS,2023-10-10,2023-10-10,true
DEVICE-000605,Smartphone,PERSON-001642,Android,2023-10-10,2023-10-10,true
DEVICE-000606,Feature Phone,PERSON-000613,iOS,2023-10-10,2023-10-10,true
DEVICE-000607,Feature Phone,PERSON-000613,iOS,2023-10-10,2023-10-10,true
DEVICE-000608,Tablet,PERSON-002068,Android,2023-10-10,2023-10-10,true
DEVICE-000609,Tablet,PERSON-001578,Android,2023-10-10,2023-10-10,true
DEVICE-000610,Feature Phone,PERSON-001578,iOS,2023-10-10,2023-10-10,true
DEVICE-000611,Feature Phone,PERSON-001131,Android,2023-03-13,2023-03-13,true
DEVICE-000612,Feature Phone,PERSON-002758,iOS,2023-03-13,2023-03-13,true
DEVICE-000613,Smartphone,PERSON-000566,iOS,2023-03-13,2023-03-13,true
DEVICE-000614,Tablet,PERSON-000955,Android,2023-03-13,2023-03-13,true
DEVICE-000615,Feature Phone,PERSON-001127,iOS,2023-03-13,2023-03-13,true
DEVICE-000616,Tablet,PERSON-001360,iOS,2023-03-13,2023-03-13,true
DEVICE-000617,Smartphone,PERSON-000223,Android,2023-03-13,2023-03-13,true
DEVICE-000618,Tablet,PERSON-000223,Android,2023-03-13,2023-03-13,true
DEVICE-000619,Feature Phone,PERSON-001552,Android,2023-03-13,2023-03-13,true
DEVICE-000620,Tablet,PERSON-002020,Android,2023-11-14,2023-11-14,true
DEVICE-000621,Smartphone,PERSON-002279,iOS,2023-11-14,2023-11-14,true
DEVICE-000622,Tablet,PERSON-002517,iOS,2023-11-14,2023-11-14,true
DEVICE-000623,Tablet,PERSON-000921,iOS,2023-11-14,2023-11-14,true
DEVICE-000624,Tablet,PERSON-001540,Android,2023-11-14,2023-11-14,true
DEVICE-000625,Smartphone,PERSON-002999,Android,2023-11-14,2023-11-14,true
DEVICE-000626,Smartphone,PERSON-001205,Android,2023-11-14,2023-11-14,true
DEVICE-000627,Smartphone,PERSON-002675,Android,2023-08-23,2023-08-23,true
DEVICE-000628,Tablet,PERSON-002675,iOS,2023-08-23,2023-08-23,true
DEVICE-000629,Smartphone,PERSON-001343,iOS,2023-08-23,2023-08-23,true
