evidence_id,case_id,evidence_type,source,collected_at,location_id,related_person_id,related_vehicle_id,related_device_id,description,reliability,integrity_sha256,synthetic_flag
EVID-000107,CASE-000015,CCTV,Synthetic Source,2023-03-10T05:07:00,LOC-000049,PERSON-000374,,DEVICE-000139,Synthetic evidence record,0.75,a112db3bfe06d8ac54a087755ac3b9496101c486a0114ee7037c75fee9c82859,true
EVID-000108,CASE-000015,DOCUMENT,Synthetic Source,2023-03-10T05:07:00,LOC-000047,PERSON-002846,VEH-000087,DEVICE-000138,Synthetic evidence record,0.6,dd4054ba83c9250027730913a24b57e58322da3a4f01e6efabef9aeff7aac6d9,true
EVID-000109,CASE-000016,PHYSICAL,Synthetic Source,2023-10-23T14:01:00,LOC-000052,PERSON-000943,VEH-000091,DEVICE-000147,Synthetic evidence record,0.97,262f0cf06310c8551695ae1a5e908ca78598750c5f11f0e89541e037d16703ab,true
EVID-000110,CASE-000016,DIGITAL,Synthetic Source,2023-10-23T14:01:00,LOC-000050,PERSON-000499,VEH-000083,DEVICE-000131,Synthetic evidence record,0.84,b99a7e92735c4b6070c0a3c080ba078dcafd939781497b8d2e3e230717c16d20,true
EVID-000111,CASE-000016,CCTV,Synthetic Source,2023-10-23T14:01:00,LOC-000051,PERSON-000499,VEH-000083,DEVICE-000130,Synthetic evidence record,0.77,14d2227be0f8d3ca8dd5b6a618e2ad371184ffcf558f068c38feed2089887ca5,true
EVID-000112,CASE-000016,SURVEILLANCE,Synthetic Source,2023-10-23T14:01:00,LOC-000050,PERSON-001747,VEH-000092,DEVICE-000148,Synthetic evidence record,0.98,58dd1a7075586e80ee9cdb22ed58b30e2bbecf2f8dd3c0d7298784765a41be8c,true
EVID-000113,CASE-000016,PHYSICAL,Synthetic Source,2023-10-23T14:01:00,LOC-000050,PERSON-001578,VEH-000007,DEVICE-000154,Synthetic evidence record,0.97,062589c86d48a26d6dbcfdbeb2875b5bde125659c9cbd0343071977d3b529fa6,true
EVID-000114,CASE-000016,SURVEILLANCE,Synthetic Source,2023-10-23T14:01:00,LOC-000052,PERSON-000260,VEH-000082,DEVICE-000129,Synthetic evidence record,0.69,de1a54f9158b816f7754645ae9a184be7612071c02bb5319340e8dcdb225c4fd,true
EVID-000115,CASE-000016,DOCUMENT,Synthetic Source,2023-10-23T14:01:00,LOC-000051,PERSON-000374,VEH-000094,DEVICE-000152,Synthetic evidence record,0.63,4add867dfc47e773efadd4219247f4bedcbc1aa504523f1c8583fc60ecce7019,true
EVID-000116,CASE-000016,FINANCIAL,Synthetic Source,2023-10-23T14:01:00,LOC-000052,PERSON-001747,VEH-000092,DEVICE-000136,Synthetic evidence record,0.66,11c7cc8a754e148d75e4582088eada56c92b8970269c4471309d1f52281144b9,true
EVID-000117,CASE-000017,CCTV,Synthetic Source,2023-02-15T03:18:00,LOC-000056,PERSON-001769,VEH-000072,DEVICE-000159,Synthetic evidence record,0.68,9673de88457162bbfa768996e05a814e2fcb8ced245b425fc0f260164f25ae78,true
EVID-000118,CASE-000017,DOCUMENT,Synthetic Source,2023-02-15T03:18:00,LOC-000055,PERSON-002954,VEH-000096,DEVICE-000157,Synthetic evidence record,0.98,4093a1332eebf6eda2065ad1939ca991836387ef5b343a5cdc1b8a681cc7282d,true
EVID-000119,CASE-000017,DIGITAL,Synthetic Source,2023-02-15T03:18:00,LOC-000056,PERSON-001769,VEH-000072,DEVICE-000112,Synthetic evidence record,0.92,8672bd80a1d7c3c1d30afde04833260f92e46fe5715b39b22580eb9665afd5ec,true
EVID-000120,CASE-000017,SURVEILLANCE,Synthetic Source,2023-02-15T03:18:00,LOC-000055,PERSON-002954,VEH-000096,DEVICE-000157,Synthetic evidence record,0.86,787da946f837abe7eb9529924992878ef43f82979edce114ed6045ad40c1e508,true
EVID-000121,CASE-000017,DIGITAL,Synthetic Source,2023-02-15T03:18:00,LOC-000055,PERSON-001769,VEH-000098,DEVICE-000159,Synthetic evidence record,0.77,021c8e56722c0a90dfc857461370993d85294d380c732655dd649e1b20833a61,true
EVID-000122,CASE-000017,CCTV,Synthetic Source,2023-02-15T03:18:00,LOC-000055,PERSON-000710,VEH-000097,DEVICE-000110,Synthetic evidence record,0.65,2fba3e0356ba364025e573d0940a0a086d0c8737f6ad7ca0e9539bce7cd54e3b,true
EVID-000123,CASE-000017,DIGITAL,Synthetic Source,2023-02-15T03:18:00,LOC-000054,PERSON-000842,VEH-000095,DEVICE-000103,Synthetic evidence record,0.89,65af010a700d22eead38b32dd6acfd1d92625f143d888d3ed10e7f5d86955455,true
EVID-000124,CASE-000017,PHONE,Synthetic Source,2023-02-15T03:18:00,LOC-000054,PERSON-002954,VEH-000096,DEVICE-000157,Synthetic evidence record,0.94,6370f273c26c9d9a32c4f9f96c3ea7f4fbbe12dfa26dd0479838b468951205e5,true
EVID-000125,CASE-000018,DOCUMENT,Synthetic Source,2023-11-13T01:57:00,LOC-000058,PERSON-001547,VEH-000105,DEVICE-000167,Synthetic evidence record,0.98,89b8e6eaf9230801a2503984fa552561078db8d37dce003f292fc5acecc53595,true
EVID-000126,CASE-000018,FINANCIAL,Synthetic Source,2023-11-13T01:57:00,LOC-000058,PERSON-002343,VEH-000100,DEVICE-000161,Synthetic evidence record,0.75,ed6346a29a97c1b5f36b6abe70fc9b8bed1aafd81e7324df3b09b3de0721a892,true
EVID-000127,CASE-000018,PHONE,Synthetic Source,2023-11-13T01:57:00,LOC-000057,PERSON-001547,VEH-000105,DEVICE-000167,Synthetic evidence record,0.77,5d4497d9bc2560f29f422833483d9477a5e6a68b4567936a1082a58b5409dac0,true
EVID-000128,CASE-000018,DOCUMENT,Synthetic Source,2023-11-13T01:57:00,LOC-000058,PERSON-001331,VEH-000102,DEVICE-000164,Synthetic evidence record,0.64,bda903ff6ed1b479a4d36360ecd6f5cd710a0d370e47606b7c68f1ed95d60d37,true
EVID-000129,CASE-000018,CCTV,Synthetic Source,2023-11-13T01:57:00,LOC-000058,PERSON-001547,VEH-000105,DEVICE-000167,Synthetic evidence record,0.69,7b0b2561d394d497ebc2c13da983134b4496d987d2fb16314959d707b9687acd,true
EVID-000130,CASE-000019,PHYSICAL,Synthetic Source,2023-01-27T10:26:00,LOC-000060,PERSON-000081,,DEVICE-000168,Synthetic evidence record,0.84,db8e55debd9c518a07d94375717fcc0e97106dafcf3213b828a93df129b0b5a4,true
EVID-000131,CASE-000019,SURVEILLANCE,Synthetic Source,2023-01-27T10:26:00,LOC-000060,PERSON-000927,,DEVICE-000176,Synthetic evidence record,0.97,47f7910649efa6eaa671af85946539e47498c5b68cee4c3698e8360290557543,true
EVID-000132,CASE-000019,PHYSICAL,Synthetic Source,2023-01-27T10:26:00,LOC-000060,PERSON-000927,,DEVICE-000176,Synthetic evidence record,0.77,511b97fe0e92cb78099d36747a0688ddbd2df82122d10de86e1b94be2fa58168,true
EVID-000133,CASE-000019,DIGITAL,Synthetic Source,2023-01-27T10:26:00,LOC-000060,PERSON-000863,VEH-000109,DEVICE-000173,Synthetic evidence record,0.87,3138f625af3ca5799cf68b0cdfc10a89ed366119dc6b99d067cd5d9ea5a7c691,true
EVID-000134,CASE-000019,FINANCIAL,Synthetic Source,2023-01-27T10:26:00,LOC-000059,PERSON-001589,VEH-000111,DEVICE-000177,Synthetic evidence record,0.94,0d911118495b72c2a4234bfe503fdd2baf6c634cbec8a537b3b2e4b2487d9054,true
EVID-000135,CASE-000020,FINANCIAL,Synthetic Source,2023-11-09T17:04:00,LOC-000062,PERSON-000081,VEH-000113,DEVICE-000179,Synthetic evidence record,0.88,26269121bab17362da4857867e6e2bc5e31bbb74d60e43517342355177350bf2,true
EVID-000136,CASE-000020,FINANCIAL,Synthetic Source,2023-11-09T17:04:00,LOC-000062,PERSON-000081,VEH-000113,DEVICE-000168,Synthetic evidence record,0.87,8af5b003d27a2228cfdcaf1a2b5e9b281929169faf40d12fc999d4042229c413,true
EVID-000137,CASE-000020,PHYSICAL,Synthetic Source,2023-11-09T17:04:00,LOC-000062,PERSON-000863,VEH-000112,DEVICE-000178,Synthetic evidence record,0.71,1e9a3ed32812f2be9ac764e725f124168eb00c84a95953a02db14aebe1c90588,true
EVID-000138,CASE-000020,PHONE,Synthetic Source,2023-11-09T17:04:00,LOC-000062,PERSON-000863,VEH-000109,DEVICE-000178,Synthetic evidence record,0.82,3fac37146775eac952f6e91a730296fd12e3fc4f99249eba46bb0cda151987a8,true
EVID-000139,CASE-000020,SURVEILLANCE,Synthetic Source,2023-11-09T17:04:00,LOC-000061,PERSON-000863,VEH-000109,DEVICE-000178,Synthetic evidence record,0.8,1a5dd2872bdb1ef540b1b7e36340f3606bfefd5d44d624b52894f99f204ff84c,true
EVID-000140,CASE-000020,SURVEILLANCE,Synthetic Source,2023-11-09T17:04:00,LOC-000062,PERSON-000081,VEH-000113,DEVICE-000168,Synthetic evidence record,0.7,a1372f1031bce55f8295c37797eeff2bc7f37eeea6542b991061bec335678ac1,true
EVID-000141,CASE-000020,SURVEILLANCE,Synthetic Source,2023-11-09T17:04:00,LOC-000062,PERSON-000081,VEH-000113,DEVICE-000168,Synthetic evidence record,0.79,cf658624ec0e57012d0d2e1df4f0eeffa571e0dd48f1b8773ae3b51eeae2e69b,true
EVID-000142,CASE-000021,SURVEILLANCE,Synthetic Source,2023-09-16T22:02:00,LOC-000065,PERSON-000921,VEH-000118,DEVICE-000184,Synthetic evidence record,0.91,5f5fdca59d6852726a2a49a54df573e912af79fd9c28358da0be8ef6c7206287,true
EVID-000143,CASE-000021,CCTV,Synthetic Source,2023-09-16T22:02:00,LOC-000063,PERSON-002020,VEH-000115,DEVICE-000181,Synthetic evidence record,0.68,65a8c7f939b30f76de703d3a2e6d7ced9d4dce0d8063f4ec9bcb0624d6c7906c,true
EVID-000144,CASE-000021,PHYSICAL,Synthetic Source,2023-09-16T22:02:00,LOC-000064,PERSON-000062,VEH-000117,DEVICE-000183,Synthetic evidence record,0.75,25498b0a30f928673c0a262814b16e1518a2397233676230dc74fe4610d0ea2a,true
EVID-000145,CASE-000021,DIGITAL,Synthetic Source,2023-09-16T22:02:00,LOC-000064,PERSON-002020,VEH-000115,DEVICE-000181,Synthetic evidence record,0.98,ed3f2e2c31b676ba6863f015185d2f2b43f77fb564a5c40654e809d44bfdddbb,true
EVID-000146,CASE-000021,DIGITAL,Synthetic Source,2023-09-16T22:02:00,LOC-000063,PERSON-002020,VEH-000115,DEVICE-000181,Synthetic evidence record,0.79,6b88e9bc19ad4b3e1864618d7a38aaadcb3d297ed2e1076b163322f823f4d22a,true
EVID-000147,CASE-000021,DIGITAL,Synthetic Source,2023-09-16T22:02:00,LOC-000063,PERSON-002020,VEH-000115,DEVICE-000181,Synthetic evidence record,0.7,71d75e144ddf564e7f75a5a400f9704c9bbd256cac495b77de015eb14c986b93,true
EVID-000148,CASE-000021,DIGITAL,Synthetic Source,2023-09-16T22:02:00,LOC-000065,PERSON-002517,VEH-000116,DEVICE-000182,Synthetic evidence record,0.73,9828c86165778fd5a9751ee3bfc0c5c11789690a67c34ee145d01d207240f28a,true
EVID-000149,CASE-000022,PHYSICAL,Synthetic Source,2023-10-29T21:13:00,LOC-000068,PERSON-000473,,DEVICE-000189,Synthetic evidence record,0.96,443284eebf05c445f85370886a7d5cc5732c9320aa4ab27d721681245937e42b,true
EVID-000150,CASE-000022,DIGITAL,Synthetic Source,2023-10-29T21:13:00,LOC-000067,PERSON-002737,VEH-000120,DEVICE-000066,Synthetic evidence record,0.81,f5d61975ce85c17e0326e1a480f4c92b314d10bce4c771d82abd0574640d7660,true
EVID-000151,CASE-000022,FINANCIAL,Synthetic Source,2023-10-29T21:13:00,LOC-000067,PERSON-000165,VEH-000121,DEVICE-000072,Synthetic evidence record,0.9,dbc9ecf5256f1bdc1ea1fca58dd9609068d00a77e7d70e5f2656eff8333b5abb,true
EVID-000152,CASE-000022,DIGITAL,Synthetic Source,2023-10-29T21:13:00,LOC-000066,PERSON-000042,VEH-000045,DEVICE-000190,Synthetic evidence record,0.65,95854d3dc71e404777dc9dd3f0cef09ebe70c70dec6614301716436a4095d8e0,true
EVID-000153,CASE-000022,PHYSICAL,Synthetic Source,2023-10-29T21:13:00,LOC-000067,PERSON-000032,VEH-000050,DEVICE-000077,Synthetic evidence record,0.79,d82cb187d99ce117b04bd23ef35ad5fec5275f24565ec51ea2190678ea8ec514,true
EVID-000154,CASE-000022,DIGITAL,Synthetic Source,2023-10-29T21:13:00,LOC-000066,PERSON-000473,,DEVICE-000068,Synthetic evidence record,0.94,5906cc3a6222c0e253e1366b6575ef358e0feaae58851a379f4250a60eb18ec3,true
EVID-000155,CASE-000022,DOCUMENT,Synthetic Source,2023-10-29T21:13:00,LOC-000067,PERSON-000473,,DEVICE-000189,Synthetic evidence record,0.62,b40b888a99ef05745ec0d78bd7a2b22cbe3fe2da844a2c6ae970883f9af1a71d,true
EVID-000156,CASE-000023,SURVEILLANCE,Synthetic Source,2023-02-23T03:00:00,LOC-000072,PERSON-001558,VEH-000124,DEVICE-000199,Synthetic evidence record,0.92,7b6e3324303d6daa7c91337fd52c4f6df9c6c39c4eaa569e8479c53338496111,true
EVID-000157,CASE-000023,SURVEILLANCE,Synthetic Source,2023-02-23T03:00:00,LOC-000069,PERSON-001757,VEH-000128,DEVICE-000210,Synthetic evidence record,0.69,24f1299518ec6cf27edc911b4118d462e96ac59b8aecb2c11f0e558772214fe5,true
EVID-000158,CASE-000023,PHYSICAL,Synthetic Source,2023-02-23T03:00:00,LOC-000070,PERSON-001558,VEH-000124,DEVICE-000199,Synthetic evidence record,0.78,c9c3515857d40bce3fe37972f6b10b9f1f23c692ada1a26c93fdc738e228b553,true
EVID-000159,CASE-000023,PHONE,Synthetic Source,2023-02-23T03:00:00,LOC-000070,PERSON-001474,VEH-000052,DEVICE-000201,Synthetic evidence record,0.92,e8bb06feb4a145a2000cc78a6faca7b292b27529cd8587b11bdaa7da3f195569,true
EVID-000160,CASE-000023,DIGITAL,Synthetic Source,2023-02-23T03:00:00,LOC-000069,PERSON-001115,VEH-000053,DEVICE-000082,Synthetic evidence record,0.67,9ff8b1aa478c87588376e8b98d65581380414c49e88da1c272bfdd93adf0b98b,true
EVID-000161,CASE-000023,PHONE,Synthetic Source,2023-02-23T03:00:00,LOC-000069,PERSON-001558,VEH-000124,DEVICE-000199,Synthetic evidence record,0.97,8cc1cb22150591a471ac2bb0c806f991d7c560a0572fa734bb9a861973094661,true
EVID-000162,CASE-000023,SURVEILLANCE,Synthetic Source,2023-02-23T03:00:00,LOC-000071,PERSON-002060,,DEVICE-000208,Synthetic evidence record,0.78,4362c3b84e442fe9a3950a1faa1f7297d54a214a378f731fb46d8759b28261cf,true
EVID-000163,CASE-000024,DIGITAL,Synthetic Source,2023-03-24T15:03:00,LOC-000075,PERSON-002246,VEH-000021,DEVICE-000030,Synthetic evidence record,0.87,d24498465c5948d59bf5d7f75d8bab47abf80ffd0c2c93f9e9e7388c38592ace,true
EVID-000164,CASE-000024,PHONE,Synthetic Source,2023-03-24T15:03:00,LOC-000074,PERSON-000341,VEH-000016,DEVICE-000024,Synthetic evidence record,0.67,c9ebc0be27f1c5411b23740e83ef9e210271ed7400a2cd3170434a271d6a2fc5,true
EVID-000165,CASE-000024,PHYSICAL,Synthetic Source,2023-03-24T15:03:00,LOC-000074,PERSON-002277,VEH-000129,DEVICE-000212,Synthetic evidence record,0.99,22a7e4e35ed1b553f11a6f7245663e0adac0ce4dd1d81fdcc7f1ef80cf3cdd8e,true
EVID-000166,CASE-000024,DOCUMENT,Synthetic Source,2023-03-24T15:03:00,LOC-000075,PERSON-000341,VEH-000132,DEVICE-000216,Synthetic evidence record,0.77,de4c0435cf2261d50c3628478b401374d2f82053a32368b2ebbd247c1d351e56,true
EVID-000167,CASE-000024,PHYSICAL,Synthetic Source,2023-03-24T15:03:00,LOC-000074,PERSON-000449,,DEVICE-000213,Synthetic evidence record,0.89,8830b2b44d317ea3f38a6c01c028b9eb4f2ce9e825043b64405f9358cd6a59a8,true
EVID-000168,CASE-000024,DOCUMENT,Synthetic Source,2023-03-24T15:03:00,LOC-000074,PERSON-000106,VEH-000042,DEVICE-000224,Synthetic evidence record,0.62,4e05c9fe2bc2ce572cc6cabda5a2bc88f62ce523855f91e81f8a1a36db8c552a,true
EVID-000169,CASE-000024,DIGITAL,Synthetic Source,2023-03-24T15:03:00,LOC-000075,PERSON-002633,VEH-000135,DEVICE-000225,Synthetic evidence record,0.92,0971468a6e0a8463bd1ffaa50c8ac965c33ac9a3624bbd6b39fe376123891147,true
EVID-000170,CASE-000024,DOCUMENT,Synthetic Source,2023-03-24T15:03:00,LOC-000074,PERSON-001194,VEH-000131,DEVICE-000215,Synthetic evidence record,0.68,95620d2755308a5ef7edb7ec8b0e7d132083be5edfac492294804eedcfce1412,true
EVID-000171,CASE-000025,PHONE,Synthetic Source,2023-02-17T21:21:00,LOC-000076,PERSON-000921,VEH-000118,DEVICE-000230,Synthetic evidence record,0.82,93775771c96740b4c8a22c30b2c85b368481bbbb1f78892f7497b0efa8e65c07,true
EVID-000172,CASE-000025,DOCUMENT,Synthetic Source,2023-02-17T21:21:00,LOC-000077,PERSON-002999,VEH-000139,DEVICE-000233,Synthetic evidence record,0.95,134feaaab77fde92521d367bf9aafe2b02846a4927b2e3c040563a6856fef27c,true
EVID-000173,CASE-000025,FINANCIAL,Synthetic Source,2023-02-17T21:21:00,LOC-000078,PERSON-002999,VEH-000030,DEVICE-000233,Synthetic evidence record,0.72,5faf2307dbf2ec70adfc8bceada1a4d3bf57c794d3394715a44949024fc10354,true
EVID-000174,CASE-000025,SURVEILLANCE,Synthetic Source,2023-02-17T21:21:00,LOC-000076,PERSON-000120,VEH-000137,DEVICE-000229,Synthetic evidence record,0.86,adbbcb203133aef2dfd9bc45e905730cfb655a5aa6067a454d80982e7f3d120c,true
EVID-000175,CASE-000025,PHYSICAL,Synthetic Source,2023-02-17T21:21:00,LOC-000076,PERSON-002999,VEH-000139,DEVICE-000233,Synthetic evidence record,0.66,278cef5a3b09a45bd2881f215ec67ffca941946b4ac2af4c7862304b1fa28c36,true
EVID-000176,CASE-000025,PHONE,Synthetic Source,2023-02-17T21:21:00,LOC-000078,PERSON-000921,VEH-000118,DEVICE-000230,Synthetic evidence record,0.82,250f9df677c30c910ec00be007804ded707fd9f2a76f7e578fb57b46a0fcbb0a,true
EVID-000177,CASE-000025,PHONE,Synthetic Source,2023-02-17T21:21:00,LOC-000076,PERSON-000863,VEH-000138,DEVICE-000178,Synthetic evidence record,0.68,279ec6c68dda57f07fe250ac765c63a32722d1c4e35c2dddc2ec51e35b39813a,true
EVID-000178,CASE-000025,CCTV,Synthetic Source,2023-02-17T21:21:00,LOC-000077,PERSON-000895,,DEVICE-000232,Synthetic evidence record,0.88,2d7b00b7edaaa10c53275013613d9cb888956968643e3cf9a10fd1653e96128f,true
EVID-000179,CASE-000026,DIGITAL,Synthetic Source,2023-11-10T17:45:00,LOC-000079,PERSON-000351,,DEVICE-000236,Synthetic evidence record,0.85,4b99771bb59f84de437adb1887ee0f692e96ad703a3402205be857e27602b4ec,true
EVID-000180,CASE-000026,DOCUMENT,Synthetic Source,2023-11-10T17:45:00,LOC-000080,PERSON-001589,VEH-000003,DEVICE-000177,Synthetic evidence record,0.98,411b3a1bced5cc9815ef588319cba2a979d51508d8aa102b010e704c776a722f,true
EVID-000181,CASE-000026,DIGITAL,Synthetic Source,2023-11-10T17:45:00,LOC-000079,PERSON-001558,VEH-000124,DEVICE-000199,Synthetic evidence record,0.79,1ffe16586149fd10e789662cf93cd31757179a74a7e65a92f133612aa5c2f3c3,true
EVID-000182,CASE-000026,SURVEILLANCE,Synthetic Source,2023-11-10T17:45:00,LOC-000080,PERSON-002750,VEH-000140,DEVICE-000237,Synthetic evidence record,0.97,481e50e69e576b6cb15bdf50e62edb6958c80129925ba15133d69e31771da708,true
EVID-000183,CASE-000026,PHONE,Synthetic Source,2023-11-10T17:45:00,LOC-000079,PERSON-001041,VEH-000141,DEVICE-000239,Synthetic evidence record,0.94,d5aa534c9c341ab0157b7e4adca688ad3e91f6893a612df8413b00b5bcd4322c,true
EVID-000184,CASE-000026,PHYSICAL,Synthetic Source,2023-11-10T17:45:00,LOC-000079,PERSON-000351,,DEVICE-000236,Synthetic evidence record,0.96,859d2e61eee96dbbccbe33189b97a2d2426588b33405f5f8d9eb80a6f1f29cfa,true
EVID-000185,CASE-000027,PHONE,Synthetic Source,2023-04-24T17:20:00,LOC-000082,PERSON-002132,VEH-000144,DEVICE-000245,Synthetic evidence record,0.8,fc89e481c2f35e5b4eedf620084d38336555155d7114032c89af2803930238af,true
EVID-000186,CASE-000027,PHYSICAL,Synthetic Source,2023-04-24T17:20:00,LOC-000082,PERSON-002132,VEH-000144,DEVICE-000245,Synthetic evidence record,0.96,714174453d633c53ee1d80b2f509b13703695e8e87506e2d3a4c741972099e85,true
EVID-000187,CASE-000027,PHONE,Synthetic Source,2023-04-24T17:20:00,LOC-000082,PERSON-002132,VEH-000144,DEVICE-000245,Synthetic evidence record,0.88,6d5abf80e57101457472f54991e6525fce0d29f5461bd6adecaf7761bd85d39c,true
EVID-000188,CASE-000027,PHONE,Synthetic Source,2023-04-24T17:20:00,LOC-000081,PERSON-000621,VEH-000145,DEVICE-000247,Synthetic evidence record,0.89,5f5c346e4eba385acfcad5212881440fe48893f831e288a57370c208585d2f77,true
EVID-000189,CASE-000027,CCTV,Synthetic Source,2023-04-24T17:20:00,LOC-000081,PERSON-002999,VEH-000030,DEVICE-000249,Synthetic evidence record,0.72,ca68a921d96d1c738aede766f8ab2ce90767b41471411420e13c1dc1d8976aa3,true
EVID-000190,CASE-000027,PHONE,Synthetic Source,2023-04-24T17:20:00,LOC-000081,PERSON-000621,VEH-000077,DEVICE-000122,Synthetic evidence record,0.96,c76950f5c99e3ce0ad626d47ff5c5d32a142ccd477a52db4109ad4bd8223d3a1,true
EVID-000191,CASE-000027,SURVEILLANCE,Synthetic Source,2023-04-24T17:20:00,LOC-000081,PERSON-001205,VEH-000081,DEVICE-000128,Synthetic evidence record,0.9,9d7abbec2c63bd910c43ae3ec3e3e8df61b902539b27de134e142e2afcd5352d,true
EVID-000192,CASE-000028,SURVEILLANCE,Synthetic Source,2023-09-08T17:51:00,LOC-000085,PERSON-002060,,DEVICE-000208,Synthetic evidence record,0.73,bac21cb5aee43b821b3cf1b4a52e33ee4b3a8be15fda12cc318ff7966435134e,true
EVID-000193,CASE-000028,DIGITAL,Synthetic Source,2023-09-08T17:51:00,LOC-000085,PERSON-001262,VEH-000018,DEVICE-000026,Synthetic evidence record,0.7,747fc479a6ed75c7622d1aea04a2a00f0a7bdc38041aca55178c83728e4a0e68,true
EVID-000194,CASE-000028,PHONE,Synthetic Source,2023-09-08T17:51:00,LOC-000085,PERSON-000792,VEH-000148,DEVICE-000261,Synthetic evidence record,0.81,0269e2102c598b034c104a08cc64a9d1d06f20ede22b7aa3e537e3a69a207e0f,true
EVID-000195,CASE-000028,FINANCIAL,Synthetic Source,2023-09-08T17:51:00,LOC-000085,PERSON-002900,VEH-000020,DEVICE-000088,Synthetic evidence record,0.98,5bee336e631667b1301df334777a7c6666d5528f8cd24daaddbb0fd7d06cb4bd,true
EVID-000196,CASE-000028,CCTV,Synthetic Source,2023-09-08T17:51:00,LOC-000083,PERSON-001474,VEH-000052,DEVICE-000253,Synthetic evidence record,0.92,afeb31dcc0a482673b894adb79dd4261589ac04c34a9555c842d9e11d7a937cc,true
EVID-000197,CASE-000028,DIGITAL,Synthetic Source,2023-09-08T17:51:00,LOC-000083,PERSON-002618,VEH-000056,DEVICE-000263,Synthetic evidence record,0.86,49db9df8aefa97821ca88387746d82316f878eee78cbef2e9c459cf021362b1e,true
EVID-000198,CASE-000028,DOCUMENT,Synthetic Source,2023-09-08T17:51:00,LOC-000085,PERSON-001115,VEH-000146,DEVICE-000255,Synthetic evidence record,0.65,31ebc319852a16ce25622a78847578df213f99570e6f2167e1450e7614a8be01,true
EVID-000199,CASE-000029,PHONE,Synthetic Source,2023-04-09T12:08:00,LOC-000087,PERSON-002453,VEH-000149,DEVICE-000265,Synthetic evidence record,0.69,c615d33a300408adbc40559cc7fcbbcd08b5690104904edc604b03c209e909e1,true
EVID-000200,CASE-000029,CCTV,Synthetic Source,2023-04-09T12:08:00,LOC-000087,PERSON-002453,VEH-000149,DEVICE-000265,Synthetic evidence record,0.89,1b9c0e974fed148faa5bbe9961632f88d7a49b0a230e6bf8af6b38ce0bbe442d,true
EVID-000201,CASE-000029,CCTV,Synthetic Source,2023-04-09T12:08:00,LOC-000086,PERSON-000789,VEH-000152,DEVICE-000269,Synthetic evidence record,0.93,022da9b9b3d148584d4e31e8663d21ee86bb66e1b761520c1ade7efb810a8845,true
EVID-000202,CASE-000029,DIGITAL,Synthetic Source,2023-04-09T12:08:00,LOC-000086,PERSON-001705,VEH-000151,DEVICE-000267,Synthetic evidence record,0.86,e21b71b92a3cb8b119906ca5cbc93fca22d4c866394fc98a794676e24b3bc3fa,true
EVID-000203,CASE-000029,PHYSICAL,Synthetic Source,2023-04-09T12:08:00,LOC-000087,PERSON-002453,VEH-000149,DEVICE-000265,Synthetic evidence record,0.83,0e13eb0fa9f7930d29cfb5d4b99f020bc47f4343bab2c16f4e754c22848cb516,true
EVID-000204,CASE-000029,PHONE,Synthetic Source,2023-04-09T12:08:00,LOC-000087,PERSON-002197,VEH-000150,DEVICE-000115,Synthetic evidence record,0.69,2e64f41a18984c923f8c9a714258c269b8368d8c7064db4c85daa4359d0e499b,true
EVID-000205,CASE-000029,DOCUMENT,Synthetic Source,2023-04-09T12:08:00,LOC-000086,PERSON-000232,VEH-000063,DEVICE-000268,Synthetic evidence record,0.95,1e6d7081172ddf0054fabdf448edbe392ae83db635a6dd5f1858dd1a60f3517c,true
