relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,start_time,end_time,confidence,source,case_id,evidence_id,synthetic_flag
REL-000204,PERSON,PERSON-000342,OBSERVED_IN,CASE,CASE-000007,2023-07-16T23:58:00,,0.71,synthetic,CASE-000007,,true
REL-000205,PERSON,PERSON-000144,OBSERVED_IN,CASE,CASE-000007,2023-07-16T23:58:00,,0.79,synthetic,CASE-000007,,true
REL-000206,ORGANIZATION,ORG-000007,ASSOCIATED_WITH,CASE,CASE-000007,2023-07-16T23:58:00,,0.82,synthetic,CASE-000007,,true
REL-000207,PERSON,PERSON-001880,CONTROLS,ORGANIZATION,ORG-000007,2023-07-16T23:58:00,,0.91,synthetic,CASE-000007,,true
REL-000208,PERSON,PERSON-001615,MEMBER_OF,ORGANIZATION,ORG-000007,2023-07-16T23:58:00,,0.87,synthetic,CASE-000007,,true
REL-000209,PERSON,PERSON-000648,OWNS,PHONE,PHONE-000054,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000210,PERSON,PERSON-000648,OWNS,VEHICLE,VEH-000038,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000211,PERSON,PERSON-000648,OWNS,ACCOUNT,ACCT-000053,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000212,PERSON,PERSON-001536,OWNS,PHONE,PHONE-000055,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000213,PERSON,PERSON-001536,OWNS,ACCOUNT,ACCT-000054,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000214,PERSON,PERSON-000647,OWNS,PHONE,PHONE-000056,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000215,PERSON,PERSON-000647,OWNS,VEHICLE,VEH-000039,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000216,PERSON,PERSON-000647,OWNS,ACCOUNT,ACCT-000055,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000217,PERSON,PERSON-001788,OWNS,PHONE,PHONE-000057,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000218,PERSON,PERSON-001788,OWNS,PHONE,PHONE-000058,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000219,PERSON,PERSON-001788,OWNS,ACCOUNT,ACCT-000056,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000220,PERSON,PERSON-000259,OWNS,PHONE,PHONE-000059,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000221,PERSON,PERSON-000259,OWNS,VEHICLE,VEH-000040,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000222,PERSON,PERSON-000259,OWNS,ACCOUNT,ACCT-000057,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000223,PERSON,PERSON-000898,OWNS,PHONE,PHONE-000060,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000224,PERSON,PERSON-000898,OWNS,ACCOUNT,ACCT-000058,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000225,PERSON,PERSON-000895,OWNS,PHONE,PHONE-000061,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000226,PERSON,PERSON-000895,OWNS,ACCOUNT,ACCT-000059,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000227,PERSON,PERSON-000568,OWNS,PHONE,PHONE-000062,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000228,PERSON,PERSON-000568,OWNS,VEHICLE,VEH-000041,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000229,PERSON,PERSON-000568,OWNS,ACCOUNT,ACCT-000060,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000230,PERSON,PERSON-001318,OWNS,PHONE,PHONE-000063,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000231,PERSON,PERSON-001318,OWNS,ACCOUNT,ACCT-000061,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000232,PERSON,PERSON-000106,OWNS,PHONE,PHONE-000064,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000233,PERSON,PERSON-000106,OWNS,VEHICLE,VEH-000042,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000234,PERSON,PERSON-000106,OWNS,ACCOUNT,ACCT-000062,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000235,PERSON,PERSON-001880,OWNS,PHONE,PHONE-000065,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000236,PERSON,PERSON-001880,OWNS,VEHICLE,VEH-000043,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000237,PERSON,PERSON-001880,OWNS,ACCOUNT,ACCT-000063,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000238,PERSON,PERSON-001880,OWNS,ACCOUNT,ACCT-000064,2023-11-12T12:26:00,,1.0,synthetic,,,true
REL-000239,PERSON,PERSON-001536,SUSPECT_IN,CASE,CASE-000008,2023-11-12T12:26:00,,1.0,synthetic,CASE-000008,,true
REL-000240,PERSON,PERSON-000647,SUSPECT_IN,CASE,CASE-000008,2023-11-12T12:26:00,,1.0,synthetic,CASE-000008,,true
REL-000241,PERSON,PERSON-000106,SUSPECT_IN,CASE,CASE-000008,2023-11-12T12:26:00,,1.0,synthetic,CASE-000008,,true
REL-000242,PERSON,PERSON-001788,SUSPECT_IN,CASE,CASE-000008,2023-11-12T12:26:00,,1.0,synthetic,CASE-000008,,true
REL-000243,PERSON,PERSON-000648,SUSPECT_IN,CASE,CASE-000008,2023-11-12T12:26:00,,1.0,synthetic,CASE-000008,,true
REL-000244,PERSON,PERSON-001880,SUSPECT_IN,CASE,CASE-000008,2023-11-12T12:26:00,,1.0,synthetic,CASE-000008,,true
REL-000245,PERSON,PERSON-000895,OBSERVED_IN,CASE,CASE-000008,2023-11-12T12:26:00,,0.76,synthetic,CASE-000008,,true
REL-000246,PERSON,PERSON-000259,OBSERVED_IN,CASE,CASE-000008,2023-11-12T12:26:00,,0.66,synthetic,CASE-000008,,true
REL-000247,PERSON,PERSON-000568,OBSERVED_IN,CASE,CASE-000008,2023-11-12T12:26:00,,0.83,synthetic,CASE-000008,,true
REL-000248,PERSON,PERSON-000898,OBSERVED_IN,CASE,CASE-000008,2023-11-12T12:26:00,,0.89,synthetic,CASE-000008,,true
REL-000249,PERSON,PERSON-001318,OBSERVED_IN,CASE,CASE-000008,2023-11-12T12:26:00,,0.66,synthetic,CASE-000008,,true
REL-000250,ORGANIZATION,ORG-000008,ASSOCIATED_WITH,CASE,CASE-000008,2023-11-12T12:26:00,,0.82,synthetic,CASE-000008,,true
REL-000251,PERSON,PERSON-001318,CONTROLS,ORGANIZATION,ORG-000008,2023-11-12T12:26:00,,0.94,synthetic,CASE-000008,,true
REL-000252,PERSON,PERSON-002737,OWNS,PHONE,PHONE-000066,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000253,PERSON,PERSON-002737,OWNS,ACCOUNT,ACCT-000065,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000254,PERSON,PERSON-002737,OWNS,ACCOUNT,ACCT-000066,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000255,PERSON,PERSON-000682,OWNS,PHONE,PHONE-000067,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000256,PERSON,PERSON-000682,OWNS,VEHICLE,VEH-000044,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000257,PERSON,PERSON-000682,OWNS,ACCOUNT,ACCT-000067,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000258,PERSON,PERSON-000473,OWNS,PHONE,PHONE-000068,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000259,PERSON,PERSON-000473,OWNS,ACCOUNT,ACCT-000068,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000260,PERSON,PERSON-000042,OWNS,PHONE,PHONE-000069,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000261,PERSON,PERSON-000042,OWNS,PHONE,PHONE-000070,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000262,PERSON,PERSON-000042,OWNS,VEHICLE,VEH-000045,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000263,PERSON,PERSON-000042,OWNS,ACCOUNT,ACCT-000069,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000264,PERSON,PERSON-001807,OWNS,PHONE,PHONE-000071,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000265,PERSON,PERSON-001807,OWNS,VEHICLE,VEH-000046,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000266,PERSON,PERSON-001807,OWNS,ACCOUNT,ACCT-000070,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000267,PERSON,PERSON-000165,OWNS,PHONE,PHONE-000072,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000268,PERSON,PERSON-000165,OWNS,ACCOUNT,ACCT-000071,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000269,PERSON,PERSON-000275,OWNS,PHONE,PHONE-000073,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000270,PERSON,PERSON-000275,OWNS,VEHICLE,VEH-000047,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000271,PERSON,PERSON-000275,OWNS,ACCOUNT,ACCT-000072,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000272,PERSON,PERSON-001481,OWNS,PHONE,PHONE-000074,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000273,PERSON,PERSON-001481,OWNS,PHONE,PHONE-000075,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000274,PERSON,PERSON-001481,OWNS,VEHICLE,VEH-000048,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000275,PERSON,PERSON-001481,OWNS,ACCOUNT,ACCT-000073,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000276,PERSON,PERSON-002068,OWNS,PHONE,PHONE-000076,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000277,PERSON,PERSON-002068,OWNS,VEHICLE,VEH-000049,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000278,PERSON,PERSON-002068,OWNS,ACCOUNT,ACCT-000074,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000279,PERSON,PERSON-000032,OWNS,PHONE,PHONE-000077,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000280,PERSON,PERSON-000032,OWNS,VEHICLE,VEH-000050,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000281,PERSON,PERSON-000032,OWNS,ACCOUNT,ACCT-000075,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000282,PERSON,PERSON-000032,OWNS,ACCOUNT,ACCT-000076,2023-01-07T20:09:00,,1.0,synthetic,,,true
REL-000283,PERSON,PERSON-000165,SUSPECT_IN,CASE,CASE-000009,2023-01-07T20:09:00,,1.0,synthetic,CASE-000009,,true
REL-000284,PERSON,PERSON-001807,SUSPECT_IN,CASE,CASE-000009,2023-01-07T20:09:00,,1.0,synthetic,CASE-000009,,true
REL-000285,PERSON,PERSON-000682,OBSERVED_IN,CASE,CASE-000009,2023-01-07T20:09:00,,0.94,synthetic,CASE-000009,,true
REL-000286,PERSON,PERSON-002737,OBSERVED_IN,CASE,CASE-000009,2023-01-07T20:09:00,,0.84,synthetic,CASE-000009,,true
REL-000287,PERSON,PERSON-000473,OBSERVED_IN,CASE,CASE-000009,2023-01-07T20:09:00,,0.77,synthetic,CASE-000009,,true
REL-000288,PERSON,PERSON-000042,OBSERVED_IN,CASE,CASE-000009,2023-01-07T20:09:00,,0.83,synthetic,CASE-000009,,true
REL-000289,PERSON,PERSON-000275,OBSERVED_IN,CASE,CASE-000009,2023-01-07T20:09:00,,0.81,synthetic,CASE-000009,,true
REL-000290,PERSON,PERSON-001481,OBSERVED_IN,CASE,CASE-000009,2023-01-07T20:09:00,,0.79,synthetic,CASE-000009,,true
REL-000291,PERSON,PERSON-002068,OBSERVED_IN,CASE,CASE-000009,2023-01-07T20:09:00,,0.78,synthetic,CASE-000009,,true
REL-000292,PERSON,PERSON-000032,OBSERVED_IN,CASE,CASE-000009,2023-01-07T20:09:00,,0.66,synthetic,CASE-000009,,true
REL-000293,ORGANIZATION,ORG-000009,ASSOCIATED_WITH,CASE,CASE-000009,2023-01-07T20:09:00,,0.82,synthetic,CASE-000009,,true
REL-000294,PERSON,PERSON-000032,WORKS_WITH,ORGANIZATION,ORG-000009,2023-01-07T20:09:00,,0.79,synthetic,CASE-000009,,true
REL-000295,PERSON,PERSON-000042,WORKS_WITH,ORGANIZATION,ORG-000009,2023-01-07T20:09:00,,0.86,synthetic,CASE-000009,,true
REL-000296,PERSON,PERSON-000473,MEMBER_OF,ORGANIZATION,ORG-000009,2023-01-07T20:09:00,,0.7,synthetic,CASE-000009,,true
REL-000297,PERSON,PERSON-002821,OWNS,PHONE,PHONE-000078,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000298,PERSON,PERSON-002821,OWNS,PHONE,PHONE-000079,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000299,PERSON,PERSON-002821,OWNS,VEHICLE,VEH-000051,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000300,PERSON,PERSON-002821,OWNS,ACCOUNT,ACCT-000077,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000301,PERSON,PERSON-002821,OWNS,ACCOUNT,ACCT-000078,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000302,PERSON,PERSON-001474,OWNS,PHONE,PHONE-000080,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000303,PERSON,PERSON-001474,OWNS,PHONE,PHONE-000081,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000304,PERSON,PERSON-001474,OWNS,VEHICLE,VEH-000052,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000305,PERSON,PERSON-001474,OWNS,ACCOUNT,ACCT-000079,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000306,PERSON,PERSON-001474,OWNS,ACCOUNT,ACCT-000080,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000307,PERSON,PERSON-001115,OWNS,PHONE,PHONE-000082,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000308,PERSON,PERSON-001115,OWNS,VEHICLE,VEH-000053,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000309,PERSON,PERSON-001115,OWNS,ACCOUNT,ACCT-000081,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000310,PERSON,PERSON-001610,OWNS,PHONE,PHONE-000083,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000311,PERSON,PERSON-001610,OWNS,ACCOUNT,ACCT-000082,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000312,PERSON,PERSON-000267,OWNS,PHONE,PHONE-000084,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000313,PERSON,PERSON-000267,OWNS,PHONE,PHONE-000085,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000314,PERSON,PERSON-000267,OWNS,ACCOUNT,ACCT-000083,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000315,PERSON,PERSON-000792,OWNS,PHONE,PHONE-000086,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000316,PERSON,PERSON-000792,OWNS,VEHICLE,VEH-000054,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000317,PERSON,PERSON-000792,OWNS,ACCOUNT,ACCT-000084,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000318,PERSON,PERSON-000106,OWNS,PHONE,PHONE-000087,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000319,PERSON,PERSON-000106,OWNS,ACCOUNT,ACCT-000085,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000320,PERSON,PERSON-002900,OWNS,PHONE,PHONE-000088,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000321,PERSON,PERSON-002900,OWNS,VEHICLE,VEH-000055,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000322,PERSON,PERSON-002900,OWNS,ACCOUNT,ACCT-000086,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000323,PERSON,PERSON-002618,OWNS,PHONE,PHONE-000089,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000324,PERSON,PERSON-002618,OWNS,PHONE,PHONE-000090,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000325,PERSON,PERSON-002618,OWNS,VEHICLE,VEH-000056,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000326,PERSON,PERSON-002618,OWNS,ACCOUNT,ACCT-000087,2023-05-22T14:50:00,,1.0,synthetic,,,true
REL-000327,PERSON,PERSON-001474,SUSPECT_IN,CASE,CASE-000010,2023-05-22T14:50:00,,1.0,synthetic,CASE-000010,,true
REL-000328,PERSON,PERSON-000106,SUSPECT_IN,CASE,CASE-000010,2023-05-22T14:50:00,,1.0,synthetic,CASE-000010,,true
REL-000329,PERSON,PERSON-002821,OBSERVED_IN,CASE,CASE-000010,2023-05-22T14:50:00,,0.91,synthetic,CASE-000010,,true
REL-000330,PERSON,PERSON-001115,OBSERVED_IN,CASE,CASE-000010,2023-05-22T14:50:00,,0.89,synthetic,CASE-000010,,true
REL-000331,PERSON,PERSON-001610,OBSERVED_IN,CASE,CASE-000010,2023-05-22T14:50:00,,0.84,synthetic,CASE-000010,,true
REL-000332,PERSON,PERSON-000267,OBSERVED_IN,CASE,CASE-000010,2023-05-22T14:50:00,,0.92,synthetic,CASE-000010,,true
REL-000333,PERSON,PERSON-000792,OBSERVED_IN,CASE,CASE-000010,2023-05-22T14:50:00,,0.89,synthetic,CASE-000010,,true
REL-000334,PERSON,PERSON-002900,OBSERVED_IN,CASE,CASE-000010,2023-05-22T14:50:00,,0.74,synthetic,CASE-000010,,true
REL-000335,PERSON,PERSON-002618,OBSERVED_IN,CASE,CASE-000010,2023-05-22T14:50:00,,0.84,synthetic,CASE-000010,,true
REL-000336,ORGANIZATION,ORG-000010,ASSOCIATED_WITH,CASE,CASE-000010,2023-05-22T14:50:00,,0.82,synthetic,CASE-000010,,true
REL-000337,PERSON,PERSON-002900,WORKS_WITH,ORGANIZATION,ORG-000010,2023-05-22T14:50:00,,0.82,synthetic,CASE-000010,,true
REL-000338,PERSON,PERSON-002618,WORKS_WITH,ORGANIZATION,ORG-000010,2023-05-22T14:50:00,,0.71,synthetic,CASE-000010,,true
REL-000339,PERSON,PERSON-002639,OWNS,PHONE,PHONE-000091,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000340,PERSON,PERSON-002639,OWNS,VEHICLE,VEH-000057,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000341,PERSON,PERSON-002639,OWNS,ACCOUNT,ACCT-000088,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000342,PERSON,PERSON-002839,OWNS,PHONE,PHONE-000092,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000343,PERSON,PERSON-002839,OWNS,PHONE,PHONE-000093,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000344,PERSON,PERSON-002839,OWNS,VEHICLE,VEH-000058,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000345,PERSON,PERSON-002839,OWNS,ACCOUNT,ACCT-000089,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000346,PERSON,PERSON-000274,OWNS,PHONE,PHONE-000094,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000347,PERSON,PERSON-000274,OWNS,PHONE,PHONE-000095,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000348,PERSON,PERSON-000274,OWNS,VEHICLE,VEH-000059,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000349,PERSON,PERSON-000274,OWNS,ACCOUNT,ACCT-000090,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000350,PERSON,PERSON-001610,OWNS,PHONE,PHONE-000096,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000351,PERSON,PERSON-001610,OWNS,PHONE,PHONE-000097,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000352,PERSON,PERSON-001610,OWNS,VEHICLE,VEH-000060,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000353,PERSON,PERSON-001610,OWNS,ACCOUNT,ACCT-000091,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000354,PERSON,PERSON-002368,OWNS,PHONE,PHONE-000098,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000355,PERSON,PERSON-002368,OWNS,VEHICLE,VEH-000061,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000356,PERSON,PERSON-002368,OWNS,ACCOUNT,ACCT-000092,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000357,PERSON,PERSON-001705,OWNS,PHONE,PHONE-000099,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000358,PERSON,PERSON-001705,OWNS,ACCOUNT,ACCT-000093,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000359,PERSON,PERSON-000911,OWNS,PHONE,PHONE-000100,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000360,PERSON,PERSON-000911,OWNS,VEHICLE,VEH-000062,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000361,PERSON,PERSON-000911,OWNS,ACCOUNT,ACCT-000094,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000362,PERSON,PERSON-000232,OWNS,PHONE,PHONE-000101,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000363,PERSON,PERSON-000232,OWNS,VEHICLE,VEH-000063,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000364,PERSON,PERSON-000232,OWNS,ACCOUNT,ACCT-000095,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000365,PERSON,PERSON-001691,OWNS,PHONE,PHONE-000102,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000366,PERSON,PERSON-001691,OWNS,VEHICLE,VEH-000064,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000367,PERSON,PERSON-001691,OWNS,ACCOUNT,ACCT-000096,2023-03-03T09:51:00,,1.0,synthetic,,,true
REL-000368,PERSON,PERSON-001705,SUSPECT_IN,CASE,CASE-000011,2023-03-03T09:51:00,,1.0,synthetic,CASE-000011,,true
REL-000369,PERSON,PERSON-002368,SUSPECT_IN,CASE,CASE-000011,2023-03-03T09:51:00,,1.0,synthetic,CASE-000011,,true
REL-000370,PERSON,PERSON-000911,SUSPECT_IN,CASE,CASE-000011,2023-03-03T09:51:00,,1.0,synthetic,CASE-000011,,true
REL-000371,PERSON,PERSON-002639,OBSERVED_IN,CASE,CASE-000011,2023-03-03T09:51:00,,0.78,synthetic,CASE-000011,,true
REL-000372,PERSON,PERSON-002839,OBSERVED_IN,CASE,CASE-000011,2023-03-03T09:51:00,,0.69,synthetic,CASE-000011,,true
REL-000373,PERSON,PERSON-000274,OBSERVED_IN,CASE,CASE-000011,2023-03-03T09:51:00,,0.73,synthetic,CASE-000011,,true
REL-000374,PERSON,PERSON-001610,OBSERVED_IN,CASE,CASE-000011,2023-03-03T09:51:00,,0.82,synthetic,CASE-000011,,true
REL-000375,PERSON,PERSON-000232,OBSERVED_IN,CASE,CASE-000011,2023-03-03T09:51:00,,0.93,synthetic,CASE-000011,,true
REL-000376,PERSON,PERSON-001691,OBSERVED_IN,CASE,CASE-000011,2023-03-03T09:51:00,,0.66,synthetic,CASE-000011,,true
REL-000377,ORGANIZATION,ORG-000011,ASSOCIATED_WITH,CASE,CASE-000011,2023-03-03T09:51:00,,0.82,synthetic,CASE-000011,,true
REL-000378,PERSON,PERSON-001705,CONTROLS,ORGANIZATION,ORG-000011,2023-03-03T09:51:00,,0.95,synthetic,CASE-000011,,true
REL-000379,PERSON,PERSON-000274,WORKS_WITH,ORGANIZATION,ORG-000011,2023-03-03T09:51:00,,0.87,synthetic,CASE-000011,,true
REL-000380,PERSON,PERSON-000842,OWNS,PHONE,PHONE-000103,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000381,PERSON,PERSON-000842,OWNS,ACCOUNT,ACCT-000097,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000382,PERSON,PERSON-001012,OWNS,PHONE,PHONE-000104,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000383,PERSON,PERSON-001012,OWNS,VEHICLE,VEH-000065,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000384,PERSON,PERSON-001012,OWNS,ACCOUNT,ACCT-000098,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000385,PERSON,PERSON-000175,OWNS,PHONE,PHONE-000105,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000386,PERSON,PERSON-000175,OWNS,ACCOUNT,ACCT-000099,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000387,PERSON,PERSON-001782,OWNS,PHONE,PHONE-000106,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000388,PERSON,PERSON-001782,OWNS,VEHICLE,VEH-000066,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000389,PERSON,PERSON-001782,OWNS,ACCOUNT,ACCT-000100,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000390,PERSON,PERSON-002256,OWNS,PHONE,PHONE-000107,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000391,PERSON,PERSON-002256,OWNS,VEHICLE,VEH-000067,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000392,PERSON,PERSON-002256,OWNS,ACCOUNT,ACCT-000101,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000393,PERSON,PERSON-001206,OWNS,PHONE,PHONE-000108,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000394,PERSON,PERSON-001206,OWNS,VEHICLE,VEH-000068,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000395,PERSON,PERSON-001206,OWNS,ACCOUNT,ACCT-000102,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000396,PERSON,PERSON-002788,OWNS,PHONE,PHONE-000109,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000397,PERSON,PERSON-002788,OWNS,VEHICLE,VEH-000069,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000398,PERSON,PERSON-002788,OWNS,ACCOUNT,ACCT-000103,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000399,PERSON,PERSON-002788,OWNS,ACCOUNT,ACCT-000104,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000400,PERSON,PERSON-000710,OWNS,PHONE,PHONE-000110,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000401,PERSON,PERSON-000710,OWNS,VEHICLE,VEH-000070,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000402,PERSON,PERSON-000710,OWNS,ACCOUNT,ACCT-000105,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000403,PERSON,PERSON-000072,OWNS,PHONE,PHONE-000111,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000404,PERSON,PERSON-000072,OWNS,VEHICLE,VEH-000071,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000405,PERSON,PERSON-000072,OWNS,ACCOUNT,ACCT-000106,2023-04-06T07:49:00,,1.0,synthetic,,,true
REL-000406,PERSON,PERSON-000842,SUSPECT_IN,CASE,CASE-000012,2023-04-06T07:49:00,,1.0,synthetic,CASE-000012,,true
REL-000407,PERSON,PERSON-001012,SUSPECT_IN,CASE,CASE-000012,2023-04-06T07:49:00,,1.0,synthetic,CASE-000012,,true
REL-000408,PERSON,PERSON-001206,SUSPECT_IN,CASE,CASE-000012,2023-04-06T07:49:00,,1.0,synthetic,CASE-000012,,true
