event_id,case_id,event_type,timestamp,location_id,person_id,vehicle_id,phone_id,description,source,confidence,synthetic_flag
EVENT-000163,CASE-000017,MOVEMENT,2023-02-15T08:52:00,LOC-000054,PERSON-000710,VEH-000097,PHONE-000158,Synthetic timeline event,synthetic,0.72,true
EVENT-000164,CASE-000017,MEETING,2023-02-15T10:38:00,LOC-000055,PERSON-000842,VEH-000095,PHONE-000156,Synthetic timeline event,synthetic,0.8,true
EVENT-000165,CASE-000017,MEETING,2023-02-15T10:03:00,LOC-000055,PERSON-001769,VEH-000072,PHONE-000159,Synthetic timeline event,synthetic,0.62,true
EVENT-000166,CASE-000017,MEETING,2023-02-14T21:57:00,LOC-000054,PERSON-002954,VEH-000096,PHONE-000157,Synthetic timeline event,synthetic,0.64,true
EVENT-000167,CASE-000017,TRANSPORT,2023-02-14T22:02:00,LOC-000056,PERSON-000710,VEH-000097,PHONE-000110,Synthetic timeline event,synthetic,0.71,true
EVENT-000168,CASE-000018,CONTACT,2023-11-12T21:55:00,LOC-000057,PERSON-000524,VEH-000104,PHONE-000166,Synthetic timeline event,synthetic,0.89,true
EVENT-000169,CASE-000018,CONTACT,2023-11-13T02:45:00,LOC-000058,PERSON-000238,VEH-000099,PHONE-000160,Synthetic timeline event,synthetic,0.76,true
EVENT-000170,CASE-000018,MOVEMENT,2023-11-13T05:16:00,LOC-000057,PERSON-001331,VEH-000102,PHONE-000164,Synthetic timeline event,synthetic,0.94,true
EVENT-000171,CASE-000018,OBSERVATION,2023-11-13T06:14:00,LOC-000057,PERSON-000524,VEH-000104,PHONE-000166,Synthetic timeline event,synthetic,0.83,true
EVENT-000172,CASE-000018,TRANSPORT,2023-11-12T22:46:00,LOC-000058,PERSON-000238,VEH-000099,PHONE-000160,Synthetic timeline event,synthetic,0.72,true
EVENT-000173,CASE-000018,MEETING,2023-11-12T21:05:00,LOC-000057,PERSON-001547,VEH-000105,PHONE-000167,Synthetic timeline event,synthetic,0.74,true
EVENT-000174,CASE-000018,CONTACT,2023-11-13T02:29:00,LOC-000057,PERSON-002343,VEH-000100,PHONE-000161,Synthetic timeline event,synthetic,0.65,true
EVENT-000175,CASE-000018,DIGITAL_ACTIVITY,2023-11-13T07:00:00,LOC-000057,PERSON-001331,VEH-000102,PHONE-000164,Synthetic timeline event,synthetic,0.86,true
EVENT-000176,CASE-000018,REPORT,2023-11-13T00:22:00,LOC-000058,PERSON-001331,VEH-000102,PHONE-000164,Synthetic timeline event,synthetic,0.87,true
EVENT-000177,CASE-000018,DIGITAL_ACTIVITY,2023-11-12T20:50:00,LOC-000058,PERSON-001547,VEH-000105,PHONE-000167,Synthetic timeline event,synthetic,0.83,true
EVENT-000178,CASE-000018,MOVEMENT,2023-11-13T03:19:00,LOC-000057,PERSON-001547,VEH-000105,PHONE-000167,Synthetic timeline event,synthetic,0.96,true
EVENT-000179,CASE-000018,TRANSPORT,2023-11-12T20:14:00,LOC-000058,PERSON-001007,VEH-000101,PHONE-000163,Synthetic timeline event,synthetic,0.62,true
EVENT-000180,CASE-000018,DIGITAL_ACTIVITY,2023-11-13T06:06:00,LOC-000057,PERSON-001331,VEH-000102,PHONE-000164,Synthetic timeline event,synthetic,0.63,true
EVENT-000181,CASE-000019,MEETING,2023-01-27T06:51:00,LOC-000060,PERSON-000850,VEH-000107,PHONE-000170,Synthetic timeline event,synthetic,0.94,true
EVENT-000182,CASE-000019,OBSERVATION,2023-01-27T10:34:00,LOC-000060,PERSON-000081,,PHONE-000168,Synthetic timeline event,synthetic,0.95,true
EVENT-000183,CASE-000019,DIGITAL_ACTIVITY,2023-01-27T10:17:00,LOC-000060,PERSON-000863,VEH-000109,PHONE-000174,Synthetic timeline event,synthetic,0.83,true
EVENT-000184,CASE-000019,DIGITAL_ACTIVITY,2023-01-27T08:27:00,LOC-000059,PERSON-000863,VEH-000109,PHONE-000174,Synthetic timeline event,synthetic,0.94,true
EVENT-000185,CASE-000019,MEETING,2023-01-27T06:08:00,LOC-000059,PERSON-000863,VEH-000109,PHONE-000174,Synthetic timeline event,synthetic,0.96,true
EVENT-000186,CASE-000019,MEETING,2023-01-27T08:03:00,LOC-000059,PERSON-000081,,PHONE-000168,Synthetic timeline event,synthetic,0.94,true
EVENT-000187,CASE-000019,REPORT,2023-01-27T07:55:00,LOC-000059,PERSON-001861,,PHONE-000171,Synthetic timeline event,synthetic,0.93,true
EVENT-000188,CASE-000019,MOVEMENT,2023-01-27T06:39:00,LOC-000060,PERSON-000863,VEH-000109,PHONE-000174,Synthetic timeline event,synthetic,0.83,true
EVENT-000189,CASE-000019,MOVEMENT,2023-01-27T17:40:00,LOC-000060,PERSON-000850,VEH-000107,PHONE-000170,Synthetic timeline event,synthetic,0.83,true
EVENT-000190,CASE-000019,TRANSPORT,2023-01-27T11:31:00,LOC-000060,PERSON-001589,VEH-000111,PHONE-000177,Synthetic timeline event,synthetic,0.73,true
EVENT-000191,CASE-000020,MEETING,2023-11-09T10:17:00,LOC-000061,PERSON-000863,VEH-000112,PHONE-000173,Synthetic timeline event,synthetic,0.77,true
EVENT-000192,CASE-000020,CONTACT,2023-11-09T23:50:00,LOC-000061,PERSON-000081,VEH-000113,PHONE-000179,Synthetic timeline event,synthetic,0.82,true
EVENT-000193,CASE-000020,OBSERVATION,2023-11-09T09:25:00,LOC-000062,PERSON-000081,VEH-000113,PHONE-000179,Synthetic timeline event,synthetic,0.9,true
EVENT-000194,CASE-000020,DIGITAL_ACTIVITY,2023-11-09T19:42:00,LOC-000062,PERSON-000081,VEH-000113,PHONE-000168,Synthetic timeline event,synthetic,0.65,true
EVENT-000195,CASE-000020,MEETING,2023-11-09T09:31:00,LOC-000062,PERSON-000845,VEH-000114,PHONE-000180,Synthetic timeline event,synthetic,0.65,true
EVENT-000196,CASE-000020,DIGITAL_ACTIVITY,2023-11-09T11:29:00,LOC-000062,PERSON-000863,VEH-000112,PHONE-000173,Synthetic timeline event,synthetic,0.96,true
EVENT-000197,CASE-000020,MOVEMENT,2023-11-09T10:00:00,LOC-000062,PERSON-000081,VEH-000113,PHONE-000168,Synthetic timeline event,synthetic,0.83,true
EVENT-000198,CASE-000020,TRANSPORT,2023-11-09T14:24:00,LOC-000061,PERSON-000081,VEH-000113,PHONE-000179,Synthetic timeline event,synthetic,0.66,true
EVENT-000199,CASE-000020,MOVEMENT,2023-11-09T18:32:00,LOC-000062,PERSON-000845,VEH-000114,PHONE-000180,Synthetic timeline event,synthetic,0.82,true
EVENT-000200,CASE-000020,TRANSPORT,2023-11-09T14:39:00,LOC-000061,PERSON-000845,VEH-000114,PHONE-000180,Synthetic timeline event,synthetic,0.93,true
EVENT-000201,CASE-000021,MOVEMENT,2023-09-16T23:17:00,LOC-000064,PERSON-000357,,PHONE-000186,Synthetic timeline event,synthetic,0.97,true
EVENT-000202,CASE-000021,TRANSPORT,2023-09-16T16:29:00,LOC-000064,PERSON-000357,,PHONE-000186,Synthetic timeline event,synthetic,0.98,true
EVENT-000203,CASE-000021,MOVEMENT,2023-09-16T17:54:00,LOC-000065,PERSON-000062,VEH-000117,PHONE-000183,Synthetic timeline event,synthetic,0.94,true
EVENT-000204,CASE-000021,TRANSPORT,2023-09-17T01:54:00,LOC-000063,PERSON-002020,VEH-000115,PHONE-000181,Synthetic timeline event,synthetic,0.96,true
EVENT-000205,CASE-000021,TRANSPORT,2023-09-17T01:38:00,LOC-000064,PERSON-002020,VEH-000115,PHONE-000181,Synthetic timeline event,synthetic,0.77,true
EVENT-000206,CASE-000021,CONTACT,2023-09-17T05:51:00,LOC-000063,PERSON-000062,VEH-000117,PHONE-000183,Synthetic timeline event,synthetic,0.7,true
EVENT-000207,CASE-000021,MEETING,2023-09-16T20:46:00,LOC-000065,PERSON-000357,,PHONE-000186,Synthetic timeline event,synthetic,0.63,true
EVENT-000208,CASE-000021,MOVEMENT,2023-09-16T23:17:00,LOC-000064,PERSON-000357,,PHONE-000186,Synthetic timeline event,synthetic,0.96,true
EVENT-000209,CASE-000021,OBSERVATION,2023-09-16T15:12:00,LOC-000065,PERSON-000921,VEH-000118,PHONE-000184,Synthetic timeline event,synthetic,0.94,true
EVENT-000210,CASE-000021,REPORT,2023-09-16T21:18:00,LOC-000065,PERSON-002020,VEH-000115,PHONE-000181,Synthetic timeline event,synthetic,0.75,true
EVENT-000211,CASE-000021,DIGITAL_ACTIVITY,2023-09-16T20:46:00,LOC-000063,PERSON-000062,VEH-000117,PHONE-000183,Synthetic timeline event,synthetic,0.62,true
EVENT-000212,CASE-000021,CONTACT,2023-09-16T20:51:00,LOC-000063,PERSON-002020,VEH-000115,PHONE-000181,Synthetic timeline event,synthetic,0.67,true
EVENT-000213,CASE-000022,OBSERVATION,2023-10-29T21:47:00,LOC-000066,PERSON-001481,VEH-000048,PHONE-000074,Synthetic timeline event,synthetic,0.87,true
EVENT-000214,CASE-000022,OBSERVATION,2023-10-30T02:49:00,LOC-000066,PERSON-000682,VEH-000044,PHONE-000187,Synthetic timeline event,synthetic,0.8,true
EVENT-000215,CASE-000022,REPORT,2023-10-29T14:10:00,LOC-000067,PERSON-000042,VEH-000045,PHONE-000190,Synthetic timeline event,synthetic,0.66,true
EVENT-000216,CASE-000022,MOVEMENT,2023-10-29T20:23:00,LOC-000066,PERSON-000042,VEH-000045,PHONE-000190,Synthetic timeline event,synthetic,0.75,true
EVENT-000217,CASE-000022,CONTACT,2023-10-29T16:39:00,LOC-000068,PERSON-001481,VEH-000048,PHONE-000194,Synthetic timeline event,synthetic,0.64,true
EVENT-000218,CASE-000022,MOVEMENT,2023-10-30T04:03:00,LOC-000068,PERSON-000703,VEH-000123,PHONE-000118,Synthetic timeline event,synthetic,0.61,true
EVENT-000219,CASE-000022,OBSERVATION,2023-10-29T17:03:00,LOC-000067,PERSON-000165,VEH-000121,PHONE-000072,Synthetic timeline event,synthetic,0.93,true
EVENT-000220,CASE-000022,REPORT,2023-10-29T21:38:00,LOC-000066,PERSON-000682,VEH-000044,PHONE-000187,Synthetic timeline event,synthetic,0.63,true
EVENT-000221,CASE-000022,MOVEMENT,2023-10-29T19:51:00,LOC-000068,PERSON-000032,VEH-000050,PHONE-000197,Synthetic timeline event,synthetic,0.75,true
EVENT-000222,CASE-000023,MOVEMENT,2023-02-23T04:40:00,LOC-000071,PERSON-001474,VEH-000052,PHONE-000200,Synthetic timeline event,synthetic,0.63,true
EVENT-000223,CASE-000023,MOVEMENT,2023-02-23T00:54:00,LOC-000069,PERSON-001610,VEH-000126,PHONE-000205,Synthetic timeline event,synthetic,0.81,true
EVENT-000224,CASE-000023,MOVEMENT,2023-02-23T06:33:00,LOC-000071,PERSON-002618,VEH-000056,PHONE-000089,Synthetic timeline event,synthetic,0.8,true
EVENT-000225,CASE-000023,MOVEMENT,2023-02-23T06:54:00,LOC-000071,PERSON-001115,VEH-000053,PHONE-000082,Synthetic timeline event,synthetic,0.65,true
EVENT-000226,CASE-000023,MEETING,2023-02-22T21:03:00,LOC-000072,PERSON-002618,VEH-000056,PHONE-000209,Synthetic timeline event,synthetic,0.72,true
EVENT-000227,CASE-000023,TRANSPORT,2023-02-23T06:05:00,LOC-000070,PERSON-001558,VEH-000124,PHONE-000199,Synthetic timeline event,synthetic,0.87,true
EVENT-000228,CASE-000023,DIGITAL_ACTIVITY,2023-02-22T20:17:00,LOC-000070,PERSON-002618,VEH-000056,PHONE-000209,Synthetic timeline event,synthetic,0.62,true
EVENT-000229,CASE-000023,MOVEMENT,2023-02-23T07:32:00,LOC-000070,PERSON-001558,VEH-000124,PHONE-000199,Synthetic timeline event,synthetic,0.98,true
EVENT-000230,CASE-000023,DIGITAL_ACTIVITY,2023-02-22T19:20:00,LOC-000071,PERSON-001610,VEH-000126,PHONE-000083,Synthetic timeline event,synthetic,0.94,true
EVENT-000231,CASE-000023,REPORT,2023-02-23T08:45:00,LOC-000071,PERSON-001474,VEH-000052,PHONE-000081,Synthetic timeline event,synthetic,0.85,true
EVENT-000232,CASE-000023,REPORT,2023-02-23T02:29:00,LOC-000070,PERSON-001115,VEH-000053,PHONE-000082,Synthetic timeline event,synthetic,0.63,true
EVENT-000233,CASE-000023,TRANSPORT,2023-02-22T22:15:00,LOC-000070,PERSON-001610,VEH-000060,PHONE-000096,Synthetic timeline event,synthetic,0.92,true
EVENT-000234,CASE-000023,TRANSPORT,2023-02-22T23:55:00,LOC-000071,PERSON-001474,VEH-000052,PHONE-000200,Synthetic timeline event,synthetic,0.71,true
EVENT-000235,CASE-000024,REPORT,2023-03-24T16:06:00,LOC-000074,PERSON-000009,,PHONE-000219,Synthetic timeline event,synthetic,0.63,true
EVENT-000236,CASE-000024,REPORT,2023-03-24T18:34:00,LOC-000075,PERSON-002277,VEH-000129,PHONE-000212,Synthetic timeline event,synthetic,0.66,true
EVENT-000237,CASE-000024,OBSERVATION,2023-03-24T14:09:00,LOC-000074,PERSON-000009,,PHONE-000220,Synthetic timeline event,synthetic,0.84,true
EVENT-000238,CASE-000024,TRANSPORT,2023-03-24T13:28:00,LOC-000074,PERSON-001899,VEH-000133,PHONE-000221,Synthetic timeline event,synthetic,0.7,true
EVENT-000239,CASE-000024,DIGITAL_ACTIVITY,2023-03-24T10:02:00,LOC-000074,PERSON-002930,,PHONE-000218,Synthetic timeline event,synthetic,0.75,true
EVENT-000240,CASE-000024,MEETING,2023-03-24T19:10:00,LOC-000073,PERSON-001899,VEH-000133,PHONE-000221,Synthetic timeline event,synthetic,0.93,true
EVENT-000241,CASE-000024,REPORT,2023-03-24T19:08:00,LOC-000074,PERSON-000341,VEH-000016,PHONE-000024,Synthetic timeline event,synthetic,0.71,true
EVENT-000242,CASE-000025,OBSERVATION,2023-02-17T16:09:00,LOC-000077,PERSON-000120,VEH-000137,PHONE-000229,Synthetic timeline event,synthetic,0.76,true
EVENT-000243,CASE-000025,DIGITAL_ACTIVITY,2023-02-17T23:24:00,LOC-000076,PERSON-000120,VEH-000137,PHONE-000229,Synthetic timeline event,synthetic,0.8,true
EVENT-000244,CASE-000025,REPORT,2023-02-17T16:34:00,LOC-000076,PERSON-000921,VEH-000118,PHONE-000184,Synthetic timeline event,synthetic,0.61,true
EVENT-000245,CASE-000025,TRANSPORT,2023-02-17T22:59:00,LOC-000078,PERSON-000921,VEH-000118,PHONE-000184,Synthetic timeline event,synthetic,0.64,true
EVENT-000246,CASE-000025,CONTACT,2023-02-17T16:08:00,LOC-000078,PERSON-000895,,PHONE-000061,Synthetic timeline event,synthetic,0.91,true
EVENT-000247,CASE-000025,DIGITAL_ACTIVITY,2023-02-17T19:28:00,LOC-000076,PERSON-000863,VEH-000112,PHONE-000173,Synthetic timeline event,synthetic,0.92,true
EVENT-000248,CASE-000025,TRANSPORT,2023-02-17T18:45:00,LOC-000076,PERSON-000120,VEH-000137,PHONE-000229,Synthetic timeline event,synthetic,0.94,true
EVENT-000249,CASE-000025,MEETING,2023-02-17T17:08:00,LOC-000078,PERSON-000538,,PHONE-000228,Synthetic timeline event,synthetic,0.6,true
EVENT-000250,CASE-000026,DIGITAL_ACTIVITY,2023-11-10T14:24:00,LOC-000080,PERSON-001558,VEH-000124,PHONE-000235,Synthetic timeline event,synthetic,0.64,true
EVENT-000251,CASE-000026,MEETING,2023-11-10T20:04:00,LOC-000080,PERSON-001041,VEH-000141,PHONE-000239,Synthetic timeline event,synthetic,0.91,true
EVENT-000252,CASE-000026,MEETING,2023-11-10T12:17:00,LOC-000079,PERSON-002750,VEH-000140,PHONE-000237,Synthetic timeline event,synthetic,0.92,true
EVENT-000253,CASE-000026,TRANSPORT,2023-11-10T23:03:00,LOC-000079,PERSON-001210,,PHONE-000234,Synthetic timeline event,synthetic,0.96,true
EVENT-000254,CASE-000026,CONTACT,2023-11-10T14:12:00,LOC-000079,PERSON-001670,VEH-000143,PHONE-000002,Synthetic timeline event,synthetic,0.68,true
EVENT-000255,CASE-000026,MOVEMENT,2023-11-10T21:58:00,LOC-000080,PERSON-001210,,PHONE-000234,Synthetic timeline event,synthetic,0.73,true
EVENT-000256,CASE-000026,REPORT,2023-11-10T16:46:00,LOC-000080,PERSON-001558,VEH-000124,PHONE-000199,Synthetic timeline event,synthetic,0.63,true
EVENT-000257,CASE-000026,MEETING,2023-11-10T21:37:00,LOC-000080,PERSON-000351,,PHONE-000236,Synthetic timeline event,synthetic,0.69,true
EVENT-000258,CASE-000026,MEETING,2023-11-10T10:40:00,LOC-000079,PERSON-001041,VEH-000141,PHONE-000239,Synthetic timeline event,synthetic,0.94,true
EVENT-000259,CASE-000026,OBSERVATION,2023-11-10T13:12:00,LOC-000079,PERSON-001589,VEH-000111,PHONE-000240,Synthetic timeline event,synthetic,0.98,true
EVENT-000260,CASE-000026,DIGITAL_ACTIVITY,2023-11-10T15:09:00,LOC-000079,PERSON-001210,,PHONE-000234,Synthetic timeline event,synthetic,0.9,true
EVENT-000261,CASE-000026,OBSERVATION,2023-11-10T15:05:00,LOC-000080,PERSON-001041,VEH-000141,PHONE-000238,Synthetic timeline event,synthetic,0.82,true
EVENT-000262,CASE-000026,MEETING,2023-11-10T17:31:00,LOC-000080,PERSON-001210,,PHONE-000234,Synthetic timeline event,synthetic,0.96,true
EVENT-000263,CASE-000027,MEETING,2023-04-24T16:08:00,LOC-000081,PERSON-002517,VEH-000116,PHONE-000243,Synthetic timeline event,synthetic,0.67,true
EVENT-000264,CASE-000027,OBSERVATION,2023-04-24T20:37:00,LOC-000082,PERSON-002745,,PHONE-000127,Synthetic timeline event,synthetic,0.89,true
EVENT-000265,CASE-000027,TRANSPORT,2023-04-24T17:02:00,LOC-000081,PERSON-000621,VEH-000145,PHONE-000122,Synthetic timeline event,synthetic,0.81,true
EVENT-000266,CASE-000027,OBSERVATION,2023-04-24T20:42:00,LOC-000081,PERSON-001205,VEH-000081,PHONE-000128,Synthetic timeline event,synthetic,0.77,true
EVENT-000267,CASE-000027,MEETING,2023-04-24T19:17:00,LOC-000082,PERSON-001205,VEH-000081,PHONE-000128,Synthetic timeline event,synthetic,0.8,true
EVENT-000268,CASE-000027,CONTACT,2023-04-24T12:09:00,LOC-000081,PERSON-001205,VEH-000081,PHONE-000128,Synthetic timeline event,synthetic,0.95,true
EVENT-000269,CASE-000027,DIGITAL_ACTIVITY,2023-04-24T17:06:00,LOC-000081,PERSON-000621,VEH-000145,PHONE-000246,Synthetic timeline event,synthetic,0.89,true
EVENT-000270,CASE-000027,MOVEMENT,2023-04-24T17:14:00,LOC-000082,PERSON-002745,,PHONE-000248,Synthetic timeline event,synthetic,0.97,true
EVENT-000271,CASE-000028,CONTACT,2023-09-08T14:09:00,LOC-000084,PERSON-002618,VEH-000056,PHONE-000264,Synthetic timeline event,synthetic,0.84,true
EVENT-000272,CASE-000028,REPORT,2023-09-08T21:16:00,LOC-000083,PERSON-001474,VEH-000052,PHONE-000080,Synthetic timeline event,synthetic,0.94,true
EVENT-000273,CASE-000028,MOVEMENT,2023-09-08T10:11:00,LOC-000084,PERSON-001115,VEH-000053,PHONE-000256,Synthetic timeline event,synthetic,0.93,true
EVENT-000274,CASE-000028,TRANSPORT,2023-09-08T19:27:00,LOC-000085,PERSON-000180,VEH-000147,PHONE-000260,Synthetic timeline event,synthetic,0.85,true
EVENT-000275,CASE-000028,MEETING,2023-09-09T00:28:00,LOC-000083,PERSON-002900,VEH-000020,PHONE-000029,Synthetic timeline event,synthetic,0.64,true
EVENT-000276,CASE-000028,REPORT,2023-09-08T20:18:00,LOC-000085,PERSON-001558,VEH-000124,PHONE-000251,Synthetic timeline event,synthetic,0.67,true
EVENT-000277,CASE-000028,OBSERVATION,2023-09-09T00:09:00,LOC-000083,PERSON-001558,VEH-000124,PHONE-000235,Synthetic timeline event,synthetic,0.63,true
EVENT-000278,CASE-000028,CONTACT,2023-09-08T12:12:00,LOC-000084,PERSON-000792,VEH-000148,PHONE-000207,Synthetic timeline event,synthetic,0.77,true
EVENT-000279,CASE-000028,MEETING,2023-09-09T01:47:00,LOC-000083,PERSON-000180,VEH-000147,PHONE-000260,Synthetic timeline event,synthetic,0.86,true
EVENT-000280,CASE-000029,DIGITAL_ACTIVITY,2023-04-09T12:04:00,LOC-000086,PERSON-000789,VEH-000152,PHONE-000269,Synthetic timeline event,synthetic,0.88,true
EVENT-000281,CASE-000029,REPORT,2023-04-09T06:54:00,LOC-000086,PERSON-002453,VEH-000149,PHONE-000265,Synthetic timeline event,synthetic,0.76,true
EVENT-000282,CASE-000029,MEETING,2023-04-09T08:09:00,LOC-000086,PERSON-002197,VEH-000150,PHONE-000115,Synthetic timeline event,synthetic,0.92,true
EVENT-000283,CASE-000029,OBSERVATION,2023-04-09T18:18:00,LOC-000087,PERSON-002453,VEH-000149,PHONE-000265,Synthetic timeline event,synthetic,0.65,true
EVENT-000284,CASE-000029,OBSERVATION,2023-04-09T18:24:00,LOC-000087,PERSON-002453,VEH-000149,PHONE-000265,Synthetic timeline event,synthetic,0.62,true
EVENT-000285,CASE-000029,OBSERVATION,2023-04-09T13:26:00,LOC-000086,PERSON-002453,VEH-000149,PHONE-000265,Synthetic timeline event,synthetic,0.97,true
EVENT-000286,CASE-000029,DIGITAL_ACTIVITY,2023-04-09T12:31:00,LOC-000087,PERSON-002197,VEH-000150,PHONE-000266,Synthetic timeline event,synthetic,0.68,true
EVENT-000287,CASE-000029,MOVEMENT,2023-04-09T09:57:00,LOC-000086,PERSON-002453,VEH-000149,PHONE-000265,Synthetic timeline event,synthetic,0.64,true
EVENT-000288,CASE-000029,REPORT,2023-04-09T08:02:00,LOC-000087,PERSON-002453,VEH-000149,PHONE-000265,Synthetic timeline event,synthetic,0.84,true
EVENT-000289,CASE-000029,MOVEMENT,2023-04-09T11:54:00,LOC-000087,PERSON-001705,VEH-000151,PHONE-000099,Synthetic timeline event,synthetic,0.93,true
EVENT-000290,CASE-000030,CONTACT,2023-05-07T06:28:00,LOC-000090,PERSON-000717,VEH-000154,PHONE-000274,Synthetic timeline event,synthetic,0.91,true
EVENT-000291,CASE-000030,DIGITAL_ACTIVITY,2023-05-07T08:07:00,LOC-000088,PERSON-000351,VEH-000153,PHONE-000236,Synthetic timeline event,synthetic,0.82,true
EVENT-000292,CASE-000030,MOVEMENT,2023-05-07T10:09:00,LOC-000090,PERSON-001210,,PHONE-000270,Synthetic timeline event,synthetic,0.66,true
EVENT-000293,CASE-000030,OBSERVATION,2023-05-07T04:12:00,LOC-000090,PERSON-000146,,PHONE-000271,Synthetic timeline event,synthetic,0.84,true
EVENT-000294,CASE-000030,DIGITAL_ACTIVITY,2023-05-07T01:59:00,LOC-000088,PERSON-001041,VEH-000141,PHONE-000276,Synthetic timeline event,synthetic,0.86,true
EVENT-000295,CASE-000030,MOVEMENT,2023-05-07T06:43:00,LOC-000090,PERSON-001210,,PHONE-000270,Synthetic timeline event,synthetic,0.89,true
EVENT-000296,CASE-000030,TRANSPORT,2023-05-06T19:17:00,LOC-000090,PERSON-000351,VEH-000153,PHONE-000273,Synthetic timeline event,synthetic,0.86,true
EVENT-000297,CASE-000030,MOVEMENT,2023-05-07T08:36:00,LOC-000089,PERSON-001667,VEH-000001,PHONE-000001,Synthetic timeline event,synthetic,0.96,true
EVENT-000298,CASE-000030,DIGITAL_ACTIVITY,2023-05-06T18:50:00,LOC-000089,PERSON-000146,,PHONE-000271,Synthetic timeline event,synthetic,0.7,true
EVENT-000299,CASE-000030,CONTACT,2023-05-06T21:46:00,LOC-000089,PERSON-000146,,PHONE-000271,Synthetic timeline event,synthetic,0.99,true
EVENT-000300,CASE-000030,DIGITAL_ACTIVITY,2023-05-07T06:47:00,LOC-000090,PERSON-001041,VEH-000141,PHONE-000276,Synthetic timeline event,synthetic,0.92,true
EVENT-000301,CASE-000030,DIGITAL_ACTIVITY,2023-05-06T22:39:00,LOC-000090,PERSON-001210,,PHONE-000270,Synthetic timeline event,synthetic,0.69,true
EVENT-000302,CASE-000031,REPORT,2023-02-22T23:20:00,LOC-000092,PERSON-002757,VEH-000156,PHONE-000284,Synthetic timeline event,synthetic,0.63,true
EVENT-000303,CASE-000031,CONTACT,2023-02-23T04:17:00,LOC-000092,PERSON-002998,VEH-000155,PHONE-000280,Synthetic timeline event,synthetic,0.82,true
EVENT-000304,CASE-000031,TRANSPORT,2023-02-23T01:10:00,LOC-000091,PERSON-000584,VEH-000157,PHONE-000285,Synthetic timeline event,synthetic,0.67,true
EVENT-000305,CASE-000031,TRANSPORT,2023-02-22T18:20:00,LOC-000091,PERSON-000697,VEH-000158,PHONE-000287,Synthetic timeline event,synthetic,0.93,true
