vehicle_id,vehicle_type,registration_alias,owner_person_id,color,make,model,status,synthetic_flag
VEH-000288,Truck,SYN-UT-00288,PERSON-000765,White,Mahindra,XUV,Transferred,true
VEH-000289,Truck,SYN-MA-00289,PERSON-000357,White,Tata,Nexon,Active,true
VEH-000290,Car,SYN-KA-00290,PERSON-000499,White,Toyota,Urban Cruiser,Active,true
VEH-000291,Motorcycle,SYN-TE-00291,PERSON-000792,Black,Toyota,Urban Cruiser,Transferred,true
VEH-000292,SUV,SYN-TE-00292,PERSON-000374,Blue,Tata,Altroz,Transferred,true
VEH-000293,SUV,SYN-TE-00293,PERSON-002304,White,Hyundai,Venue,Transferred,true
VEH-000294,Car,SYN-TA-00294,PERSON-000948,Black,Tata,Nexon,Active,true
VEH-000295,Auto,SYN-KA-00295,PERSON-000576,White,Maruti,Baleno,Transferred,true
VEH-000296,Truck,SYN-DE-00296,PERSON-000904,Blue,Maruti,Ertiga,Active,true
VEH-000297,SUV,SYN-WE-00297,PERSON-001866,Grey,Maruti,Ertiga,Transferred,true
VEH-000298,Motorcycle,SYN-MA-00298,PERSON-002715,Silver,Hyundai,Creta,Transferred,true
VEH-000299,Auto,SYN-TA-00299,PERSON-000817,Blue,Maruti,Baleno,Transferred,true
VEH-000300,SUV,SYN-RA-00300,PERSON-001894,Black,Maruti,Baleno,Active,true
VEH-000301,Van,SYN-GU-00301,PERSON-002872,White,Maruti,Swift,Transferred,true
VEH-000302,Car,SYN-MA-00302,PERSON-000920,White,Hyundai,Venue,Active,true
VEH-000303,Car,SYN-TE-00303,PERSON-001326,Black,Toyota,Innova,Active,true
VEH-000304,SUV,SYN-MA-00304,PERSON-001367,Red,Tata,Punch,Active,true
VEH-000305,Motorcycle,SYN-TA-00305,PERSON-002150,Silver,Tata,Punch,Active,true
VEH-000306,Car,SYN-UT-00306,PERSON-002077,Black,Toyota,Innova,Active,true
VEH-000307,Van,SYN-KE-00307,PERSON-001301,Silver,Mahindra,Scorpio,Transferred,true
VEH-000308,SUV,SYN-WE-00308,PERSON-000407,Blue,Toyota,Innova,Active,true
VEH-000309,Van,SYN-MA-00309,PERSON-002417,Grey,Hyundai,Venue,Active,true
VEH-000310,Truck,SYN-TE-00310,PERSON-002094,Grey,Mahindra,Bolero,Active,true
VEH-000311,Auto,SYN-TE-00311,PERSON-001758,Black,Toyota,Innova,Transferred,true
VEH-000312,SUV,SYN-KE-00312,PERSON-000207,Black,Hyundai,i20,Transferred,true
VEH-000313,Van,SYN-MA-00313,PERSON-001210,Black,Mahindra,Bolero,Active,true
VEH-000314,Truck,SYN-TE-00314,PERSON-001558,Silver,Maruti,Ertiga,Active,true
VEH-000315,Van,SYN-RA-00315,PERSON-000351,Black,Tata,Nexon,Active,true
VEH-000316,Car,SYN-GU-00316,PERSON-002750,Blue,Mahindra,Bolero,Active,true
VEH-000317,Truck,SYN-KE-00317,PERSON-001670,Silver,Maruti,Baleno,Active,true
VEH-000318,Motorcycle,SYN-KE-00318,PERSON-002020,Blue,Tata,Punch,Active,true
VEH-000319,Motorcycle,SYN-GU-00319,PERSON-002279,Black,Tata,Nexon,Transferred,true
VEH-000320,Auto,SYN-KA-00320,PERSON-001544,Red,Tata,Punch,Active,true
VEH-000321,Car,SYN-WE-00321,PERSON-001965,White,Mahindra,Bolero,Active,true
VEH-000322,Truck,SYN-GU-00322,PERSON-000863,Silver,Mahindra,XUV,Active,true
VEH-000323,Auto,SYN-MA-00323,PERSON-000357,Red,Hyundai,Creta,Active,true
VEH-000324,Van,SYN-DE-00324,PERSON-001425,Red,Tata,Altroz,Active,true
VEH-000325,Car,SYN-UT-00325,PERSON-000822,Blue,Mahindra,XUV,Active,true
VEH-000326,Auto,SYN-RA-00326,PERSON-002986,Silver,Hyundai,i20,Transferred,true
VEH-000327,Truck,SYN-MA-00327,PERSON-002759,Black,Tata,Nexon,Active,true
VEH-000328,Motorcycle,SYN-MA-00328,PERSON-001071,Red,Mahindra,Bolero,Active,true
VEH-000329,Motorcycle,SYN-MA-00329,PERSON-000613,Blue,Hyundai,i20,Transferred,true
VEH-000330,Car,SYN-KA-00330,PERSON-002068,Black,Mahindra,Bolero,Active,true
VEH-000331,Car,SYN-UT-00331,PERSON-001578,Blue,Toyota,Innova,Transferred,true
VEH-000332,Motorcycle,SYN-GU-00332,PERSON-001131,Blue,Toyota,Urban Cruiser,Active,true
VEH-000333,Truck,SYN-KE-00333,PERSON-002020,Silver,Hyundai,i20,Active,true
VEH-000334,Car,SYN-GU-00334,PERSON-002279,White,Hyundai,Venue,Transferred,true
VEH-000335,Van,SYN-MA-00335,PERSON-000921,Black,Toyota,Urban Cruiser,Transferred,true
VEH-000336,Auto,SYN-DE-00336,PERSON-001540,Silver,Toyota,Urban Cruiser,Active,true
VEH-000337,SUV,SYN-RA-00337,PERSON-002999,Black,Mahindra,Bolero,Active,true
VEH-000338,SUV,SYN-WE-00338,PERSON-001205,Grey,Mahindra,Scorpio,Transferred,true
VEH-000339,Car,SYN-KA-00339,PERSON-001343,Blue,Tata,Nexon,Active,true
VEH-000340,Auto,SYN-TA-00340,PERSON-000948,Grey,Tata,Punch,Transferred,true
VEH-000341,Auto,SYN-WE-00341,PERSON-000584,Black,Tata,Altroz,Active,true
VEH-000342,Motorcycle,SYN-MA-00342,PERSON-001542,White,Maruti,Swift,Active,true
VEH-000343,Motorcycle,SYN-TA-00343,PERSON-002675,White,Maruti,Baleno,Active,true
VEH-000344,Truck,SYN-WE-00344,PERSON-002713,Blue,Hyundai,i20,Active,true
VEH-000345,SUV,SYN-UT-00345,PERSON-001847,Grey,Toyota,Innova,Transferred,true
VEH-000346,Auto,SYN-UT-00346,PERSON-002922,Blue,Tata,Punch,Active,true
VEH-000347,Van,SYN-MA-00347,PERSON-001110,Silver,Tata,Nexon,Transferred,true
VEH-000348,Car,SYN-WE-00348,PERSON-002982,White,Maruti,Baleno,Active,true
VEH-000349,Truck,SYN-WE-00349,PERSON-000955,Red,Maruti,Baleno,Transferred,true
VEH-000350,Car,SYN-GU-00350,PERSON-000057,Silver,Maruti,Swift,Active,true
VEH-000351,Van,SYN-GU-00351,PERSON-001214,Grey,Hyundai,i20,Active,true
VEH-000352,SUV,SYN-GU-00352,PERSON-000081,Black,Toyota,Urban Cruiser,Active,true
VEH-000353,Van,SYN-KA-00353,PERSON-001259,White,Tata,Altroz,Transferred,true
VEH-000354,Motorcycle,SYN-GU-00354,PERSON-001861,Red,Hyundai,Venue,Active,true
VEH-000355,Motorcycle,SYN-RA-00355,PERSON-002574,Black,Maruti,Baleno,Active,true
VEH-000356,SUV,SYN-GU-00356,PERSON-000863,Red,Mahindra,XUV,Transferred,true
VEH-000357,Auto,SYN-GU-00357,PERSON-000063,Silver,Maruti,Swift,Active,true
VEH-000358,SUV,SYN-TE-00358,PERSON-000245,Black,Tata,Punch,Active,true
VEH-000359,Truck,SYN-GU-00359,PERSON-000943,Blue,Maruti,Ertiga,Active,true
VEH-000360,Van,SYN-TA-00360,PERSON-002408,White,Tata,Punch,Transferred,true
VEH-000361,SUV,SYN-WE-00361,PERSON-002393,Red,Tata,Altroz,Active,true
VEH-000362,SUV,SYN-UT-00362,PERSON-001847,Grey,Maruti,Swift,Active,true
VEH-000363,Truck,SYN-GU-00363,PERSON-000473,Silver,Maruti,Ertiga,Transferred,true
VEH-000364,Car,SYN-RA-00364,PERSON-001768,Blue,Tata,Nexon,Active,true
VEH-000365,Auto,SYN-KE-00365,PERSON-000556,White,Hyundai,Creta,Transferred,true
VEH-000366,Car,SYN-TA-00366,PERSON-002675,Silver,Mahindra,XUV,Active,true
VEH-000367,Motorcycle,SYN-WE-00367,PERSON-002835,Black,Toyota,Urban Cruiser,Active,true
VEH-000368,Truck,SYN-TA-00368,PERSON-000948,Blue,Maruti,Swift,Active,true
VEH-000369,Car,SYN-KA-00369,PERSON-000576,White,Mahindra,XUV,Active,true
VEH-000370,Truck,SYN-DE-00370,PERSON-000697,Blue,Mahindra,Bolero,Active,true
VEH-000371,Auto,SYN-MA-00371,PERSON-002715,Red,Tata,Altroz,Transferred,true
VEH-000372,Car,SYN-GU-00372,PERSON-000081,Silver,Hyundai,Creta,Active,true
VEH-000373,Auto,SYN-KA-00373,PERSON-001259,White,Maruti,Swift,Active,true
VEH-000374,Motorcycle,SYN-GU-00374,PERSON-001861,Grey,Maruti,Swift,Active,true
VEH-000375,Car,SYN-GU-00375,PERSON-000063,Grey,Maruti,Ertiga,Active,true
VEH-000376,SUV,SYN-MA-00376,PERSON-001589,Blue,Toyota,Innova,Transferred,true
VEH-000377,Auto,SYN-WE-00377,PERSON-001334,Blue,Maruti,Swift,Active,true
VEH-000378,Van,SYN-KE-00378,PERSON-000260,Red,Mahindra,XUV,Transferred,true
VEH-000379,Truck,SYN-TA-00379,PERSON-002397,Black,Hyundai,Venue,Active,true
VEH-000380,Auto,SYN-TA-00380,PERSON-002408,Blue,Tata,Punch,Transferred,true
VEH-000381,Van,SYN-WE-00381,PERSON-001029,Blue,Toyota,Urban Cruiser,Transferred,true
VEH-000382,Motorcycle,SYN-DE-00382,PERSON-000538,White,Tata,Altroz,Active,true
VEH-000383,SUV,SYN-WE-00383,PERSON-001965,Blue,Tata,Altroz,Active,true
VEH-000384,Truck,SYN-GU-00384,PERSON-000863,White,Toyota,Innova,Transferred,true
VEH-000385,Motorcycle,SYN-TE-00385,PERSON-000083,Silver,Hyundai,Creta,Active,true
VEH-000386,Auto,SYN-WE-00386,PERSON-000488,White,Toyota,Innova,Active,true
VEH-000387,Auto,SYN-UT-00387,PERSON-000765,Red,Maruti,Ertiga,Active,true
VEH-000388,SUV,SYN-MA-00388,PERSON-000357,White,Mahindra,Scorpio,Active,true
VEH-000389,Car,SYN-TA-00389,PERSON-000648,Red,Maruti,Ertiga,Active,true
VEH-000390,Truck,SYN-WE-00390,PERSON-001706,Red,Toyota,Innova,Active,true
VEH-000391,SUV,SYN-UT-00391,PERSON-000259,Black,Toyota,Innova,Active,true
VEH-000392,Motorcycle,SYN-KE-00392,PERSON-001318,Black,Mahindra,Bolero,Active,true
VEH-000393,SUV,SYN-WE-00393,PERSON-000366,Red,Toyota,Urban Cruiser,Active,true
VEH-000394,Motorcycle,SYN-WE-00394,PERSON-000407,Black,Tata,Nexon,Active,true
VEH-000395,Motorcycle,SYN-GU-00395,PERSON-001381,Grey,Maruti,Baleno,Active,true
VEH-000396,Car,SYN-DE-00396,PERSON-000103,Silver,Hyundai,i20,Active,true
VEH-000397,SUV,SYN-KA-00397,PERSON-002136,Silver,Mahindra,XUV,Active,true
VEH-000398,SUV,SYN-RA-00398,PERSON-000784,White,Tata,Nexon,Transferred,true
VEH-000399,Motorcycle,SYN-KE-00399,PERSON-000397,Silver,Mahindra,Bolero,Active,true
VEH-000400,Motorcycle,SYN-WE-00400,PERSON-000667,Black,Toyota,Innova,Active,true
VEH-000401,SUV,SYN-GU-00401,PERSON-001131,Black,Tata,Nexon,Active,true
VEH-000402,Truck,SYN-DE-00402,PERSON-000622,White,Hyundai,Venue,Active,true
VEH-000403,Auto,SYN-KE-00403,PERSON-002164,Silver,Mahindra,Bolero,Transferred,true
VEH-000404,Truck,SYN-TE-00404,PERSON-002004,Black,Tata,Nexon,Active,true
VEH-000405,Truck,SYN-KE-00405,PERSON-000302,Black,Tata,Nexon,Active,true
VEH-000406,Auto,SYN-TA-00406,PERSON-000489,Grey,Maruti,Baleno,Active,true
VEH-000407,SUV,SYN-KA-00407,PERSON-001259,Silver,Maruti,Baleno,Transferred,true
VEH-000408,Truck,SYN-RA-00408,PERSON-001894,Red,Toyota,Urban Cruiser,Active,true
VEH-000409,SUV,SYN-KE-00409,PERSON-002576,Black,Mahindra,Bolero,Active,true
VEH-000410,SUV,SYN-TE-00410,PERSON-000390,Red,Mahindra,Bolero,Transferred,true
VEH-000411,SUV,SYN-MA-00411,PERSON-002660,Grey,Maruti,Ertiga,Active,true
VEH-000412,Motorcycle,SYN-DE-00412,PERSON-002457,Silver,Hyundai,Creta,Transferred,true
VEH-000413,Auto,SYN-DE-00413,PERSON-002335,Red,Hyundai,i20,Transferred,true
VEH-000414,Auto,SYN-UT-00414,PERSON-001337,Silver,Maruti,Swift,Transferred,true
VEH-000415,Truck,SYN-WE-00415,PERSON-002901,White,Hyundai,Venue,Transferred,true
VEH-000416,SUV,SYN-TA-00416,PERSON-002675,Black,Tata,Punch,Active,true
VEH-000417,Motorcycle,SYN-KE-00417,PERSON-001596,Blue,Maruti,Swift,Transferred,true
VEH-000418,Motorcycle,SYN-RA-00418,PERSON-001363,Blue,Mahindra,Scorpio,Active,true
VEH-000419,Car,SYN-KE-00419,PERSON-000611,Black,Hyundai,i20,Active,true
VEH-000420,Motorcycle,SYN-UT-00420,PERSON-002847,Black,Toyota,Urban Cruiser,Active,true
VEH-000421,Motorcycle,SYN-TE-00421,PERSON-001480,White,Tata,Nexon,Active,true
VEH-000422,Auto,SYN-WE-00422,PERSON-000120,Silver,Toyota,Innova,Active,true
VEH-000423,Van,SYN-TE-00423,PERSON-001898,White,Mahindra,XUV,Active,true
VEH-000424,Motorcycle,SYN-MA-00424,PERSON-000921,Black,Mahindra,Bolero,Active,true
VEH-000425,Van,SYN-DE-00425,PERSON-001540,White,Mahindra,Scorpio,Active,true
VEH-000426,Motorcycle,SYN-TE-00426,PERSON-000083,Silver,Mahindra,Scorpio,Transferred,true
VEH-000427,Van,SYN-TA-00427,PERSON-001543,Red,Tata,Altroz,Active,true
VEH-000428,Auto,SYN-RA-00428,PERSON-002999,Red,Toyota,Innova,Transferred,true
VEH-000429,SUV,SYN-KA-00429,PERSON-000842,White,Toyota,Urban Cruiser,Active,true
VEH-000430,Car,SYN-TA-00430,PERSON-002444,Red,Hyundai,Venue,Transferred,true
VEH-000431,Car,SYN-TA-00431,PERSON-000506,Silver,Hyundai,Venue,Active,true
VEH-000432,SUV,SYN-GU-00432,PERSON-002039,Black,Hyundai,Venue,Transferred,true
VEH-000433,Truck,SYN-UT-00433,PERSON-000405,Silver,Maruti,Swift,Active,true
VEH-000434,Auto,SYN-UT-00434,PERSON-001337,Blue,Hyundai,Venue,Transferred,true
VEH-000435,Auto,SYN-TA-00435,PERSON-000479,Silver,Mahindra,Bolero,Transferred,true
VEH-000436,Car,SYN-GU-00436,PERSON-000132,Grey,Hyundai,i20,Active,true
VEH-000437,SUV,SYN-GU-00437,PERSON-000575,Silver,Toyota,Urban Cruiser,Active,true
VEH-000438,Truck,SYN-KA-00438,PERSON-000193,Red,Tata,Altroz,Transferred,true
VEH-000439,SUV,SYN-DE-00439,PERSON-002839,White,Hyundai,Venue,Active,true
VEH-000440,SUV,SYN-WE-00440,PERSON-000216,Silver,Hyundai,Venue,Active,true
VEH-000441,Truck,SYN-MA-00441,PERSON-002124,Red,Tata,Altroz,Active,true
VEH-000442,Motorcycle,SYN-TA-00442,PERSON-000683,Red,Mahindra,Scorpio,Transferred,true
VEH-000443,Motorcycle,SYN-MA-00443,PERSON-001210,Black,Hyundai,i20,Active,true
VEH-000444,Motorcycle,SYN-TE-00444,PERSON-001667,Grey,Tata,Altroz,Active,true
VEH-000445,Motorcycle,SYN-TE-00445,PERSON-001558,Grey,Mahindra,Scorpio,Active,true
VEH-000446,Truck,SYN-TE-00446,PERSON-002256,Grey,Toyota,Innova,Active,true
VEH-000447,Truck,SYN-TA-00447,PERSON-001041,Grey,Toyota,Urban Cruiser,Active,true
VEH-000448,Van,SYN-MA-00448,PERSON-001589,Grey,Maruti,Ertiga,Active,true
VEH-000449,SUV,SYN-KA-00449,PERSON-001259,Grey,Maruti,Ertiga,Transferred,true
VEH-000450,Truck,SYN-GU-00450,PERSON-000850,Black,Toyota,Innova,Active,true
VEH-000451,Car,SYN-GU-00451,PERSON-000063,Black,Tata,Nexon,Transferred,true
VEH-000452,Auto,SYN-KE-00452,PERSON-002757,Silver,Hyundai,Venue,Active,true
VEH-000453,SUV,SYN-GU-00453,PERSON-000081,White,Tata,Nexon,Transferred,true
VEH-000454,Van,SYN-GU-00454,PERSON-001861,Red,Maruti,Swift,Active,true
VEH-000455,Car,SYN-WE-00455,PERSON-000216,Red,Mahindra,Bolero,Active,true
VEH-000456,Motorcycle,SYN-RA-00456,PERSON-002517,Blue,Hyundai,i20,Active,true
VEH-000457,SUV,SYN-DE-00457,PERSON-000538,Silver,Tata,Nexon,Active,true
VEH-000458,Truck,SYN-DE-00458,PERSON-000222,Black,Hyundai,i20,Active,true
VEH-000459,Motorcycle,SYN-TE-00459,PERSON-000621,Red,Maruti,Baleno,Active,true
VEH-000460,Motorcycle,SYN-TE-00460,PERSON-000083,Red,Maruti,Baleno,Transferred,true
VEH-000461,Motorcycle,SYN-DE-00461,PERSON-002745,Red,Mahindra,XUV,Active,true
VEH-000462,Car,SYN-GU-00462,PERSON-000943,Grey,Toyota,Innova,Transferred,true
VEH-000463,Motorcycle,SYN-TE-00463,PERSON-001780,Red,Toyota,Innova,Active,true
VEH-000464,Motorcycle,SYN-TA-00464,PERSON-002397,Red,Maruti,Baleno,Active,true
VEH-000465,SUV,SYN-WE-00465,PERSON-000955,Silver,Hyundai,i20,Transferred,true
VEH-000466,Auto,SYN-TA-00466,PERSON-002408,Blue,Toyota,Urban Cruiser,Transferred,true
VEH-000467,Car,SYN-TE-00467,PERSON-000374,Blue,Mahindra,Bolero,Active,true
VEH-000468,Car,SYN-GU-00468,PERSON-000081,Black,Toyota,Urban Cruiser,Transferred,true
VEH-000469,Car,SYN-KA-00469,PERSON-001259,White,Toyota,Urban Cruiser,Active,true
VEH-000470,Auto,SYN-GU-00470,PERSON-000850,White,Hyundai,i20,Transferred,true
VEH-000471,Auto,SYN-KE-00471,PERSON-002757,Black,Toyota,Urban Cruiser,Active,true
VEH-000472,Car,SYN-RA-00472,PERSON-002517,Silver,Maruti,Swift,Active,true
VEH-000473,Truck,SYN-GU-00473,PERSON-000132,Red,Maruti,Baleno,Active,true
VEH-000474,SUV,SYN-WE-00474,PERSON-000497,Red,Maruti,Baleno,Active,true
VEH-000475,Auto,SYN-WE-00475,PERSON-002901,White,Maruti,Baleno,Transferred,true
VEH-000476,Motorcycle,SYN-MA-00476,PERSON-002124,Silver,Tata,Nexon,Transferred,true
VEH-000477,Van,SYN-GU-00477,PERSON-001860,Silver,Toyota,Urban Cruiser,Active,true
VEH-000478,Truck,SYN-MA-00478,PERSON-002771,White,Mahindra,Bolero,Transferred,true
VEH-000479,SUV,SYN-RA-00479,PERSON-001803,Blue,Toyota,Urban Cruiser,Active,true
VEH-000480,Car,SYN-MA-00480,PERSON-000991,Blue,Hyundai,Venue,Active,true
VEH-000481,Auto,SYN-UT-00481,PERSON-002418,Silver,Mahindra,XUV,Transferred,true
VEH-000482,Van,SYN-KA-00482,PERSON-000499,Blue,Hyundai,i20,Transferred,true
VEH-000483,Auto,SYN-GU-00483,PERSON-000825,Black,Toyota,Innova,Transferred,true
VEH-000484,Motorcycle,SYN-WE-00484,PERSON-001747,Grey,Mahindra,XUV,Active,true
VEH-000485,Truck,SYN-KE-00485,PERSON-002846,Silver,Hyundai,Venue,Active,true
VEH-000486,Motorcycle,SYN-TE-00486,PERSON-001691,Grey,Toyota,Urban Cruiser,Active,true
VEH-000487,SUV,SYN-GU-00487,PERSON-002750,Silver,Tata,Altroz,Active,true
VEH-000488,Motorcycle,SYN-KA-00488,PERSON-002735,Black,Mahindra,Bolero,Active,true
VEH-000489,Truck,SYN-MA-00489,PERSON-000604,Black,Tata,Punch,Active,true
VEH-000490,Auto,SYN-TA-00490,PERSON-002481,Red,Mahindra,Bolero,Active,true
VEH-000491,SUV,SYN-TA-00491,PERSON-001880,Silver,Maruti,Ertiga,Transferred,true
VEH-000492,Truck,SYN-WE-00492,PERSON-002450,White,Mahindra,XUV,Active,true
VEH-000493,Van,SYN-MA-00493,PERSON-001135,White,Maruti,Ertiga,Transferred,true
VEH-000494,Car,SYN-DE-00494,PERSON-000597,Blue,Tata,Nexon,Transferred,true
VEH-000495,SUV,SYN-UT-00495,PERSON-000405,Grey,Maruti,Swift,Active,true
VEH-000496,Motorcycle,SYN-KE-00496,PERSON-002020,Black,Maruti,Swift,Active,true
VEH-000497,Truck,SYN-TE-00497,PERSON-000083,Blue,Hyundai,Venue,Active,true
VEH-000498,Auto,SYN-UT-00498,PERSON-001847,Grey,Tata,Altroz,Active,true
VEH-000499,Motorcycle,SYN-WE-00499,PERSON-001334,Blue,Tata,Punch,Active,true
VEH-000500,Truck,SYN-WE-00500,PERSON-002393,Black,Hyundai,Creta,Transferred,true
VEH-000501,SUV,SYN-UT-00501,PERSON-001847,Red,Maruti,Swift,Active,true
VEH-000502,Car,SYN-TA-00502,PERSON-000479,White,Hyundai,Venue,Active,true
VEH-000503,Motorcycle,SYN-DE-00503,PERSON-000919,Blue,Mahindra,Scorpio,Active,true
VEH-000504,Motorcycle,SYN-KA-00504,PERSON-001478,White,Mahindra,XUV,Transferred,true
VEH-000505,Car,SYN-GU-00505,PERSON-001043,White,Tata,Altroz,Active,true
VEH-000506,Van,SYN-DE-00506,PERSON-001687,Red,Hyundai,Venue,Active,true
VEH-000507,Auto,SYN-GU-00507,PERSON-000575,Blue,Tata,Nexon,Active,true
VEH-000508,Car,SYN-KE-00508,PERSON-001968,Grey,Tata,Altroz,Transferred,true
VEH-000509,Truck,SYN-DE-00509,PERSON-000146,Red,Tata,Punch,Active,true
VEH-000510,Truck,SYN-MA-00510,PERSON-001210,Silver,Hyundai,Venue,Active,true
VEH-000511,Auto,SYN-TE-00511,PERSON-001667,Blue,Tata,Punch,Transferred,true
VEH-000512,Car,SYN-KE-00512,PERSON-001596,Red,Hyundai,Creta,Active,true
VEH-000513,SUV,SYN-MA-00513,PERSON-001589,Black,Tata,Altroz,Active,true
VEH-000514,Truck,SYN-KE-00514,PERSON-001670,Grey,Mahindra,Scorpio,Transferred,true
VEH-000515,SUV,SYN-UT-00515,PERSON-001944,Grey,Mahindra,XUV,Active,true
VEH-000516,Truck,SYN-KA-00516,PERSON-000295,Silver,Maruti,Swift,Transferred,true
VEH-000517,Motorcycle,SYN-KA-00517,PERSON-001066,Black,Toyota,Urban Cruiser,Transferred,true
VEH-000518,Car,SYN-RA-00518,PERSON-000846,Grey,Mahindra,Bolero,Active,true
VEH-000519,Car,SYN-RA-00519,PERSON-001803,Silver,Mahindra,Bolero,Transferred,true
VEH-000520,Car,SYN-DE-00520,PERSON-002965,Blue,Toyota,Urban Cruiser,Active,true
VEH-000521,Motorcycle,SYN-UT-00521,PERSON-000838,Red,Tata,Nexon,Transferred,true
VEH-000522,Motorcycle,SYN-KA-00522,PERSON-002998,Grey,Hyundai,Creta,Transferred,true
VEH-000523,Motorcycle,SYN-GU-00523,PERSON-000863,Blue,Maruti,Ertiga,Active,true
VEH-000524,Auto,SYN-GU-00524,PERSON-000063,Black,Toyota,Innova,Active,true
VEH-000525,SUV,SYN-KE-00525,PERSON-002757,Red,Toyota,Urban Cruiser,Active,true
VEH-000526,Van,SYN-TE-00526,PERSON-001898,Silver,Hyundai,i20,Active,true
VEH-000527,Truck,SYN-TA-00527,PERSON-001543,White,Hyundai,Venue,Active,true
VEH-000528,Car,SYN-MA-00528,PERSON-000357,White,Tata,Nexon,Active,true
VEH-000529,SUV,SYN-MA-00529,PERSON-001542,White,Tata,Nexon,Active,true
VEH-000530,Van,SYN-KA-00530,PERSON-001343,Grey,Maruti,Swift,Active,true
VEH-000531,Truck,SYN-RA-00531,PERSON-001363,Blue,Maruti,Ertiga,Active,true
VEH-000532,SUV,SYN-WE-00532,PERSON-000060,Silver,Tata,Punch,Active,true
VEH-000533,SUV,SYN-UT-00533,PERSON-002922,Grey,Maruti,Ertiga,Active,true
VEH-000534,Auto,SYN-RA-00534,PERSON-002829,Black,Maruti,Ertiga,Active,true
VEH-000535,Truck,SYN-RA-00535,PERSON-001807,White,Toyota,Innova,Active,true
VEH-000536,Motorcycle,SYN-DE-00536,PERSON-000622,Silver,Maruti,Baleno,Active,true
VEH-000537,SUV,SYN-TE-00537,PERSON-001455,Blue,Hyundai,i20,Active,true
VEH-000538,Van,SYN-UT-00538,PERSON-001824,Blue,Maruti,Swift,Active,true
VEH-000539,Auto,SYN-KA-00539,PERSON-000430,Grey,Toyota,Urban Cruiser,Active,true
VEH-000540,SUV,SYN-TE-00540,PERSON-001615,Grey,Toyota,Urban Cruiser,Active,true
VEH-000541,Car,SYN-GU-00541,PERSON-001059,Silver,Tata,Nexon,Active,true
VEH-000542,Truck,SYN-KE-00542,PERSON-000302,Red,Mahindra,Scorpio,Active,true
VEH-000543,Van,SYN-TE-00543,PERSON-002122,White,Maruti,Swift,Active,true
VEH-000544,Car,SYN-TA-00544,PERSON-000489,Silver,Toyota,Urban Cruiser,Active,true
VEH-000545,Truck,SYN-TA-00545,PERSON-000305,Silver,Toyota,Urban Cruiser,Active,true
VEH-000546,Car,SYN-GU-00546,PERSON-001115,White,Tata,Nexon,Transferred,true
VEH-000547,Car,SYN-TE-00547,PERSON-000792,White,Hyundai,Creta,Transferred,true
VEH-000548,Auto,SYN-TE-00548,PERSON-001558,White,Toyota,Innova,Transferred,true
VEH-000549,Van,SYN-RA-00549,PERSON-001474,Silver,Hyundai,Creta,Active,true
VEH-000550,Car,SYN-WE-00550,PERSON-001610,Black,Mahindra,XUV,Transferred,true
VEH-000551,Van,SYN-KE-00551,PERSON-002576,Silver,Maruti,Swift,Active,true
VEH-000552,Motorcycle,SYN-DE-00552,PERSON-000267,Black,Hyundai,i20,Active,true
VEH-000553,Motorcycle,SYN-TE-00553,PERSON-000792,Blue,Maruti,Ertiga,Active,true
VEH-000554,Auto,SYN-DE-00554,PERSON-000597,Black,Maruti,Baleno,Transferred,true
VEH-000555,Car,SYN-UT-00555,PERSON-000405,Blue,Mahindra,Bolero,Active,true
VEH-000556,Auto,SYN-GU-00556,PERSON-002872,Black,Toyota,Innova,Active,true
VEH-000557,Motorcycle,SYN-TA-00557,PERSON-001041,Blue,Mahindra,XUV,Active,true
VEH-000558,Car,SYN-DE-00558,PERSON-002335,Black,Tata,Nexon,Active,true
VEH-000559,Van,SYN-UT-00559,PERSON-000544,Blue,Tata,Nexon,Transferred,true
VEH-000560,Motorcycle,SYN-WE-00560,PERSON-002450,Blue,Mahindra,XUV,Active,true
VEH-000561,Motorcycle,SYN-TA-00561,PERSON-000506,Blue,Tata,Punch,Active,true
VEH-000562,SUV,SYN-DE-00562,PERSON-000769,Blue,Mahindra,XUV,Active,true
VEH-000563,Auto,SYN-GU-00563,PERSON-002879,Blue,Toyota,Innova,Transferred,true
VEH-000564,Motorcycle,SYN-TE-00564,PERSON-000979,Grey,Maruti,Baleno,Active,true
VEH-000565,Truck,SYN-UT-00565,PERSON-000822,Grey,Tata,Altroz,Active,true
VEH-000566,SUV,SYN-MA-00566,PERSON-002759,Black,Hyundai,Venue,Transferred,true
VEH-000567,Auto,SYN-MA-00567,PERSON-000613,Red,Tata,Nexon,Active,true
VEH-000568,SUV,SYN-TE-00568,PERSON-001648,White,Mahindra,XUV,Transferred,true
VEH-000569,Car,SYN-DE-00569,PERSON-000538,Red,Maruti,Ertiga,Active,true
VEH-000570,Truck,SYN-KA-00570,PERSON-001544,Grey,Toyota,Urban Cruiser,Active,true
VEH-000571,Motorcycle,SYN-TA-00571,PERSON-001543,Red,Tata,Punch,Active,true
VEH-000572,Motorcycle,SYN-MA-00572,PERSON-000357,Red,Toyota,Innova,Transferred,true
VEH-000573,Motorcycle,SYN-DE-00573,PERSON-001536,Blue,Toyota,Innova,Active,true
VEH-000574,Truck,SYN-TA-00574,PERSON-001788,Blue,Toyota,Innova,Active,true
VEH-000575,SUV,SYN-RA-00575,PERSON-000898,Black,Hyundai,i20,Transferred,true
