cdr_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,cell_tower_id,location_id,network_id,synthetic_flag
CDR-000216,PHONE-011012,PHONE-009738,2023-11-08T07:27:00,842,VOICE,TOWER-0121,LOC-002598,,true
CDR-000217,PHONE-005133,PHONE-006750,2023-11-13T09:49:00,796,VOICE,TOWER-0244,LOC-000724,NET-000023,true
CDR-000218,PHONE-008389,PHONE-002727,2023-07-07T16:00:00,43,SMS,TOWER-0488,LOC-002557,NET-000028,true
CDR-000219,PHONE-007662,PHONE-002464,2022-11-08T10:15:00,112,SMS,TOWER-0399,LOC-001274,NET-000012,true
CDR-000220,PHONE-006144,PHONE-006633,2023-12-31T09:04:00,281,SMS,TOWER-0640,LOC-002393,NET-000012,true
CDR-000221,PHONE-000904,PHONE-000004,2023-12-07T16:58:00,683,SMS,TOWER-0522,LOC-001863,NET-000011,true
CDR-000222,PHONE-007153,PHONE-005912,2023-05-24T17:17:00,26,SMS,TOWER-0455,LOC-002787,NET-000016,true
CDR-000223,PHONE-001912,PHONE-001973,2023-10-12T01:23:00,368,SMS,TOWER-0278,LOC-002068,NET-000014,true
CDR-000224,PHONE-009345,PHONE-009121,2023-07-20T14:51:00,607,SMS,TOWER-0254,LOC-001403,NET-000019,true
CDR-000225,PHONE-000650,PHONE-001621,2023-12-09T13:11:00,807,VOICE,TOWER-0169,LOC-000018,NET-000023,true
CDR-000226,PHONE-005308,PHONE-008546,2023-02-01T19:12:00,522,VOICE,TOWER-0612,LOC-000186,NET-000017,true
CDR-000227,PHONE-008976,PHONE-005260,2023-06-23T04:51:00,868,VOICE,TOWER-0772,LOC-002590,NET-000005,true
CDR-000228,PHONE-002896,PHONE-002343,2023-05-09T04:39:00,626,VOICE,TOWER-0274,LOC-002716,NET-000002,true
CDR-000229,PHONE-001729,PHONE-006752,2023-06-19T00:10:00,641,SMS,TOWER-0272,LOC-001813,NET-000014,true
CDR-000230,PHONE-004896,PHONE-007757,2023-12-26T08:38:00,876,SMS,TOWER-0727,LOC-001100,NET-000005,true
CDR-000231,PHONE-006959,PHONE-006251,2023-04-30T03:02:00,148,SMS,TOWER-0031,LOC-001280,NET-000008,true
CDR-000232,PHONE-009299,PHONE-004774,2023-06-22T11:56:00,432,SMS,TOWER-0787,LOC-001741,NET-000019,true
CDR-000233,PHONE-009552,PHONE-010745,2023-09-05T11:03:00,132,VOICE,TOWER-0016,LOC-001383,,true
CDR-000234,PHONE-008169,PHONE-008928,2023-07-10T17:59:00,317,VOICE,TOWER-0648,LOC-002888,NET-000016,true
CDR-000235,PHONE-011859,PHONE-010547,2024-01-16T20:27:00,68,SMS,TOWER-0142,LOC-001542,,true
CDR-000236,PHONE-011153,PHONE-011128,2023-07-15T17:20:00,257,SMS,TOWER-0799,LOC-002981,,true
CDR-000237,PHONE-004857,PHONE-003831,2022-12-16T05:41:00,404,SMS,TOWER-0674,LOC-002523,NET-000011,true
CDR-000238,PHONE-004709,PHONE-008091,2023-10-05T06:41:00,779,SMS,TOWER-0022,LOC-000567,NET-000007,true
CDR-000239,PHONE-007758,PHONE-007756,2023-01-07T09:44:00,457,VOICE,TOWER-0551,LOC-000924,NET-000005,true
CDR-000240,PHONE-004785,PHONE-007039,2023-09-10T13:29:00,616,SMS,TOWER-0460,LOC-001373,NET-000002,true
CDR-000241,PHONE-011228,PHONE-000887,2023-01-10T16:46:00,672,VOICE,TOWER-0118,LOC-000256,,true
CDR-000242,PHONE-007019,PHONE-001587,2023-08-26T15:24:00,382,SMS,TOWER-0540,LOC-000889,NET-000023,true
CDR-000243,PHONE-008268,PHONE-002702,2022-11-26T08:10:00,233,VOICE,TOWER-0264,LOC-001102,NET-000015,true
CDR-000244,PHONE-006421,PHONE-004823,2023-10-19T21:31:00,334,VOICE,TOWER-0259,LOC-000103,NET-000004,true
CDR-000245,PHONE-004840,PHONE-003422,2022-12-13T19:31:00,791,VOICE,TOWER-0348,LOC-002373,NET-000010,true
CDR-000246,PHONE-006815,PHONE-006808,2023-09-25T13:09:00,557,VOICE,TOWER-0396,LOC-000327,NET-000005,true
CDR-000247,PHONE-003527,PHONE-001189,2023-05-31T20:36:00,483,SMS,TOWER-0661,LOC-000976,NET-000020,true
CDR-000248,PHONE-002180,PHONE-000111,2023-05-31T10:02:00,96,SMS,TOWER-0615,LOC-001606,NET-000015,true
CDR-000249,PHONE-010351,PHONE-010299,2024-01-17T06:26:00,720,SMS,TOWER-0478,LOC-000088,,true
CDR-000250,PHONE-010401,PHONE-009670,2023-10-28T09:11:00,762,VOICE,TOWER-0089,LOC-000593,,true
CDR-000251,PHONE-010492,PHONE-010449,2023-08-16T02:29:00,793,SMS,TOWER-0656,LOC-002741,,true
CDR-000252,PHONE-010351,PHONE-011862,2023-07-25T18:10:00,169,SMS,TOWER-0310,LOC-002301,,true
CDR-000253,PHONE-000783,PHONE-001076,2023-03-27T09:25:00,430,VOICE,TOWER-0614,LOC-001090,NET-000012,true
CDR-000254,PHONE-010702,PHONE-010836,2023-09-19T23:47:00,661,SMS,TOWER-0513,LOC-002659,,true
CDR-000255,PHONE-004188,PHONE-006006,2023-08-29T12:04:00,455,VOICE,TOWER-0502,LOC-001679,NET-000024,true
CDR-000256,PHONE-002294,PHONE-004562,2023-11-07T18:44:00,280,VOICE,TOWER-0004,LOC-001277,NET-000017,true
CDR-000257,PHONE-001943,PHONE-001700,2023-08-23T23:23:00,76,VOICE,TOWER-0124,LOC-000758,NET-000024,true
CDR-000258,PHONE-004525,PHONE-002018,2023-04-01T23:46:00,619,SMS,TOWER-0295,LOC-001809,NET-000010,true
CDR-000259,PHONE-001933,PHONE-010535,2023-01-27T12:37:00,313,SMS,TOWER-0243,LOC-002755,,true
CDR-000260,PHONE-006556,PHONE-000416,2024-03-04T06:11:00,675,VOICE,TOWER-0585,LOC-000494,NET-000028,true
CDR-000261,PHONE-006210,PHONE-003091,2022-11-25T14:30:00,313,SMS,TOWER-0320,LOC-001720,NET-000016,true
CDR-000262,PHONE-003678,PHONE-001752,2023-12-05T12:51:00,518,VOICE,TOWER-0034,LOC-002454,NET-000019,true
CDR-000263,PHONE-011021,PHONE-001823,2023-12-22T19:42:00,295,SMS,TOWER-0307,LOC-000044,,true
CDR-000264,PHONE-004176,PHONE-003780,2023-04-20T07:45:00,777,VOICE,TOWER-0604,LOC-001956,NET-000016,true
CDR-000265,PHONE-005518,PHONE-006747,2023-08-29T08:44:00,551,VOICE,TOWER-0083,LOC-001140,NET-000014,true
CDR-000266,PHONE-009520,PHONE-011197,2023-03-02T13:01:00,107,SMS,TOWER-0245,LOC-000941,,true
CDR-000267,PHONE-003489,PHONE-011368,2024-02-10T23:59:00,282,VOICE,TOWER-0406,LOC-002926,NET-000005,true
CDR-000268,PHONE-002993,PHONE-008468,2023-11-20T23:50:00,530,SMS,TOWER-0498,LOC-001292,NET-000019,true
CDR-000269,PHONE-005092,PHONE-004525,2023-09-30T22:00:00,575,SMS,TOWER-0195,LOC-002809,NET-000008,true
CDR-000270,PHONE-002608,PHONE-006564,2023-07-19T00:14:00,391,SMS,TOWER-0150,LOC-000659,NET-000011,true
CDR-000271,PHONE-001629,PHONE-001591,2023-09-12T12:30:00,661,VOICE,TOWER-0352,LOC-002788,NET-000023,true
CDR-000272,PHONE-001803,PHONE-002615,2022-12-07T01:00:00,657,SMS,TOWER-0160,LOC-000577,NET-000010,true
CDR-000273,PHONE-006970,PHONE-003662,2023-12-06T02:34:00,612,VOICE,TOWER-0222,LOC-002777,NET-000015,true
CDR-000274,PHONE-007526,PHONE-003264,2022-12-19T08:46:00,603,VOICE,TOWER-0630,LOC-000950,NET-000009,true
CDR-000275,PHONE-002601,PHONE-006044,2023-08-06T18:34:00,392,VOICE,TOWER-0761,LOC-002218,NET-000010,true
CDR-000276,PHONE-006849,PHONE-000482,2023-12-03T09:34:00,758,VOICE,TOWER-0180,LOC-002715,NET-000015,true
CDR-000277,PHONE-000870,PHONE-005866,2023-12-28T11:40:00,466,VOICE,TOWER-0311,LOC-000388,NET-000017,true
CDR-000278,PHONE-009188,PHONE-003333,2023-09-18T10:07:00,563,VOICE,TOWER-0116,LOC-001786,NET-000017,true
CDR-000279,PHONE-009972,PHONE-010460,2023-11-06T16:30:00,173,VOICE,TOWER-0344,LOC-001355,,true
CDR-000280,PHONE-007702,PHONE-002910,2023-07-14T09:08:00,721,VOICE,TOWER-0001,LOC-000750,NET-000006,true
CDR-000281,PHONE-004863,PHONE-002233,2023-03-26T08:13:00,743,VOICE,TOWER-0798,LOC-000830,NET-000023,true
CDR-000282,PHONE-007627,PHONE-007023,2023-06-01T03:06:00,618,VOICE,TOWER-0068,LOC-000388,NET-000018,true
CDR-000283,PHONE-007365,PHONE-007500,2022-10-25T12:03:00,63,VOICE,TOWER-0143,LOC-002216,NET-000017,true
CDR-000284,PHONE-009927,PHONE-010700,2023-01-04T02:39:00,233,VOICE,TOWER-0761,LOC-002045,,true
CDR-000285,PHONE-001587,PHONE-003794,2022-12-10T08:51:00,214,SMS,TOWER-0187,LOC-001531,NET-000023,true
CDR-000286,PHONE-009540,PHONE-008000,2023-01-21T13:31:00,401,VOICE,TOWER-0709,LOC-001469,,true
CDR-000287,PHONE-003000,PHONE-003638,2023-04-30T23:04:00,512,VOICE,TOWER-0094,LOC-001787,NET-000022,true
CDR-000288,PHONE-003063,PHONE-001144,2022-12-24T23:16:00,510,SMS,TOWER-0677,LOC-000825,NET-000011,true
CDR-000289,PHONE-005135,PHONE-011336,2023-05-25T16:14:00,795,VOICE,TOWER-0734,LOC-000159,,true
CDR-000290,PHONE-000212,PHONE-004043,2023-04-17T07:08:00,543,SMS,TOWER-0524,LOC-000162,NET-000025,true
CDR-000291,PHONE-006850,PHONE-004775,2023-04-04T12:20:00,219,SMS,TOWER-0132,LOC-001431,NET-000015,true
CDR-000292,PHONE-006960,PHONE-006963,2023-07-09T16:44:00,745,VOICE,TOWER-0697,LOC-002569,NET-000014,true
CDR-000293,PHONE-003489,PHONE-006807,2023-04-05T10:59:00,361,SMS,TOWER-0405,LOC-001548,NET-000005,true
CDR-000294,PHONE-006152,PHONE-007519,2023-10-07T15:06:00,351,VOICE,TOWER-0565,LOC-002616,NET-000003,true
CDR-000295,PHONE-005762,PHONE-007456,2023-06-08T22:31:00,124,VOICE,TOWER-0629,LOC-000226,NET-000020,true
CDR-000296,PHONE-011807,PHONE-005961,2022-12-20T03:43:00,197,SMS,TOWER-0752,LOC-000246,,true
CDR-000297,PHONE-010808,PHONE-011652,2023-10-19T23:07:00,338,SMS,TOWER-0506,LOC-002598,,true
CDR-000298,PHONE-009849,PHONE-010443,2023-09-22T06:07:00,373,SMS,TOWER-0341,LOC-001775,,true
CDR-000299,PHONE-011390,PHONE-007529,2023-07-17T10:31:00,846,SMS,TOWER-0361,LOC-001327,,true
CDR-000300,PHONE-011368,PHONE-010079,2023-02-23T23:27:00,642,SMS,TOWER-0192,LOC-002478,NET-000005,true
CDR-000301,PHONE-000100,PHONE-005204,2023-11-12T19:42:00,448,VOICE,TOWER-0067,LOC-002314,NET-000021,true
CDR-000302,PHONE-006952,PHONE-007166,2023-08-26T16:10:00,487,SMS,TOWER-0681,LOC-002473,NET-000004,true
CDR-000303,PHONE-004471,PHONE-004523,2023-12-14T12:47:00,139,SMS,TOWER-0273,LOC-000067,NET-000016,true
CDR-000304,PHONE-007058,PHONE-008004,2023-09-03T13:31:00,116,SMS,TOWER-0782,LOC-002602,NET-000007,true
CDR-000305,PHONE-009982,PHONE-010403,2023-09-05T04:55:00,519,VOICE,TOWER-0173,LOC-002053,,true
CDR-000306,PHONE-000792,PHONE-009370,2023-09-04T08:35:00,871,VOICE,TOWER-0099,LOC-002961,NET-000018,true
CDR-000307,PHONE-006216,PHONE-000755,2023-11-08T07:15:00,54,SMS,TOWER-0249,LOC-001295,NET-000014,true
CDR-000308,PHONE-001940,PHONE-001703,2023-04-09T05:14:00,688,VOICE,TOWER-0203,LOC-002174,NET-000019,true
CDR-000309,PHONE-006974,PHONE-007373,2023-12-01T21:54:00,468,SMS,TOWER-0347,LOC-001471,NET-000024,true
CDR-000310,PHONE-005934,PHONE-004558,2024-01-14T03:15:00,260,VOICE,TOWER-0040,LOC-001663,NET-000025,true
CDR-000311,PHONE-009535,PHONE-010414,2023-11-08T20:46:00,28,VOICE,TOWER-0064,LOC-000243,,true
CDR-000312,PHONE-011653,PHONE-012019,2023-06-21T19:51:00,836,VOICE,TOWER-0594,LOC-002989,,true
CDR-000313,PHONE-008786,PHONE-001195,2023-04-05T05:31:00,386,VOICE,TOWER-0799,LOC-001509,NET-000017,true
CDR-000314,PHONE-003830,PHONE-010166,2023-07-26T12:18:00,90,VOICE,TOWER-0320,LOC-001102,,true
CDR-000315,PHONE-003582,PHONE-009231,2023-03-17T01:38:00,384,SMS,TOWER-0330,LOC-001125,NET-000015,true
CDR-000316,PHONE-004811,PHONE-000937,2023-08-19T12:12:00,794,VOICE,TOWER-0593,LOC-002643,NET-000016,true
CDR-000317,PHONE-007244,PHONE-003762,2023-11-16T18:20:00,622,SMS,TOWER-0177,LOC-002549,NET-000014,true
CDR-000318,PHONE-006511,PHONE-003212,2023-11-17T12:49:00,388,SMS,TOWER-0595,LOC-000111,NET-000006,true
CDR-000319,PHONE-007592,PHONE-001477,2023-02-26T17:19:00,244,VOICE,TOWER-0170,LOC-002421,NET-000024,true
CDR-000320,PHONE-001638,PHONE-001133,2023-10-23T10:14:00,586,VOICE,TOWER-0376,LOC-002456,NET-000023,true
CDR-000321,PHONE-010981,PHONE-010347,2022-12-02T14:13:00,596,VOICE,TOWER-0065,LOC-002619,,true
CDR-000322,PHONE-004137,PHONE-001071,2024-01-24T19:14:00,861,VOICE,TOWER-0076,LOC-001222,NET-000012,true
CDR-000323,PHONE-004860,PHONE-007529,2023-08-27T02:22:00,437,SMS,TOWER-0291,LOC-000688,NET-000027,true
CDR-000324,PHONE-010525,PHONE-011894,2023-03-08T18:59:00,488,SMS,TOWER-0375,LOC-002527,,true
CDR-000325,PHONE-000094,PHONE-002151,2023-09-03T17:52:00,649,VOICE,TOWER-0124,LOC-000039,NET-000021,true
CDR-000326,PHONE-007806,PHONE-001508,2023-05-06T20:15:00,124,SMS,TOWER-0525,LOC-001488,NET-000012,true
CDR-000327,PHONE-004482,PHONE-006411,2023-04-12T11:24:00,574,SMS,TOWER-0156,LOC-002906,NET-000009,true
CDR-000328,PHONE-009502,PHONE-006575,2022-12-22T12:08:00,569,SMS,TOWER-0286,LOC-002617,NET-000024,true
CDR-000329,PHONE-009794,PHONE-010522,2023-11-20T18:27:00,301,SMS,TOWER-0695,LOC-000675,,true
CDR-000330,PHONE-006477,PHONE-002976,2023-09-29T18:50:00,854,VOICE,TOWER-0701,LOC-002946,NET-000028,true
CDR-000331,PHONE-006019,PHONE-005674,2022-10-27T15:10:00,40,SMS,TOWER-0186,LOC-000369,NET-000020,true
CDR-000332,PHONE-003247,PHONE-009220,2024-02-08T06:54:00,671,SMS,TOWER-0119,LOC-002306,NET-000019,true
CDR-000333,PHONE-008213,PHONE-000395,2023-02-18T04:36:00,448,VOICE,TOWER-0204,LOC-000064,NET-000020,true
CDR-000334,PHONE-001933,PHONE-004680,2022-10-01T23:05:00,599,SMS,TOWER-0100,LOC-002628,NET-000016,true
CDR-000335,PHONE-000304,PHONE-005461,2023-07-31T20:44:00,647,VOICE,TOWER-0762,LOC-000453,NET-000005,true
CDR-000336,PHONE-007950,PHONE-001224,2023-09-11T00:57:00,77,VOICE,TOWER-0324,LOC-001990,NET-000024,true
CDR-000337,PHONE-007530,PHONE-003094,2023-07-12T04:38:00,373,SMS,TOWER-0391,LOC-000518,NET-000027,true
CDR-000338,PHONE-009057,PHONE-008735,2023-06-18T21:00:00,777,VOICE,TOWER-0375,LOC-001497,NET-000023,true
CDR-000339,PHONE-000087,PHONE-002432,2023-11-04T03:01:00,836,SMS,TOWER-0420,LOC-001416,NET-000024,true
CDR-000340,PHONE-001220,PHONE-001694,2023-10-19T15:13:00,583,VOICE,TOWER-0675,LOC-002474,NET-000024,true
CDR-000341,PHONE-009556,PHONE-010254,2023-06-27T23:33:00,367,VOICE,TOWER-0609,LOC-002662,,true
CDR-000342,PHONE-009344,PHONE-002717,2023-12-03T16:54:00,732,VOICE,TOWER-0185,LOC-001701,NET-000019,true
CDR-000343,PHONE-003885,PHONE-004557,2024-01-17T11:07:00,688,SMS,TOWER-0321,LOC-002543,NET-000004,true
CDR-000344,PHONE-009670,PHONE-006146,2023-02-27T01:25:00,315,VOICE,TOWER-0461,LOC-000029,,true
CDR-000345,PHONE-002375,PHONE-000762,2023-03-12T01:52:00,514,VOICE,TOWER-0532,LOC-002908,NET-000014,true
CDR-000346,PHONE-011411,PHONE-002593,2023-08-26T07:36:00,591,SMS,TOWER-0034,LOC-001893,NET-000021,true
CDR-000347,PHONE-011140,PHONE-011916,2023-01-28T18:23:00,672,SMS,TOWER-0765,LOC-002421,,true
CDR-000348,PHONE-000768,PHONE-000557,2023-09-03T17:49:00,331,VOICE,TOWER-0252,LOC-001125,NET-000008,true
CDR-000349,PHONE-006227,PHONE-007346,2024-02-26T09:28:00,301,SMS,TOWER-0612,LOC-001391,NET-000024,true
CDR-000350,PHONE-007491,PHONE-009146,2023-01-23T12:00:00,500,SMS,TOWER-0463,LOC-001873,NET-000004,true
CDR-000351,PHONE-004015,PHONE-006630,2023-08-15T11:21:00,82,SMS,TOWER-0420,LOC-001648,NET-000026,true
CDR-000352,PHONE-008249,PHONE-006833,2023-08-16T15:25:00,356,SMS,TOWER-0092,LOC-001297,NET-000010,true
CDR-000353,PHONE-011931,PHONE-010511,2023-04-04T11:15:00,752,VOICE,TOWER-0529,LOC-002255,,true
CDR-000354,PHONE-009244,PHONE-010621,2023-12-05T13:00:00,598,VOICE,TOWER-0212,LOC-002537,,true
CDR-000355,PHONE-005308,PHONE-003583,2023-03-24T16:07:00,593,VOICE,TOWER-0435,LOC-002108,NET-000017,true
CDR-000356,PHONE-008958,PHONE-002887,2023-08-20T17:02:00,236,VOICE,TOWER-0165,LOC-000114,NET-000015,true
CDR-000357,PHONE-005742,PHONE-000785,2023-11-11T11:16:00,411,VOICE,TOWER-0050,LOC-002123,NET-000012,true
CDR-000358,PHONE-003096,PHONE-000449,2023-01-09T11:50:00,532,SMS,TOWER-0528,LOC-000833,NET-000027,true
CDR-000359,PHONE-010997,PHONE-011418,2023-09-17T01:17:00,223,SMS,TOWER-0180,LOC-000247,,true
CDR-000360,PHONE-007573,PHONE-002229,2023-07-17T07:21:00,188,VOICE,TOWER-0569,LOC-001365,NET-000014,true
CDR-000361,PHONE-007458,PHONE-009493,2023-08-01T06:50:00,113,SMS,TOWER-0250,LOC-002216,NET-000020,true
CDR-000362,PHONE-002677,PHONE-001407,2023-03-10T03:03:00,485,SMS,TOWER-0553,LOC-001809,NET-000014,true
CDR-000363,PHONE-003976,PHONE-004205,2024-01-20T23:30:00,443,VOICE,TOWER-0480,LOC-002853,NET-000027,true
CDR-000364,PHONE-004684,PHONE-008173,2023-07-22T19:23:00,436,VOICE,TOWER-0640,LOC-000487,NET-000016,true
CDR-000365,PHONE-005569,PHONE-002872,2023-05-24T02:47:00,664,VOICE,TOWER-0091,LOC-000712,NET-000004,true
CDR-000366,PHONE-000942,PHONE-003470,2023-06-21T15:59:00,117,VOICE,TOWER-0494,LOC-001150,NET-000012,true
CDR-000367,PHONE-003401,PHONE-009348,2023-10-26T05:06:00,674,SMS,TOWER-0419,LOC-001632,NET-000019,true
CDR-000368,PHONE-001350,PHONE-007596,2023-07-05T16:24:00,371,SMS,TOWER-0146,LOC-002597,NET-000022,true
CDR-000369,PHONE-009099,PHONE-005326,2023-07-22T03:59:00,847,VOICE,TOWER-0231,LOC-000643,NET-000026,true
CDR-000370,PHONE-000092,PHONE-009019,2023-04-27T13:47:00,565,SMS,TOWER-0385,LOC-002702,NET-000021,true
CDR-000371,PHONE-002448,PHONE-009281,2023-02-10T23:18:00,184,SMS,TOWER-0537,LOC-001084,NET-000011,true
CDR-000372,PHONE-000734,PHONE-007803,2023-03-22T10:21:00,41,SMS,TOWER-0762,LOC-001281,NET-000026,true
CDR-000373,PHONE-002714,PHONE-003071,2022-10-17T01:21:00,123,VOICE,TOWER-0185,LOC-000292,NET-000011,true
CDR-000374,PHONE-011355,PHONE-012004,2023-05-11T01:06:00,590,SMS,TOWER-0518,LOC-002863,,true
CDR-000375,PHONE-005575,PHONE-011327,2023-06-09T01:14:00,681,VOICE,TOWER-0612,LOC-002390,,true
CDR-000376,PHONE-008858,PHONE-004332,2023-12-03T13:13:00,437,VOICE,TOWER-0649,LOC-003015,NET-000020,true
CDR-000377,PHONE-000734,PHONE-001109,2023-07-05T05:10:00,868,VOICE,TOWER-0033,LOC-001998,NET-000026,true
CDR-000378,PHONE-006063,PHONE-000656,2023-04-02T21:15:00,71,SMS,TOWER-0724,LOC-000536,NET-000023,true
CDR-000379,PHONE-010573,PHONE-010217,2023-04-24T13:44:00,627,SMS,TOWER-0738,LOC-001736,,true
CDR-000380,PHONE-003285,PHONE-003227,2023-03-25T06:45:00,434,VOICE,TOWER-0024,LOC-001137,NET-000013,true
CDR-000381,PHONE-008362,PHONE-006862,2023-04-16T07:15:00,446,SMS,TOWER-0221,LOC-001153,NET-000006,true
CDR-000382,PHONE-008090,PHONE-011254,2023-04-29T22:45:00,313,SMS,TOWER-0144,LOC-000988,,true
CDR-000383,PHONE-000848,PHONE-008313,2023-05-22T15:49:00,296,SMS,TOWER-0596,LOC-003004,NET-000001,true
CDR-000384,PHONE-001799,PHONE-006026,2023-07-01T04:56:00,771,SMS,TOWER-0595,LOC-000382,NET-000010,true
CDR-000385,PHONE-000616,PHONE-004004,2023-04-30T01:51:00,180,SMS,TOWER-0512,LOC-000956,NET-000023,true
CDR-000386,PHONE-002041,PHONE-005641,2023-06-07T22:21:00,499,VOICE,TOWER-0571,LOC-002784,NET-000013,true
CDR-000387,PHONE-008161,PHONE-006334,2023-09-28T12:59:00,44,VOICE,TOWER-0183,LOC-000239,NET-000015,true
CDR-000388,PHONE-001153,PHONE-009506,2022-10-16T00:45:00,449,VOICE,TOWER-0561,LOC-000338,NET-000016,true
CDR-000389,PHONE-010266,PHONE-010826,2023-09-16T14:28:00,19,VOICE,TOWER-0112,LOC-001959,,true
CDR-000390,PHONE-001934,PHONE-005957,2023-04-28T18:03:00,80,SMS,TOWER-0119,LOC-002834,NET-000016,true
CDR-000391,PHONE-007092,PHONE-003828,2023-02-16T23:23:00,355,SMS,TOWER-0247,LOC-002288,NET-000011,true
CDR-000392,PHONE-003482,PHONE-002601,2023-05-07T14:26:00,551,SMS,TOWER-0779,LOC-002340,NET-000010,true
CDR-000393,PHONE-011887,PHONE-011907,2024-02-15T12:15:00,272,VOICE,TOWER-0552,LOC-002000,,true
CDR-000394,PHONE-007154,PHONE-005782,2023-02-17T07:33:00,36,VOICE,TOWER-0405,LOC-001948,NET-000016,true
CDR-000395,PHONE-005064,PHONE-007019,2024-01-21T05:16:00,731,SMS,TOWER-0362,LOC-001263,NET-000023,true
CDR-000396,PHONE-009749,PHONE-003743,2023-10-05T16:04:00,663,SMS,TOWER-0789,LOC-002229,,true
CDR-000397,PHONE-004987,PHONE-005160,2023-09-30T08:18:00,407,VOICE,TOWER-0787,LOC-000872,NET-000001,true
CDR-000398,PHONE-008735,PHONE-001588,2023-04-04T00:20:00,21,VOICE,TOWER-0688,LOC-000884,NET-000023,true
CDR-000399,PHONE-001552,PHONE-006478,2023-07-23T20:41:00,199,SMS,TOWER-0288,LOC-002329,NET-000028,true
CDR-000400,PHONE-002385,PHONE-003482,2023-08-06T22:40:00,346,VOICE,TOWER-0074,LOC-000158,NET-000010,true
CDR-000401,PHONE-006731,PHONE-004049,2023-10-24T12:32:00,414,VOICE,TOWER-0553,LOC-001310,NET-000017,true
CDR-000402,PHONE-008237,PHONE-008107,2023-05-16T01:19:00,558,VOICE,TOWER-0411,LOC-001972,NET-000016,true
CDR-000403,PHONE-011768,PHONE-011152,2023-06-18T00:15:00,423,VOICE,TOWER-0102,LOC-000491,,true
CDR-000404,PHONE-008319,PHONE-000496,2023-03-09T01:15:00,19,VOICE,TOWER-0626,LOC-000988,NET-000003,true
CDR-000405,PHONE-005214,PHONE-004361,2023-10-28T00:29:00,717,SMS,TOWER-0164,LOC-002474,NET-000025,true
CDR-000406,PHONE-001626,PHONE-007019,2023-01-31T01:50:00,590,SMS,TOWER-0114,LOC-002495,NET-000023,true
CDR-000407,PHONE-011927,PHONE-010398,2023-06-12T13:35:00,18,VOICE,TOWER-0487,LOC-001129,,true
CDR-000408,PHONE-006116,PHONE-005645,2023-02-09T14:07:00,887,SMS,TOWER-0172,LOC-002446,NET-000013,true
CDR-000409,PHONE-008451,PHONE-005442,2024-01-23T05:22:00,281,SMS,TOWER-0733,LOC-001783,NET-000003,true
CDR-000410,PHONE-006740,PHONE-010289,2022-10-22T00:26:00,772,SMS,TOWER-0679,LOC-001652,,true
CDR-000411,PHONE-002785,PHONE-007196,2023-12-26T09:00:00,346,VOICE,TOWER-0558,LOC-002142,NET-000007,true
CDR-000412,PHONE-002044,PHONE-005645,2022-12-18T15:32:00,692,SMS,TOWER-0087,LOC-001394,NET-000013,true
CDR-000413,PHONE-010855,PHONE-000983,2023-02-24T17:11:00,406,SMS,TOWER-0352,LOC-002116,,true
CDR-000414,PHONE-000867,PHONE-006175,2023-03-30T03:02:00,373,SMS,TOWER-0189,LOC-000961,NET-000011,true
CDR-000415,PHONE-003834,PHONE-008212,2023-07-24T13:51:00,776,VOICE,TOWER-0460,LOC-002050,NET-000011,true
CDR-000416,PHONE-007807,PHONE-008326,2023-09-14T13:31:00,510,VOICE,TOWER-0486,LOC-001483,NET-000012,true
CDR-000417,PHONE-000826,PHONE-008380,2023-08-05T03:51:00,712,SMS,TOWER-0632,LOC-002236,NET-000012,true
CDR-000418,PHONE-002427,PHONE-000225,2023-04-21T20:46:00,215,VOICE,TOWER-0512,LOC-001603,NET-000024,true
CDR-000419,PHONE-012007,PHONE-010763,2023-10-24T16:07:00,597,VOICE,TOWER-0194,LOC-001877,,true
CDR-000420,PHONE-010289,PHONE-009797,2023-11-01T17:00:00,225,VOICE,TOWER-0558,LOC-002733,,true
CDR-000421,PHONE-010469,PHONE-011317,2023-06-25T08:56:00,304,SMS,TOWER-0542,LOC-000273,,true
CDR-000422,PHONE-010657,PHONE-010201,2023-01-01T04:15:00,523,VOICE,TOWER-0596,LOC-002033,,true
CDR-000423,PHONE-010650,PHONE-011476,2023-03-07T18:10:00,88,VOICE,TOWER-0800,LOC-001284,,true
CDR-000424,PHONE-005752,PHONE-000318,2024-02-18T20:55:00,85,SMS,TOWER-0737,LOC-001470,NET-000012,true
CDR-000425,PHONE-001067,PHONE-006382,2024-01-11T18:11:00,120,SMS,TOWER-0298,LOC-000359,NET-000012,true
CDR-000426,PHONE-009129,PHONE-002169,2023-07-27T01:15:00,598,SMS,TOWER-0651,LOC-001511,NET-000023,true
CDR-000427,PHONE-008808,PHONE-001151,2023-12-21T09:07:00,540,VOICE,TOWER-0300,LOC-002030,NET-000012,true
CDR-000428,PHONE-000746,PHONE-001682,2023-05-27T19:41:00,41,SMS,TOWER-0460,LOC-000869,NET-000022,true
CDR-000429,PHONE-001631,PHONE-001406,2023-10-04T06:12:00,401,SMS,TOWER-0331,LOC-001522,NET-000023,true
CDR-000430,PHONE-008352,PHONE-007863,2024-02-03T08:19:00,57,SMS,TOWER-0376,LOC-000699,NET-000011,true
CDR-000431,PHONE-000547,PHONE-008374,2023-09-16T23:59:00,262,SMS,TOWER-0246,LOC-000462,NET-000028,true
