account_id,person_id,institution_type,account_type,masked_identifier,opened_date,status,synthetic_flag
ACCT-000246,PERSON-001558,Synthetic Bank A,Savings,SYN-XXXX-0246,2023-06-03,Active,true
ACCT-000247,PERSON-002821,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0247,2023-02-28,Dormant,true
ACCT-000248,PERSON-001474,Synthetic Bank C,Current,SYN-XXXX-0248,2023-05-01,Active,true
ACCT-000249,PERSON-002900,Synthetic Bank A,Savings,SYN-XXXX-0249,2022-11-11,Active,true
ACCT-000250,PERSON-001115,Synthetic Bank B,Current,SYN-XXXX-0250,2023-04-17,Dormant,true
ACCT-000251,PERSON-001262,Synthetic Bank A,Current,SYN-XXXX-0251,2023-08-12,Active,true
ACCT-000252,PERSON-001610,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0252,2023-07-15,Dormant,true
ACCT-000253,PERSON-001610,Synthetic Bank B,Digital Wallet,SYN-XXXX-0253,2023-08-12,Active,true
ACCT-000254,PERSON-000180,Synthetic Bank A,Savings,SYN-XXXX-0254,2022-08-24,Active,true
ACCT-000255,PERSON-000180,Synthetic Cooperative Bank,Current,SYN-XXXX-0255,2022-09-23,Dormant,true
ACCT-000256,PERSON-000792,Synthetic Bank A,Savings,SYN-XXXX-0256,2022-07-22,Active,true
ACCT-000257,PERSON-002060,Synthetic Bank C,Savings,SYN-XXXX-0257,2023-08-15,Dormant,true
ACCT-000258,PERSON-002618,Synthetic Bank B,Current,SYN-XXXX-0258,2023-03-05,Active,true
ACCT-000259,PERSON-002453,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0259,2021-12-28,Active,true
ACCT-000260,PERSON-002197,Synthetic Bank B,Current,SYN-XXXX-0260,2022-07-02,Dormant,true
ACCT-000261,PERSON-001705,Synthetic Digital Bank,Savings,SYN-XXXX-0261,2021-12-14,Dormant,true
ACCT-000262,PERSON-000232,Synthetic Digital Bank,Savings,SYN-XXXX-0262,2022-11-20,Dormant,true
ACCT-000263,PERSON-000789,Synthetic Bank B,Savings,SYN-XXXX-0263,2022-01-28,Active,true
ACCT-000264,PERSON-001210,Synthetic Bank B,Savings,SYN-XXXX-0264,2022-08-15,Dormant,true
ACCT-000265,PERSON-000146,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0265,2022-06-29,Active,true
ACCT-000266,PERSON-000146,Synthetic Bank B,Savings,SYN-XXXX-0266,2022-01-18,Dormant,true
ACCT-000267,PERSON-001667,Synthetic Digital Bank,Savings,SYN-XXXX-0267,2022-10-04,Active,true
ACCT-000268,PERSON-000351,Synthetic Bank B,Savings,SYN-XXXX-0268,2022-05-06,Dormant,true
ACCT-000269,PERSON-000717,Synthetic Bank C,Current,SYN-XXXX-0269,2023-01-08,Dormant,true
ACCT-000270,PERSON-002750,Synthetic Bank A,Current,SYN-XXXX-0270,2022-05-22,Dormant,true
ACCT-000271,PERSON-001041,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0271,2022-05-22,Active,true
ACCT-000272,PERSON-001589,Synthetic Bank A,Current,SYN-XXXX-0272,2022-09-28,Dormant,true
ACCT-000273,PERSON-001670,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0273,2022-04-16,Active,true
ACCT-000274,PERSON-002998,Synthetic Cooperative Bank,Current,SYN-XXXX-0274,2022-10-25,Dormant,true
ACCT-000275,PERSON-000948,Synthetic Bank A,Savings,SYN-XXXX-0275,2022-06-19,Active,true
ACCT-000276,PERSON-000948,Synthetic Digital Bank,Current,SYN-XXXX-0276,2022-01-04,Active,true
ACCT-000277,PERSON-002757,Synthetic Bank B,Savings,SYN-XXXX-0277,2022-09-17,Dormant,true
ACCT-000278,PERSON-000584,Synthetic Digital Bank,Current,SYN-XXXX-0278,2022-05-19,Dormant,true
ACCT-000279,PERSON-000697,Synthetic Digital Bank,Savings,SYN-XXXX-0279,2022-07-28,Active,true
ACCT-000280,PERSON-000230,Synthetic Bank C,Digital Wallet,SYN-XXXX-0280,2022-06-28,Active,true
ACCT-000281,PERSON-000230,Synthetic Bank C,Current,SYN-XXXX-0281,2022-10-09,Dormant,true
ACCT-000282,PERSON-002715,Synthetic Bank C,Digital Wallet,SYN-XXXX-0282,2022-03-31,Active,true
ACCT-000283,PERSON-002715,Synthetic Bank B,Current,SYN-XXXX-0283,2022-06-01,Active,true
ACCT-000284,PERSON-001667,Synthetic Bank B,Savings,SYN-XXXX-0284,2022-12-17,Dormant,true
ACCT-000285,PERSON-000146,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0285,2022-07-24,Active,true
ACCT-000286,PERSON-001210,Synthetic Bank A,Current,SYN-XXXX-0286,2023-04-17,Active,true
ACCT-000287,PERSON-001558,Synthetic Bank B,Savings,SYN-XXXX-0287,2022-03-02,Active,true
ACCT-000288,PERSON-001041,Synthetic Bank C,Current,SYN-XXXX-0288,2022-03-17,Active,true
ACCT-000289,PERSON-001589,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0289,2022-01-15,Active,true
ACCT-000290,PERSON-001880,Synthetic Bank B,Current,SYN-XXXX-0290,2023-04-08,Active,true
ACCT-000291,PERSON-001670,Synthetic Bank A,Current,SYN-XXXX-0291,2022-06-15,Dormant,true
ACCT-000292,PERSON-001210,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0292,2022-10-23,Active,true
ACCT-000293,PERSON-000146,Synthetic Bank B,Savings,SYN-XXXX-0293,2022-09-01,Active,true
ACCT-000294,PERSON-001573,Synthetic Bank A,Digital Wallet,SYN-XXXX-0294,2023-05-25,Active,true
ACCT-000295,PERSON-001558,Synthetic Bank A,Savings,SYN-XXXX-0295,2023-04-17,Active,true
ACCT-000296,PERSON-001558,Synthetic Digital Bank,Savings,SYN-XXXX-0296,2022-07-06,Active,true
ACCT-000297,PERSON-000351,Synthetic Cooperative Bank,Current,SYN-XXXX-0297,2023-05-17,Active,true
ACCT-000298,PERSON-002750,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0298,2022-12-29,Active,true
ACCT-000299,PERSON-001041,Synthetic Bank B,Current,SYN-XXXX-0299,2022-12-03,Active,true
ACCT-000300,PERSON-001667,Synthetic Bank A,Savings,SYN-XXXX-0300,2023-01-21,Dormant,true
ACCT-000301,PERSON-001210,Synthetic Cooperative Bank,Savings,SYN-XXXX-0301,2022-06-15,Active,true
ACCT-000302,PERSON-001210,Synthetic Bank C,Savings,SYN-XXXX-0302,2022-08-19,Dormant,true
ACCT-000303,PERSON-000351,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0303,2022-06-16,Dormant,true
ACCT-000304,PERSON-000351,Synthetic Digital Bank,Savings,SYN-XXXX-0304,2022-09-29,Active,true
ACCT-000305,PERSON-002750,Synthetic Digital Bank,Current,SYN-XXXX-0305,2022-09-16,Active,true
ACCT-000306,PERSON-002930,Synthetic Bank B,Digital Wallet,SYN-XXXX-0306,2022-07-26,Active,true
ACCT-000307,PERSON-001041,Synthetic Cooperative Bank,Savings,SYN-XXXX-0307,2022-05-25,Active,true
ACCT-000308,PERSON-001589,Synthetic Digital Bank,Savings,SYN-XXXX-0308,2022-07-02,Active,true
ACCT-000309,PERSON-000506,Synthetic Bank B,Current,SYN-XXXX-0309,2022-03-14,Dormant,true
ACCT-000310,PERSON-000597,Synthetic Bank B,Digital Wallet,SYN-XXXX-0310,2023-03-17,Active,true
ACCT-000311,PERSON-000597,Synthetic Bank B,Savings,SYN-XXXX-0311,2022-07-04,Active,true
ACCT-000312,PERSON-000062,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0312,2022-09-30,Dormant,true
ACCT-000313,PERSON-002576,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0313,2022-11-05,Active,true
ACCT-000314,PERSON-000046,Synthetic Bank A,Current,SYN-XXXX-0314,2023-01-08,Active,true
ACCT-000315,PERSON-000647,Synthetic Bank A,Savings,SYN-XXXX-0315,2023-02-23,Active,true
ACCT-000316,PERSON-000927,Synthetic Bank B,Savings,SYN-XXXX-0316,2023-01-02,Active,true
ACCT-000317,PERSON-000390,Synthetic Bank A,Current,SYN-XXXX-0317,2021-12-12,Active,true
ACCT-000318,PERSON-001326,Synthetic Cooperative Bank,Savings,SYN-XXXX-0318,2022-05-12,Dormant,true
ACCT-000319,PERSON-001873,Synthetic Bank C,Current,SYN-XXXX-0319,2023-01-08,Active,true
ACCT-000320,PERSON-000096,Synthetic Digital Bank,Savings,SYN-XXXX-0320,2022-03-05,Active,true
ACCT-000321,PERSON-002517,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0321,2023-08-16,Active,true
ACCT-000322,PERSON-002279,Synthetic Digital Bank,Savings,SYN-XXXX-0322,2023-07-30,Active,true
ACCT-000323,PERSON-000538,Synthetic Cooperative Bank,Savings,SYN-XXXX-0323,2023-05-08,Active,true
ACCT-000324,PERSON-001544,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0324,2022-09-16,Active,true
ACCT-000325,PERSON-002873,Synthetic Digital Bank,Savings,SYN-XXXX-0325,2023-02-25,Dormant,true
ACCT-000326,PERSON-002873,Synthetic Bank A,Current,SYN-XXXX-0326,2023-07-22,Dormant,true
ACCT-000327,PERSON-001898,Synthetic Bank A,Digital Wallet,SYN-XXXX-0327,2023-06-05,Active,true
ACCT-000328,PERSON-001898,Synthetic Bank A,Current,SYN-XXXX-0328,2023-07-08,Active,true
ACCT-000329,PERSON-000083,Synthetic Bank A,Current,SYN-XXXX-0329,2022-09-22,Active,true
ACCT-000330,PERSON-002745,Synthetic Bank C,Current,SYN-XXXX-0330,2023-08-28,Dormant,true
ACCT-000331,PERSON-002964,Synthetic Cooperative Bank,Current,SYN-XXXX-0331,2022-12-29,Active,true
ACCT-000332,PERSON-000611,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0332,2023-05-20,Dormant,true
ACCT-000333,PERSON-002438,Synthetic Bank A,Savings,SYN-XXXX-0333,2023-02-07,Active,true
ACCT-000334,PERSON-000060,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0334,2023-02-28,Active,true
ACCT-000335,PERSON-001480,Synthetic Bank C,Current,SYN-XXXX-0335,2023-06-10,Active,true
ACCT-000336,PERSON-000635,Synthetic Bank B,Savings,SYN-XXXX-0336,2023-04-16,Dormant,true
ACCT-000337,PERSON-000635,Synthetic Bank A,Savings,SYN-XXXX-0337,2023-03-07,Active,true
ACCT-000338,PERSON-001768,Synthetic Bank C,Current,SYN-XXXX-0338,2022-09-06,Active,true
ACCT-000339,PERSON-001768,Synthetic Cooperative Bank,Savings,SYN-XXXX-0339,2023-06-10,Dormant,true
ACCT-000340,PERSON-002847,Synthetic Bank C,Savings,SYN-XXXX-0340,2023-09-12,Active,true
ACCT-000341,PERSON-001847,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0341,2023-02-16,Active,true
ACCT-000342,PERSON-001664,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0342,2022-02-25,Dormant,true
ACCT-000343,PERSON-001343,Synthetic Bank B,Savings,SYN-XXXX-0343,2022-09-05,Active,true
ACCT-000344,PERSON-002998,Synthetic Bank C,Savings,SYN-XXXX-0344,2022-01-08,Active,true
ACCT-000345,PERSON-000948,Synthetic Bank A,Current,SYN-XXXX-0345,2022-07-27,Active,true
ACCT-000346,PERSON-001315,Synthetic Bank B,Digital Wallet,SYN-XXXX-0346,2023-02-10,Active,true
ACCT-000347,PERSON-000904,Synthetic Bank B,Savings,SYN-XXXX-0347,2022-04-12,Active,true
ACCT-000348,PERSON-000106,Synthetic Bank B,Digital Wallet,SYN-XXXX-0348,2023-03-24,Dormant,true
ACCT-000349,PERSON-000697,Synthetic Bank A,Current,SYN-XXXX-0349,2022-03-06,Dormant,true
ACCT-000350,PERSON-002715,Synthetic Cooperative Bank,Savings,SYN-XXXX-0350,2023-01-28,Active,true
ACCT-000351,PERSON-000919,Synthetic Bank B,Savings,SYN-XXXX-0351,2022-09-18,Active,true
ACCT-000352,PERSON-000919,Synthetic Bank B,Digital Wallet,SYN-XXXX-0352,2022-10-10,Dormant,true
ACCT-000353,PERSON-000132,Synthetic Bank A,Current,SYN-XXXX-0353,2023-06-30,Active,true
ACCT-000354,PERSON-002653,Synthetic Digital Bank,Current,SYN-XXXX-0354,2023-08-07,Active,true
ACCT-000355,PERSON-002653,Synthetic Bank A,Digital Wallet,SYN-XXXX-0355,2022-06-26,Active,true
ACCT-000356,PERSON-002764,Synthetic Bank A,Digital Wallet,SYN-XXXX-0356,2022-12-26,Active,true
ACCT-000357,PERSON-001478,Synthetic Bank A,Savings,SYN-XXXX-0357,2022-08-09,Dormant,true
ACCT-000358,PERSON-001478,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0358,2022-05-08,Dormant,true
ACCT-000359,PERSON-002507,Synthetic Bank B,Current,SYN-XXXX-0359,2022-12-17,Active,true
ACCT-000360,PERSON-000676,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0360,2023-06-03,Active,true
ACCT-000361,PERSON-000393,Synthetic Bank C,Savings,SYN-XXXX-0361,2023-04-20,Active,true
ACCT-000362,PERSON-000393,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0362,2022-05-16,Dormant,true
ACCT-000363,PERSON-002124,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0363,2022-09-02,Active,true
ACCT-000364,PERSON-002124,Synthetic Bank B,Current,SYN-XXXX-0364,2023-01-26,Dormant,true
ACCT-000365,PERSON-001367,Synthetic Bank C,Savings,SYN-XXXX-0365,2022-10-03,Active,true
ACCT-000366,PERSON-002160,Synthetic Digital Bank,Savings,SYN-XXXX-0366,2022-12-15,Dormant,true
ACCT-000367,PERSON-000507,Synthetic Bank C,Digital Wallet,SYN-XXXX-0367,2022-12-09,Active,true
ACCT-000368,PERSON-001664,Synthetic Bank B,Savings,SYN-XXXX-0368,2022-06-21,Active,true
ACCT-000369,PERSON-002998,Synthetic Cooperative Bank,Savings,SYN-XXXX-0369,2022-04-24,Active,true
ACCT-000370,PERSON-000181,Synthetic Bank B,Digital Wallet,SYN-XXXX-0370,2023-03-18,Active,true
ACCT-000371,PERSON-000948,Synthetic Digital Bank,Savings,SYN-XXXX-0371,2022-05-25,Active,true
ACCT-000372,PERSON-001315,Synthetic Bank A,Digital Wallet,SYN-XXXX-0372,2022-12-07,Active,true
ACCT-000373,PERSON-001315,Synthetic Bank C,Digital Wallet,SYN-XXXX-0373,2023-04-12,Active,true
ACCT-000374,PERSON-002757,Synthetic Bank A,Current,SYN-XXXX-0374,2022-06-17,Active,true
ACCT-000375,PERSON-002757,Synthetic Bank A,Current,SYN-XXXX-0375,2022-12-02,Active,true
ACCT-000376,PERSON-000904,Synthetic Bank C,Current,SYN-XXXX-0376,2022-02-11,Active,true
ACCT-000377,PERSON-000697,Synthetic Digital Bank,Savings,SYN-XXXX-0377,2022-07-14,Dormant,true
ACCT-000378,PERSON-000697,Synthetic Bank B,Digital Wallet,SYN-XXXX-0378,2022-07-03,Active,true
ACCT-000379,PERSON-002715,Synthetic Bank A,Savings,SYN-XXXX-0379,2022-12-10,Active,true
ACCT-000380,PERSON-002675,Synthetic Digital Bank,Savings,SYN-XXXX-0380,2023-02-16,Active,true
ACCT-000381,PERSON-002675,Synthetic Bank A,Digital Wallet,SYN-XXXX-0381,2022-03-10,Active,true
ACCT-000382,PERSON-001343,Synthetic Bank B,Savings,SYN-XXXX-0382,2022-01-16,Dormant,true
ACCT-000383,PERSON-002998,Synthetic Bank A,Digital Wallet,SYN-XXXX-0383,2023-04-19,Active,true
ACCT-000384,PERSON-002835,Synthetic Bank B,Digital Wallet,SYN-XXXX-0384,2023-05-08,Dormant,true
ACCT-000385,PERSON-002757,Synthetic Cooperative Bank,Savings,SYN-XXXX-0385,2022-10-16,Dormant,true
ACCT-000386,PERSON-000584,Synthetic Digital Bank,Current,SYN-XXXX-0386,2022-12-25,Dormant,true
ACCT-000387,PERSON-000697,Synthetic Digital Bank,Savings,SYN-XXXX-0387,2022-09-13,Active,true
ACCT-000388,PERSON-000697,Synthetic Bank A,Savings,SYN-XXXX-0388,2022-09-13,Active,true
ACCT-000389,PERSON-002715,Synthetic Cooperative Bank,Current,SYN-XXXX-0389,2022-04-06,Active,true
ACCT-000390,PERSON-000146,Synthetic Digital Bank,Current,SYN-XXXX-0390,2023-05-09,Active,true
ACCT-000391,PERSON-001667,Synthetic Cooperative Bank,Savings,SYN-XXXX-0391,2023-03-13,Dormant,true
ACCT-000392,PERSON-002279,Synthetic Bank A,Current,SYN-XXXX-0392,2022-12-10,Active,true
ACCT-000393,PERSON-001558,Synthetic Digital Bank,Current,SYN-XXXX-0393,2022-08-26,Dormant,true
ACCT-000394,PERSON-000351,Synthetic Bank B,Digital Wallet,SYN-XXXX-0394,2023-04-30,Active,true
ACCT-000395,PERSON-002750,Synthetic Bank B,Digital Wallet,SYN-XXXX-0395,2023-06-02,Active,true
ACCT-000396,PERSON-001041,Synthetic Digital Bank,Savings,SYN-XXXX-0396,2022-10-06,Active,true
ACCT-000397,PERSON-001041,Synthetic Bank B,Current,SYN-XXXX-0397,2022-10-25,Active,true
ACCT-000398,PERSON-001670,Synthetic Bank B,Digital Wallet,SYN-XXXX-0398,2023-03-13,Active,true
ACCT-000399,PERSON-000916,Synthetic Bank A,Current,SYN-XXXX-0399,2022-05-11,Active,true
ACCT-000400,PERSON-000916,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0400,2022-05-10,Dormant,true
ACCT-000401,PERSON-000238,Synthetic Cooperative Bank,Savings,SYN-XXXX-0401,2021-12-19,Active,true
ACCT-000402,PERSON-000238,Synthetic Bank C,Current,SYN-XXXX-0402,2022-01-03,Active,true
ACCT-000403,PERSON-001112,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0403,2021-12-14,Active,true
ACCT-000404,PERSON-001112,Synthetic Digital Bank,Savings,SYN-XXXX-0404,2022-09-01,Dormant,true
ACCT-000405,PERSON-000950,Synthetic Bank A,Savings,SYN-XXXX-0405,2022-12-09,Dormant,true
ACCT-000406,PERSON-002017,Synthetic Bank B,Current,SYN-XXXX-0406,2021-10-21,Active,true
ACCT-000407,PERSON-002114,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0407,2023-01-05,Active,true
ACCT-000408,PERSON-000195,Synthetic Bank C,Current,SYN-XXXX-0408,2022-06-10,Active,true
ACCT-000409,PERSON-000195,Synthetic Bank C,Current,SYN-XXXX-0409,2022-01-01,Dormant,true
ACCT-000410,PERSON-001547,Synthetic Bank B,Savings,SYN-XXXX-0410,2022-05-23,Active,true
ACCT-000411,PERSON-001807,Synthetic Digital Bank,Current,SYN-XXXX-0411,2022-03-26,Active,true
ACCT-000412,PERSON-000092,Synthetic Digital Bank,Current,SYN-XXXX-0412,2022-02-18,Active,true
ACCT-000413,PERSON-002920,Synthetic Bank A,Savings,SYN-XXXX-0413,2021-11-23,Active,true
ACCT-000414,PERSON-000470,Synthetic Bank C,Digital Wallet,SYN-XXXX-0414,2023-02-16,Active,true
ACCT-000415,PERSON-000139,Synthetic Bank C,Digital Wallet,SYN-XXXX-0415,2022-08-13,Dormant,true
ACCT-000416,PERSON-001455,Synthetic Bank C,Digital Wallet,SYN-XXXX-0416,2022-11-30,Dormant,true
ACCT-000417,PERSON-001124,Synthetic Bank A,Savings,SYN-XXXX-0417,2022-02-23,Active,true
ACCT-000418,PERSON-000195,Synthetic Bank C,Savings,SYN-XXXX-0418,2022-12-15,Active,true
ACCT-000419,PERSON-001212,Synthetic Cooperative Bank,Savings,SYN-XXXX-0419,2022-05-29,Dormant,true
ACCT-000420,PERSON-000540,Synthetic Bank B,Savings,SYN-XXXX-0420,2022-07-21,Dormant,true
ACCT-000421,PERSON-001474,Synthetic Bank A,Current,SYN-XXXX-0421,2022-03-17,Active,true
ACCT-000422,PERSON-001474,Synthetic Bank C,Savings,SYN-XXXX-0422,2023-03-14,Active,true
ACCT-000423,PERSON-001115,Synthetic Bank B,Digital Wallet,SYN-XXXX-0423,2022-12-03,Active,true
ACCT-000424,PERSON-001262,Synthetic Bank C,Digital Wallet,SYN-XXXX-0424,2023-02-22,Dormant,true
ACCT-000425,PERSON-001610,Synthetic Bank B,Digital Wallet,SYN-XXXX-0425,2022-09-25,Dormant,true
ACCT-000426,PERSON-000267,Synthetic Bank B,Current,SYN-XXXX-0426,2023-01-29,Active,true
ACCT-000427,PERSON-000792,Synthetic Bank A,Current,SYN-XXXX-0427,2022-05-06,Dormant,true
ACCT-000428,PERSON-002900,Synthetic Digital Bank,Savings,SYN-XXXX-0428,2022-08-31,Dormant,true
ACCT-000429,PERSON-002618,Synthetic Cooperative Bank,Savings,SYN-XXXX-0429,2023-01-26,Active,true
ACCT-000430,PERSON-002618,Synthetic Bank C,Savings,SYN-XXXX-0430,2022-08-13,Active,true
ACCT-000431,PERSON-001757,Synthetic Bank B,Digital Wallet,SYN-XXXX-0431,2022-06-05,Active,true
ACCT-000432,PERSON-002275,Synthetic Digital Bank,Current,SYN-XXXX-0432,2022-10-29,Active,true
ACCT-000433,PERSON-002331,Synthetic Cooperative Bank,Current,SYN-XXXX-0433,2022-06-24,Active,true
ACCT-000434,PERSON-000979,Synthetic Bank B,Current,SYN-XXXX-0434,2022-10-22,Active,true
ACCT-000435,PERSON-001668,Synthetic Bank A,Savings,SYN-XXXX-0435,2022-02-14,Dormant,true
ACCT-000436,PERSON-001668,Synthetic Bank B,Current,SYN-XXXX-0436,2022-09-25,Dormant,true
ACCT-000437,PERSON-001043,Synthetic Digital Bank,Current,SYN-XXXX-0437,2022-07-11,Dormant,true
ACCT-000438,PERSON-002499,Synthetic Bank A,Savings,SYN-XXXX-0438,2023-02-25,Active,true
ACCT-000439,PERSON-001397,Synthetic Digital Bank,Current,SYN-XXXX-0439,2022-08-07,Active,true
ACCT-000440,PERSON-002689,Synthetic Bank B,Current,SYN-XXXX-0440,2022-02-27,Active,true
ACCT-000441,PERSON-001423,Synthetic Cooperative Bank,Savings,SYN-XXXX-0441,2023-03-09,Active,true
ACCT-000442,PERSON-000479,Synthetic Bank C,Current,SYN-XXXX-0442,2022-10-28,Active,true
ACCT-000443,PERSON-000081,Synthetic Bank B,Current,SYN-XXXX-0443,2022-08-31,Active,true
ACCT-000444,PERSON-000081,Synthetic Bank A,Savings,SYN-XXXX-0444,2022-05-12,Active,true
ACCT-000445,PERSON-001259,Synthetic Bank B,Digital Wallet,SYN-XXXX-0445,2022-03-23,Active,true
ACCT-000446,PERSON-000850,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0446,2022-03-26,Active,true
ACCT-000447,PERSON-001861,Synthetic Bank B,Current,SYN-XXXX-0447,2023-03-23,Dormant,true
ACCT-000448,PERSON-002574,Synthetic Digital Bank,Current,SYN-XXXX-0448,2022-10-07,Dormant,true
ACCT-000449,PERSON-002574,Synthetic Bank C,Current,SYN-XXXX-0449,2022-11-08,Active,true
ACCT-000450,PERSON-000063,Synthetic Cooperative Bank,Savings,SYN-XXXX-0450,2022-05-08,Active,true
ACCT-000451,PERSON-000063,Synthetic Bank B,Digital Wallet,SYN-XXXX-0451,2021-12-28,Active,true
ACCT-000452,PERSON-000863,Synthetic Cooperative Bank,Current,SYN-XXXX-0452,2023-03-11,Dormant,true
ACCT-000453,PERSON-002757,Synthetic Bank A,Savings,SYN-XXXX-0453,2021-11-17,Active,true
ACCT-000454,PERSON-001664,Synthetic Bank B,Current,SYN-XXXX-0454,2023-05-04,Active,true
ACCT-000455,PERSON-002675,Synthetic Cooperative Bank,Current,SYN-XXXX-0455,2022-11-13,Active,true
ACCT-000456,PERSON-002675,Synthetic Digital Bank,Current,SYN-XXXX-0456,2022-06-04,Active,true
ACCT-000457,PERSON-002998,Synthetic Digital Bank,Current,SYN-XXXX-0457,2022-11-01,Active,true
ACCT-000458,PERSON-001507,Synthetic Bank C,Digital Wallet,SYN-XXXX-0458,2022-10-20,Active,true
ACCT-000459,PERSON-001315,Synthetic Bank C,Current,SYN-XXXX-0459,2022-10-03,Active,true
ACCT-000460,PERSON-000576,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0460,2022-05-15,Dormant,true
ACCT-000461,PERSON-000904,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-0461,2023-04-15,Active,true
ACCT-000462,PERSON-000106,Synthetic Bank A,Savings,SYN-XXXX-0462,2023-07-05,Dormant,true
ACCT-000463,PERSON-000230,Synthetic Bank B,Digital Wallet,SYN-XXXX-0463,2022-07-03,Active,true
ACCT-000464,PERSON-000584,Synthetic Bank B,Savings,SYN-XXXX-0464,2022-06-17,Active,true
ACCT-000465,PERSON-002954,Synthetic Cooperative Bank,Current,SYN-XXXX-0465,2023-01-31,Active,true
ACCT-000466,PERSON-000175,Synthetic Bank B,Digital Wallet,SYN-XXXX-0466,2022-04-07,Dormant,true
ACCT-000467,PERSON-000842,Synthetic Bank C,Digital Wallet,SYN-XXXX-0467,2022-08-03,Active,true
ACCT-000468,PERSON-000245,Synthetic Digital Bank,Current,SYN-XXXX-0468,2022-03-13,Active,true
ACCT-000469,PERSON-000222,Synthetic Digital Bank,Savings,SYN-XXXX-0469,2022-01-12,Dormant,true
ACCT-000470,PERSON-001769,Synthetic Bank C,Current,SYN-XXXX-0470,2022-09-09,Active,true
ACCT-000471,PERSON-000734,Synthetic Cooperative Bank,Current,SYN-XXXX-0471,2022-05-28,Active,true
ACCT-000472,PERSON-002684,Synthetic Cooperative Bank,Savings,SYN-XXXX-0472,2022-01-26,Active,true
ACCT-000473,PERSON-000763,Synthetic Bank B,Digital Wallet,SYN-XXXX-0473,2021-12-08,Active,true
ACCT-000474,PERSON-000455,Synthetic Bank A,Savings,SYN-XXXX-0474,2022-06-19,Active,true
ACCT-000475,PERSON-000455,Synthetic Bank B,Savings,SYN-XXXX-0475,2022-06-23,Dormant,true
ACCT-000476,PERSON-001385,Synthetic Bank B,Savings,SYN-XXXX-0476,2022-01-23,Active,true
ACCT-000477,PERSON-001664,Synthetic Bank A,Savings,SYN-XXXX-0477,2023-03-08,Active,true
ACCT-000478,PERSON-002675,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-0478,2023-11-14,Active,true
ACCT-000479,PERSON-001343,Synthetic Bank A,Digital Wallet,SYN-XXXX-0479,2023-07-13,Active,true
ACCT-000480,PERSON-002835,Synthetic Bank B,Savings,SYN-XXXX-0480,2023-05-04,Active,true
ACCT-000481,PERSON-002835,Synthetic Bank C,Savings,SYN-XXXX-0481,2023-03-22,Active,true
