cdr_id,caller_id,receiver_id,start_time,duration_seconds,call_type,location_id,case_id,evidence_id
CDR000293,PH00128,PH00119,2024-07-28T13:05:48,600,Incoming,L0348,C0011,nan
CDR000294,PH00125,PH00134,2024-07-28T13:15:31,18,Outgoing,L0133,C0011,nan
CDR000295,PH00121,PH00118,2024-08-21T02:31:07,512,Outgoing,L0133,C0011,nan
CDR000296,PH00124,PH00122,2024-07-04T03:09:55,125,Incoming,L0234,C0011,nan
CDR000297,PH00131,PH00121,2024-07-09T13:01:38,420,Incoming,L0133,C0011,nan
CDR000298,PH00130,PH00131,2024-08-10T20:26:40,90,Incoming,L0348,C0011,nan
CDR000299,PH00127,PH00135,2024-06-21T09:39:06,125,Outgoing,L0133,C0011,E05873
CDR000300,PH00121,PH00131,2024-07-21T07:11:00,125,Outgoing,L0390,C0011,nan
CDR000301,PH00130,PH00126,2024-06-24T19:04:01,720,Outgoing,L0390,C0011,nan
CDR000302,PH00121,PH00123,2024-07-25T07:56:48,25,Outgoing,L0390,C0011,nan
CDR000303,PH00127,PH00137,2024-07-25T11:52:28,512,Incoming,L0234,C0011,nan
CDR000304,PH00129,PH00121,2024-07-13T07:48:31,32,Incoming,L0133,C0011,nan
CDR000305,PH00121,PH00127,2024-07-08T15:27:59,25,Outgoing,L0234,C0011,nan
CDR000306,PH00120,PH00118,2024-07-10T13:10:36,47,Incoming,L0234,C0011,E05874
CDR000307,PH00136,PH00132,2024-08-14T12:48:56,240,Outgoing,L0133,C0011,nan
CDR000308,PH00127,PH00118,2024-06-24T14:08:05,240,Outgoing,L0390,C0011,nan
CDR000309,PH00128,PH00138,2024-08-04T10:05:05,512,Incoming,L0133,C0011,nan
CDR000310,PH00128,PH00131,2024-08-28T23:58:58,90,Incoming,L0133,C0011,nan
CDR000311,PH00120,PH00134,2024-07-01T04:04:21,420,Incoming,L0234,C0011,nan
CDR000312,PH00131,PH00135,2024-08-02T00:29:24,180,Outgoing,L0133,C0011,nan
CDR000313,PH00131,PH00136,2024-08-18T00:31:28,25,Outgoing,L0348,C0011,nan
CDR000314,PH00127,PH00135,2024-08-29T05:23:12,812,Incoming,L0234,C0011,E05875
CDR000315,PH00133,PH00137,2024-07-31T14:13:17,25,Incoming,L0133,C0011,nan
CDR000316,PH00132,PH00118,2024-06-22T11:24:20,812,Outgoing,L0234,C0011,nan
CDR000317,PH00133,PH00123,2024-07-03T14:51:07,25,Outgoing,L0234,C0011,nan
CDR000318,PH00120,PH00129,2024-07-11T15:54:56,900,Incoming,L0234,C0011,E05876
CDR000319,PH00128,PH00123,2024-08-17T04:24:17,25,Outgoing,L0348,C0011,nan
CDR000320,PH00119,PH00127,2024-07-01T20:39:14,90,Incoming,L0348,C0011,nan
CDR000321,PH00126,PH00122,2024-08-07T02:28:47,18,Incoming,L0348,C0011,nan
CDR000322,PH00120,PH00130,2024-06-22T05:04:26,63,Outgoing,L0234,C0011,nan
CDR000323,PH00124,PH00129,2024-08-06T15:17:19,310,Incoming,L0133,C0011,nan
CDR000324,PH00121,PH00132,2024-08-13T18:11:43,310,Outgoing,L0133,C0011,nan
CDR000325,PH00134,PH00121,2024-08-14T16:25:51,420,Outgoing,L0390,C0011,nan
CDR000326,PH00132,PH00131,2024-08-31T03:51:17,90,Outgoing,L0234,C0011,nan
CDR000327,PH00121,PH00128,2024-06-28T09:04:16,812,Outgoing,L0348,C0011,E05877
CDR000328,PH00120,PH00124,2024-06-26T14:55:00,720,Incoming,L0390,C0011,nan
CDR000329,PH00122,PH00129,2024-07-11T04:40:17,47,Outgoing,L0390,C0011,nan
CDR000330,PH00129,PH00134,2024-08-11T14:01:37,63,Incoming,L0390,C0011,nan
CDR000331,PH00137,PH00135,2024-07-10T15:23:43,18,Incoming,L0390,C0011,nan
CDR000332,PH00133,PH00127,2024-06-28T05:56:48,600,Incoming,L0133,C0011,nan
CDR000333,PH00137,PH00129,2024-07-19T08:29:15,25,Incoming,L0133,C0011,nan
CDR000334,PH00134,PH00123,2024-07-01T13:44:43,812,Outgoing,L0133,C0011,nan
CDR000335,PH00123,PH00119,2024-07-13T21:17:21,125,Incoming,L0234,C0011,nan
CDR000336,PH00147,PH00143,2024-07-03T07:02:39,600,Outgoing,L0577,C0012,nan
CDR000337,PH00144,PH00145,2024-04-12T02:03:52,420,Outgoing,L0417,C0012,nan
CDR000338,PH00141,PH00139,2024-04-05T17:17:15,25,Outgoing,L0417,C0012,nan
CDR000339,PH00146,PH00142,2024-09-06T18:25:07,125,Outgoing,L0410,C0012,nan
CDR000340,PH00145,PH00141,2024-11-12T00:15:10,90,Outgoing,L0577,C0012,nan
CDR000341,PH00141,PH00140,2024-03-24T01:20:06,600,Incoming,L0152,C0012,E05884
CDR000342,PH00146,PH00143,2024-03-13T02:22:30,90,Incoming,L0152,C0012,nan
CDR000343,PH00146,PH00139,2024-02-11T02:39:37,900,Incoming,L0417,C0012,E05885
CDR000344,PH00142,PH00141,2024-03-26T14:33:29,600,Incoming,L0577,C0012,E05886
CDR000345,PH00147,PH00143,2024-07-13T16:42:17,180,Outgoing,L0152,C0012,nan
CDR000346,PH00146,PH00143,2024-02-08T04:16:07,18,Outgoing,L0417,C0012,nan
CDR000347,PH00146,PH00147,2024-05-30T17:08:17,900,Incoming,L0417,C0012,nan
CDR000348,PH00141,PH00144,2024-06-19T19:40:03,180,Incoming,L0410,C0012,nan
CDR000349,PH00146,PH00143,2024-10-22T02:23:13,720,Outgoing,L0152,C0012,nan
CDR000350,PH00146,PH00141,2024-06-28T22:26:12,720,Outgoing,L0577,C0012,E05887
CDR000351,PH00140,PH00139,2024-05-27T10:27:56,310,Outgoing,L0417,C0012,nan
CDR000352,PH00142,PH00147,2024-10-13T13:28:19,32,Incoming,L0577,C0012,nan
CDR000353,PH00140,PH00139,2024-10-28T12:32:19,25,Outgoing,L0577,C0012,nan
CDR000354,PH00144,PH00141,2024-05-06T13:31:58,63,Incoming,L0152,C0012,E05888
CDR000355,PH00140,PH00147,2024-08-09T18:52:22,47,Outgoing,L0577,C0012,nan
CDR000356,PH00142,PH00144,2024-06-13T20:56:19,180,Outgoing,L0417,C0012,E05889
CDR000357,PH00145,PH00140,2024-02-01T17:31:28,812,Incoming,L0417,C0012,nan
CDR000358,PH00144,PH00140,2024-04-19T08:12:51,25,Incoming,L0152,C0012,nan
CDR000359,PH00144,PH00146,2024-07-27T22:16:14,18,Outgoing,L0410,C0012,nan
CDR000360,PH00142,PH00146,2024-08-30T00:19:13,720,Incoming,L0577,C0012,nan
CDR000361,PH00142,PH00141,2024-05-06T21:48:05,32,Outgoing,L0152,C0012,nan
CDR000362,PH00146,PH00144,2024-02-16T04:23:44,47,Outgoing,L0577,C0012,E05890
CDR000363,PH00146,PH00142,2024-12-16T02:54:44,125,Incoming,L0152,C0012,nan
CDR000364,PH00142,PH00140,2024-05-09T00:42:11,125,Outgoing,L0417,C0012,nan
CDR000365,PH00150,PH00149,2024-07-18T14:59:32,47,Incoming,L0296,C0013,nan
CDR000366,PH00150,PH00148,2024-08-19T18:53:25,90,Outgoing,L0586,C0013,nan
CDR000367,PH00149,PH00148,2024-04-23T12:00:34,63,Incoming,L0331,C0013,nan
CDR000368,PH00148,PH00149,2024-04-21T12:11:52,420,Outgoing,L0586,C0013,E05896
CDR000369,PH00150,PH00149,2024-08-05T12:34:25,125,Incoming,L0586,C0013,E05897
CDR000370,PH00148,PH00150,2024-07-04T08:16:17,63,Incoming,L0586,C0013,E05898
CDR000371,PH00149,PH00150,2024-06-20T10:05:46,240,Incoming,L0331,C0013,nan
CDR000372,PH00158,PH00151,2024-04-12T15:21:23,32,Outgoing,L0177,C0014,nan
CDR000373,PH00153,PH00161,2024-04-18T21:36:50,812,Incoming,L0544,C0014,nan
CDR000374,PH00152,PH00158,2024-03-06T14:10:09,420,Outgoing,L0562,C0014,nan
CDR000375,PH00160,PH00156,2024-08-20T16:36:56,900,Incoming,L0544,C0014,nan
CDR000376,PH00158,PH00161,2024-02-18T22:43:30,63,Incoming,L0544,C0014,nan
CDR000377,PH00159,PH00155,2024-08-20T14:17:00,720,Incoming,L0070,C0014,nan
CDR000378,PH00158,PH00153,2024-03-31T09:38:11,240,Incoming,L0544,C0014,E05900
CDR000379,PH00157,PH00155,2024-03-08T13:27:29,240,Incoming,L0544,C0014,nan
CDR000380,PH00156,PH00155,2024-02-09T20:56:01,240,Outgoing,L0544,C0014,nan
CDR000381,PH00163,PH00153,2024-02-22T08:12:53,25,Incoming,L0070,C0014,nan
CDR000382,PH00152,PH00164,2024-03-29T14:36:17,32,Outgoing,L0070,C0014,nan
CDR000383,PH00161,PH00153,2024-05-18T01:26:09,47,Outgoing,L0544,C0014,nan
CDR000384,PH00153,PH00161,2024-07-12T14:34:28,47,Incoming,L0544,C0014,nan
CDR000385,PH00153,PH00161,2024-06-20T00:09:46,180,Outgoing,L0562,C0014,nan
CDR000386,PH00161,PH00151,2024-03-08T04:07:10,512,Outgoing,L0544,C0014,nan
CDR000387,PH00155,PH00153,2024-02-14T13:21:35,900,Outgoing,L0070,C0014,nan
CDR000388,PH00163,PH00155,2024-05-04T00:11:09,900,Outgoing,L0544,C0014,nan
CDR000389,PH00158,PH00152,2024-07-26T14:00:53,420,Incoming,L0562,C0014,nan
CDR000390,PH00152,PH00151,2024-07-18T12:17:16,420,Incoming,L0070,C0014,E05901
CDR000391,PH00164,PH00160,2024-05-26T16:08:10,18,Incoming,L0562,C0014,nan
CDR000392,PH00151,PH00162,2024-01-31T14:14:17,63,Incoming,L0544,C0014,E05902
CDR000393,PH00157,PH00152,2024-04-14T10:20:21,420,Incoming,L0177,C0014,nan
CDR000394,PH00161,PH00163,2024-07-07T09:21:34,900,Outgoing,L0544,C0014,nan
CDR000395,PH00155,PH00152,2024-02-01T10:00:22,600,Incoming,L0070,C0014,nan
CDR000396,PH00164,PH00163,2024-04-03T18:16:16,90,Incoming,L0544,C0014,nan
CDR000397,PH00153,PH00154,2024-02-13T16:00:10,420,Incoming,L0177,C0014,nan
CDR000398,PH00151,PH00164,2024-06-27T01:37:43,180,Outgoing,L0562,C0014,nan
CDR000399,PH00160,PH00152,2024-03-29T05:12:53,25,Incoming,L0177,C0014,nan
CDR000400,PH00156,PH00154,2024-05-22T10:20:19,600,Incoming,L0544,C0014,nan
CDR000401,PH00155,PH00157,2024-08-11T19:54:49,47,Outgoing,L0070,C0014,nan
CDR000402,PH00164,PH00163,2024-08-23T03:24:32,125,Outgoing,L0177,C0014,nan
CDR000403,PH00160,PH00161,2024-07-01T05:03:50,18,Outgoing,L0562,C0014,nan
CDR000404,PH00155,PH00157,2024-03-12T11:26:17,125,Outgoing,L0562,C0014,nan
CDR000405,PH00153,PH00160,2024-03-31T20:55:35,240,Outgoing,L0544,C0014,nan
CDR000406,PH00164,PH00154,2024-02-06T18:46:02,63,Outgoing,L0177,C0014,nan
CDR000407,PH00161,PH00158,2024-08-29T15:10:40,240,Incoming,L0562,C0014,E05903
CDR000408,PH00158,PH00155,2024-07-18T23:42:40,90,Incoming,L0070,C0014,nan
CDR000409,PH00158,PH00152,2024-05-23T23:06:14,25,Outgoing,L0177,C0014,E05904
CDR000410,PH00157,PH00151,2024-08-26T04:58:39,125,Incoming,L0177,C0014,nan
CDR000411,PH00161,PH00162,2024-02-22T00:48:32,720,Outgoing,L0544,C0014,nan
CDR000412,PH00153,PH00159,2024-05-07T03:40:56,125,Outgoing,L0177,C0014,nan
CDR000413,PH00158,PH00154,2024-08-17T18:45:12,812,Incoming,L0544,C0014,nan
CDR000414,PH00180,PH00176,2024-08-10T09:17:12,900,Outgoing,L0264,C0015,nan
CDR000415,PH00167,PH00178,2024-07-03T05:37:54,420,Incoming,L0464,C0015,nan
CDR000416,PH00181,PH00167,2024-08-23T02:46:33,18,Outgoing,L0054,C0015,E05915
CDR000417,PH00183,PH00184,2024-08-19T08:36:51,900,Incoming,L0502,C0015,nan
CDR000418,PH00175,PH00171,2024-08-16T12:19:20,90,Outgoing,L0054,C0015,nan
CDR000419,PH00184,PH00173,2024-08-22T14:31:51,180,Incoming,L0054,C0015,nan
CDR000420,PH00180,PH00165,2024-08-21T05:58:17,720,Outgoing,L0464,C0015,nan
CDR000421,PH00184,PH00174,2024-08-10T08:18:23,63,Outgoing,L0054,C0015,nan
CDR000422,PH00169,PH00171,2024-08-29T03:48:25,600,Incoming,L0502,C0015,nan
CDR000423,PH00182,PH00179,2024-08-12T01:33:23,90,Incoming,L0264,C0015,nan
CDR000424,PH00183,PH00166,2024-07-12T04:47:41,25,Outgoing,L0502,C0015,nan
CDR000425,PH00165,PH00173,2024-07-27T04:56:11,812,Outgoing,L0054,C0015,nan
CDR000426,PH00176,PH00174,2024-08-13T14:49:25,310,Incoming,L0264,C0015,nan
CDR000427,PH00166,PH00170,2024-08-13T16:24:46,25,Incoming,L0054,C0015,nan
CDR000428,PH00169,PH00176,2024-08-27T22:53:18,32,Incoming,L0264,C0015,nan
CDR000429,PH00174,PH00168,2024-08-24T18:25:15,18,Incoming,L0502,C0015,nan
CDR000430,PH00176,PH00167,2024-08-03T18:02:52,180,Outgoing,L0264,C0015,nan
CDR000431,PH00182,PH00180,2024-08-18T16:43:41,240,Incoming,L0502,C0015,nan
CDR000432,PH00171,PH00172,2024-08-08T20:37:50,32,Incoming,L0054,C0015,E05916
CDR000433,PH00177,PH00173,2024-08-23T08:50:28,420,Incoming,L0054,C0015,nan
CDR000434,PH00182,PH00166,2024-08-28T11:11:52,512,Incoming,L0464,C0015,nan
CDR000435,PH00183,PH00168,2024-08-05T13:56:56,310,Outgoing,L0264,C0015,nan
CDR000436,PH00181,PH00178,2024-08-05T13:15:43,90,Outgoing,L0502,C0015,nan
CDR000437,PH00181,PH00179,2024-07-18T02:39:02,240,Outgoing,L0054,C0015,E05917
CDR000438,PH00168,PH00166,2024-08-27T11:45:04,18,Incoming,L0502,C0015,nan
CDR000439,PH00166,PH00183,2024-08-27T22:02:52,125,Incoming,L0054,C0015,E05918
CDR000440,PH00174,PH00175,2024-07-08T19:45:52,180,Incoming,L0054,C0015,E05919
CDR000441,PH00183,PH00170,2024-07-20T23:33:28,180,Incoming,L0502,C0015,nan
CDR000442,PH00179,PH00184,2024-08-10T02:46:54,720,Outgoing,L0054,C0015,E05920
CDR000443,PH00175,PH00176,2024-08-10T10:20:53,125,Outgoing,L0264,C0015,nan
CDR000444,PH00178,PH00176,2024-08-23T20:24:15,310,Outgoing,L0054,C0015,nan
CDR000445,PH00173,PH00183,2024-08-28T16:22:39,180,Incoming,L0502,C0015,nan
CDR000446,PH00168,PH00172,2024-07-12T22:55:51,812,Incoming,L0502,C0015,nan
CDR000447,PH00171,PH00173,2024-08-30T00:14:26,47,Incoming,L0054,C0015,nan
CDR000448,PH00169,PH00167,2024-07-26T01:26:45,900,Incoming,L0502,C0015,nan
CDR000449,PH00168,PH00167,2024-08-05T22:00:30,420,Outgoing,L0464,C0015,nan
CDR000450,PH00201,PH00198,2024-06-16T13:53:16,310,Outgoing,L0428,C0016,nan
CDR000451,PH00188,PH00190,2024-06-08T02:26:08,812,Incoming,L0428,C0016,nan
CDR000452,PH00201,PH00200,2024-10-30T00:42:44,90,Incoming,L0428,C0016,nan
CDR000453,PH00194,PH00186,2024-05-19T15:27:28,47,Outgoing,L0428,C0016,E05931
CDR000454,PH00193,PH00196,2024-12-31T05:09:02,180,Incoming,L0222,C0016,nan
CDR000455,PH00196,PH00195,2024-12-13T10:13:35,32,Incoming,L0267,C0016,nan
CDR000456,PH00192,PH00195,2024-07-29T05:22:22,32,Outgoing,L0428,C0016,nan
CDR000457,PH00189,PH00187,2024-05-04T15:04:33,32,Outgoing,L0278,C0016,nan
CDR000458,PH00188,PH00190,2024-09-11T08:42:45,812,Outgoing,L0278,C0016,E05932
CDR000459,PH00189,PH00195,2024-12-05T12:48:47,47,Outgoing,L0222,C0016,nan
CDR000460,PH00189,PH00193,2024-04-21T03:33:43,900,Incoming,L0278,C0016,E05933
CDR000461,PH00197,PH00191,2024-09-22T21:46:04,720,Outgoing,L0267,C0016,nan
CDR000462,PH00199,PH00185,2024-10-12T01:16:54,18,Outgoing,L0222,C0016,nan
CDR000463,PH00199,PH00201,2024-05-15T10:01:20,240,Outgoing,L0267,C0016,E05934
CDR000464,PH00188,PH00192,2024-09-08T03:32:32,180,Outgoing,L0278,C0016,nan
CDR000465,PH00199,PH00195,2024-11-27T11:23:22,812,Incoming,L0267,C0016,E05935
CDR000466,PH00201,PH00192,2024-08-10T14:51:47,32,Outgoing,L0278,C0016,nan
CDR000467,PH00197,PH00195,2024-07-18T00:53:11,900,Outgoing,L0278,C0016,nan
CDR000468,PH00192,PH00196,2024-06-22T06:46:48,512,Outgoing,L0278,C0016,nan
CDR000469,PH00188,PH00197,2024-04-29T17:00:50,90,Incoming,L0222,C0016,nan
CDR000470,PH00202,PH00194,2024-02-08T21:12:15,90,Incoming,L0428,C0016,nan
CDR000471,PH00187,PH00190,2024-10-05T19:39:00,18,Incoming,L0428,C0016,nan
CDR000472,PH00188,PH00201,2024-03-20T20:16:25,720,Incoming,L0428,C0016,nan
CDR000473,PH00186,PH00195,2024-08-29T03:12:41,90,Outgoing,L0222,C0016,nan
CDR000474,PH00192,PH00198,2024-03-25T16:04:41,900,Outgoing,L0267,C0016,nan
CDR000475,PH00189,PH00198,2024-11-09T17:20:31,720,Outgoing,L0222,C0016,nan
CDR000476,PH00194,PH00185,2024-01-16T17:12:39,125,Outgoing,L0267,C0016,nan
CDR000477,PH00196,PH00200,2024-04-04T19:40:10,47,Outgoing,L0278,C0016,nan
CDR000478,PH00200,PH00185,2024-03-25T20:38:25,180,Incoming,L0267,C0016,E05936
CDR000479,PH00189,PH00192,2024-01-19T18:39:40,125,Outgoing,L0222,C0016,E05937
CDR000480,PH00189,PH00190,2024-08-08T07:20:05,600,Outgoing,L0267,C0016,nan
CDR000481,PH00190,PH00198,2024-12-19T03:45:51,90,Outgoing,L0267,C0016,nan
CDR000482,PH00202,PH00188,2024-06-02T04:25:41,600,Outgoing,L0428,C0016,nan
CDR000483,PH00200,PH00195,2024-07-19T23:08:39,512,Outgoing,L0222,C0016,nan
CDR000484,PH00201,PH00186,2024-04-04T05:40:30,18,Incoming,L0267,C0016,nan
CDR000485,PH00203,PH00196,2024-11-17T15:15:05,32,Incoming,L0267,C0016,nan
CDR000486,PH00200,PH00187,2024-04-30T01:04:07,25,Incoming,L0428,C0016,nan
CDR000487,PH00185,PH00191,2024-06-15T02:04:36,812,Outgoing,L0428,C0016,nan
CDR000488,PH00197,PH00195,2024-03-07T23:50:12,180,Outgoing,L0428,C0016,nan
CDR000489,PH00200,PH00199,2024-06-13T08:24:51,512,Incoming,L0222,C0016,nan
CDR000490,PH00200,PH00190,2024-11-08T19:27:36,812,Outgoing,L0278,C0016,nan
CDR000491,PH00204,PH00207,2024-03-29T20:21:22,812,Outgoing,L0269,C0017,nan
CDR000492,PH00208,PH00206,2024-04-08T11:54:10,25,Outgoing,L0280,C0017,nan
CDR000493,PH00208,PH00206,2024-08-23T12:42:21,600,Outgoing,L0246,C0017,nan
CDR000494,PH00205,PH00208,2024-01-14T03:31:36,900,Incoming,L0280,C0017,E05948
CDR000495,PH00208,PH00207,2024-12-07T16:18:38,720,Outgoing,L0269,C0017,nan
CDR000496,PH00204,PH00208,2024-01-04T09:17:14,18,Outgoing,L0280,C0017,nan
CDR000497,PH00207,PH00206,2024-02-20T12:07:29,512,Outgoing,L0246,C0017,nan
CDR000498,PH00206,PH00208,2024-08-04T13:38:21,25,Outgoing,L0559,C0017,nan
CDR000499,PH00207,PH00208,2024-08-08T04:20:53,812,Incoming,L0559,C0017,nan
CDR000500,PH00205,PH00204,2024-05-01T06:09:05,812,Outgoing,L0246,C0017,nan
CDR000501,PH00207,PH00205,2024-08-02T07:06:26,180,Incoming,L0246,C0017,nan
CDR000502,PH00206,PH00207,2024-08-19T20:13:15,310,Incoming,L0280,C0017,nan
CDR000503,PH00204,PH00205,2024-06-27T04:20:55,720,Outgoing,L0269,C0017,nan
CDR000504,PH00204,PH00207,2024-12-16T21:42:37,32,Incoming,L0559,C0017,nan
CDR000505,PH00208,PH00204,2024-10-30T23:59:40,47,Incoming,L0246,C0017,nan
CDR000506,PH00207,PH00208,2024-07-22T13:40:06,25,Incoming,L0269,C0017,nan
CDR000507,PH00207,PH00206,2024-12-25T14:59:41,90,Incoming,L0246,C0017,nan
CDR000508,PH00219,PH00217,2024-08-03T10:52:51,900,Outgoing,L0010,C0018,nan
CDR000509,PH00214,PH00209,2024-05-03T11:08:34,720,Incoming,L0010,C0018,nan
CDR000510,PH00215,PH00221,2024-05-20T08:05:55,240,Outgoing,L0388,C0018,nan
CDR000511,PH00209,PH00210,2024-04-22T05:42:23,720,Outgoing,L0388,C0018,nan
CDR000512,PH00219,PH00224,2024-07-16T00:51:19,600,Incoming,L0579,C0018,nan
CDR000513,PH00224,PH00221,2024-06-10T06:00:40,25,Incoming,L0010,C0018,nan
CDR000514,PH00212,PH00219,2024-03-25T16:03:22,32,Outgoing,L0010,C0018,nan
CDR000515,PH00213,PH00215,2024-06-16T14:59:23,32,Incoming,L0458,C0018,nan
CDR000516,PH00223,PH00225,2024-05-23T13:22:33,63,Outgoing,L0388,C0018,nan
CDR000517,PH00214,PH00213,2024-05-31T09:04:30,32,Outgoing,L0579,C0018,E05952
CDR000518,PH00216,PH00225,2024-06-17T20:28:18,900,Outgoing,L0579,C0018,nan
CDR000519,PH00225,PH00226,2024-05-05T10:11:33,32,Incoming,L0579,C0018,nan
CDR000520,PH00225,PH00224,2024-06-18T13:31:34,812,Incoming,L0458,C0018,nan
CDR000521,PH00216,PH00220,2024-08-15T23:28:33,512,Incoming,L0010,C0018,nan
CDR000522,PH00220,PH00219,2024-04-28T13:03:10,720,Outgoing,L0010,C0018,E05953
CDR000523,PH00210,PH00213,2024-03-21T05:01:08,63,Outgoing,L0388,C0018,nan
CDR000524,PH00215,PH00224,2024-03-28T07:07:10,125,Incoming,L0010,C0018,nan
CDR000525,PH00217,PH00210,2024-08-13T07:10:41,512,Outgoing,L0458,C0018,E05954
CDR000526,PH00223,PH00221,2024-03-23T04:09:01,900,Incoming,L0388,C0018,nan
CDR000527,PH00211,PH00209,2024-03-10T16:05:03,125,Outgoing,L0010,C0018,nan
CDR000528,PH00216,PH00210,2024-05-02T10:45:06,90,Incoming,L0388,C0018,nan
CDR000529,PH00218,PH00225,2024-07-16T04:16:02,900,Outgoing,L0458,C0018,nan
CDR000530,PH00218,PH00210,2024-05-30T14:19:37,420,Incoming,L0388,C0018,nan
CDR000531,PH00215,PH00211,2024-08-26T11:52:50,310,Incoming,L0579,C0018,nan
CDR000532,PH00221,PH00215,2024-04-09T04:05:19,25,Incoming,L0010,C0018,nan
CDR000533,PH00213,PH00221,2024-07-11T13:36:59,90,Outgoing,L0388,C0018,E05955
CDR000534,PH00209,PH00214,2024-08-06T12:38:21,600,Incoming,L0388,C0018,nan
CDR000535,PH00215,PH00218,2024-04-01T19:47:28,63,Incoming,L0579,C0018,nan
CDR000536,PH00212,PH00209,2024-04-03T19:41:25,812,Incoming,L0010,C0018,nan
CDR000537,PH00219,PH00216,2024-04-07T11:23:53,512,Outgoing,L0458,C0018,E05956
CDR000538,PH00217,PH00213,2024-06-10T17:20:36,310,Outgoing,L0579,C0018,E05957
CDR000539,PH00228,PH00231,2024-03-01T23:34:57,900,Incoming,L0158,C0019,nan
CDR000540,PH00232,PH00229,2024-02-19T08:48:42,125,Incoming,L0490,C0019,nan
CDR000541,PH00232,PH00227,2024-02-04T22:27:04,47,Outgoing,L0158,C0019,nan
CDR000542,PH00230,PH00228,2024-02-10T09:36:43,720,Incoming,L0204,C0019,nan
CDR000543,PH00230,PH00227,2024-05-07T03:39:12,18,Incoming,L0158,C0019,nan
CDR000544,PH00231,PH00228,2024-08-16T04:05:20,32,Outgoing,L0158,C0019,nan
CDR000545,PH00227,PH00230,2024-07-20T11:12:11,18,Outgoing,L0490,C0019,nan
CDR000546,PH00231,PH00230,2024-06-05T08:48:23,900,Outgoing,L0204,C0019,nan
CDR000547,PH00232,PH00230,2024-03-15T20:46:11,90,Incoming,L0121,C0019,nan
CDR000548,PH00232,PH00231,2024-02-05T12:24:19,90,Outgoing,L0158,C0019,nan
CDR000549,PH00249,PH00243,2024-08-27T09:41:04,25,Outgoing,L0185,C0020,nan
CDR000550,PH00247,PH00242,2024-06-02T19:36:17,125,Outgoing,L0277,C0020,nan
CDR000551,PH00253,PH00263,2024-03-24T04:26:59,63,Incoming,L0277,C0020,nan
CDR000552,PH00243,PH00248,2024-08-13T17:09:24,812,Outgoing,L0109,C0020,nan
CDR000553,PH00239,PH00252,2024-03-12T15:49:52,32,Incoming,L0146,C0020,nan
CDR000554,PH00255,PH00246,2024-04-13T00:14:47,420,Outgoing,L0185,C0020,nan
CDR000555,PH00234,PH00240,2024-06-27T22:31:15,125,Incoming,L0185,C0020,nan
CDR000556,PH00241,PH00257,2024-05-26T19:46:32,240,Incoming,L0146,C0020,E05971
CDR000557,PH00244,PH00248,2024-03-22T09:42:59,812,Incoming,L0277,C0020,E05972
CDR000558,PH00262,PH00255,2024-05-11T03:21:03,720,Incoming,L0185,C0020,nan
CDR000559,PH00264,PH00243,2024-06-16T00:20:28,47,Outgoing,L0185,C0020,nan
CDR000560,PH00236,PH00264,2024-05-01T08:56:01,900,Incoming,L0109,C0020,nan
CDR000561,PH00254,PH00243,2024-04-23T02:44:37,25,Outgoing,L0109,C0020,nan
CDR000562,PH00248,PH00258,2024-08-10T08:59:37,900,Incoming,L0185,C0020,nan
CDR000563,PH00247,PH00245,2024-05-21T08:17:39,90,Outgoing,L0109,C0020,nan
CDR000564,PH00235,PH00243,2024-05-21T08:06:30,900,Incoming,L0185,C0020,nan
CDR000565,PH00239,PH00242,2024-05-15T01:43:17,310,Incoming,L0146,C0020,E05973
CDR000566,PH00260,PH00246,2024-07-19T19:46:36,720,Outgoing,L0109,C0020,nan
CDR000567,PH00242,PH00237,2024-03-22T01:01:17,25,Incoming,L0109,C0020,E05974
CDR000568,PH00245,PH00262,2024-05-25T00:53:17,125,Incoming,L0146,C0020,nan
CDR000569,PH00234,PH00241,2024-04-08T05:46:27,240,Incoming,L0146,C0020,nan
CDR000570,PH00250,PH00242,2024-08-03T19:20:09,720,Outgoing,L0277,C0020,nan
CDR000571,PH00245,PH00260,2024-05-11T01:26:56,240,Outgoing,L0185,C0020,E05975
CDR000572,PH00236,PH00254,2024-07-09T17:22:07,310,Outgoing,L0109,C0020,nan
CDR000573,PH00249,PH00248,2024-04-01T06:59:36,180,Incoming,L0185,C0020,nan
CDR000574,PH00233,PH00248,2024-07-03T06:27:22,812,Incoming,L0277,C0020,nan
CDR000575,PH00251,PH00243,2024-03-22T16:40:02,32,Outgoing,L0277,C0020,E05976
CDR000576,PH00256,PH00254,2024-08-20T11:56:30,47,Incoming,L0109,C0020,nan
CDR000577,PH00242,PH00239,2024-08-13T12:35:18,180,Incoming,L0185,C0020,E05977
CDR000578,PH00249,PH00259,2024-03-09T07:11:34,90,Incoming,L0277,C0020,nan
CDR000579,PH00260,PH00254,2024-08-18T10:39:01,18,Incoming,L0185,C0020,nan
CDR000580,PH00233,PH00242,2024-06-11T23:46:59,180,Outgoing,L0146,C0020,nan
CDR000581,PH00261,PH00234,2024-04-10T04:38:36,63,Incoming,L0185,C0020,E05978
CDR000582,PH00236,PH00256,2024-07-22T17:54:10,812,Outgoing,L0185,C0020,nan
CDR000583,PH00256,PH00233,2024-04-22T22:54:51,63,Outgoing,L0146,C0020,nan
CDR000584,PH00239,PH00237,2024-08-23T03:39:21,240,Incoming,L0277,C0020,nan
