transaction_id,source_account_id,target_account_id,amount,currency,timestamp,transaction_type,reference,case_id,evidence_id
TX000249,ACC00102,ACC00100,75000,INR,2024-05-19T14:55:19,RTGS,TXN-00000249,C0012,nan
TX000250,ACC00101,ACC00100,50000,INR,2024-07-26T19:21:54,UPI,TXN-00000250,C0012,nan
TX000251,ACC00103,ACC00100,100000,INR,2024-05-01T21:50:10,IMPS,TXN-00000251,C0012,nan
TX000252,ACC00102,ACC00103,1000000,INR,2024-06-18T18:44:40,NEFT,TXN-00000252,C0012,nan
TX000253,ACC00102,ACC00100,100000,INR,2024-02-08T08:59:03,UPI,TXN-00000253,C0012,nan
TX000254,ACC00101,ACC00100,100000,INR,2024-10-30T20:09:19,NEFT,TXN-00000254,C0012,nan
TX000255,ACC00100,ACC00101,250000,INR,2024-03-05T09:53:15,IMPS,TXN-00000255,C0012,nan
TX000256,ACC00100,ACC00101,2500,INR,2024-04-02T00:10:01,RTGS,TXN-00000256,C0012,nan
TX000257,ACC00102,ACC00099,500,INR,2024-02-11T10:00:34,UPI,TXN-00000257,C0012,nan
TX000258,ACC00103,ACC00102,500,INR,2024-06-22T13:37:22,RTGS,TXN-00000258,C0012,nan
TX000259,ACC00102,ACC00100,1200,INR,2024-08-11T19:35:50,RTGS,TXN-00000259,C0012,nan
TX000260,ACC00101,ACC00099,500,INR,2024-08-06T15:13:00,IMPS,TXN-00000260,C0012,nan
TX000261,ACC00100,ACC00102,500000,INR,2024-08-17T00:14:22,RTGS,TXN-00000261,C0012,nan
TX000262,ACC00099,ACC00101,8500,INR,2024-12-24T15:57:51,RTGS,TXN-00000262,C0012,nan
TX000263,ACC00099,ACC00100,15000,INR,2024-06-19T00:52:01,IMPS,TXN-00000263,C0012,E05891
TX000264,ACC00104,ACC00105,750000,INR,2024-07-07T23:51:10,IMPS,TXN-00000264,C0013,nan
TX000265,ACC00105,ACC00104,75000,INR,2024-06-18T12:52:02,RTGS,TXN-00000265,C0013,nan
TX000266,ACC00105,ACC00104,15000,INR,2024-07-14T03:29:01,UPI,TXN-00000266,C0013,E05899
TX000267,ACC00105,ACC00104,8500,INR,2024-05-24T00:05:38,UPI,TXN-00000267,C0013,nan
TX000268,ACC00105,ACC00104,500,INR,2024-05-13T03:03:26,UPI,TXN-00000268,C0013,nan
TX000269,ACC00111,ACC00113,500000,INR,2024-04-13T23:04:36,IMPS,TXN-00000269,C0014,nan
TX000270,ACC00122,ACC00119,1000000,INR,2024-07-30T06:03:25,IMPS,TXN-00000270,C0014,E05905
TX000271,ACC00117,ACC00122,250000,INR,2024-05-10T21:48:09,UPI,TXN-00000271,C0014,nan
TX000272,ACC00122,ACC00106,2500,INR,2024-02-01T22:36:50,IMPS,TXN-00000272,C0014,nan
TX000273,ACC00119,ACC00116,150000,INR,2024-07-03T03:45:18,NEFT,TXN-00000273,C0014,nan
TX000274,ACC00124,ACC00107,75000,INR,2024-07-29T21:04:14,NEFT,TXN-00000274,C0014,nan
TX000275,ACC00115,ACC00110,500,INR,2024-03-23T10:20:23,IMPS,TXN-00000275,C0014,E05906
TX000276,ACC00121,ACC00108,1000000,INR,2024-07-27T16:17:35,NEFT,TXN-00000276,C0014,nan
TX000277,ACC00118,ACC00120,5000,INR,2024-05-03T08:29:02,NEFT,TXN-00000277,C0014,nan
TX000278,ACC00110,ACC00122,5000,INR,2024-04-22T17:36:18,IMPS,TXN-00000278,C0014,E05907
TX000279,ACC00112,ACC00120,250000,INR,2024-03-23T23:07:32,NEFT,TXN-00000279,C0014,nan
TX000280,ACC00117,ACC00109,15000,INR,2024-02-23T02:29:46,IMPS,TXN-00000280,C0014,nan
TX000281,ACC00118,ACC00112,350000,INR,2024-03-25T06:21:24,RTGS,TXN-00000281,C0014,nan
TX000282,ACC00115,ACC00114,5000,INR,2024-08-26T17:59:05,NEFT,TXN-00000282,C0014,nan
TX000283,ACC00110,ACC00116,1200,INR,2024-01-23T12:33:41,NEFT,TXN-00000283,C0014,nan
TX000284,ACC00110,ACC00117,500,INR,2024-03-25T08:56:00,UPI,TXN-00000284,C0014,nan
TX000285,ACC00108,ACC00113,100000,INR,2024-08-30T06:48:58,UPI,TXN-00000285,C0014,nan
TX000286,ACC00108,ACC00106,75000,INR,2024-04-09T11:54:45,NEFT,TXN-00000286,C0014,nan
TX000287,ACC00112,ACC00107,100000,INR,2024-03-02T19:39:35,IMPS,TXN-00000287,C0014,nan
TX000288,ACC00110,ACC00107,350000,INR,2024-08-09T12:49:28,IMPS,TXN-00000288,C0014,nan
TX000289,ACC00112,ACC00108,75000,INR,2024-08-29T12:42:11,RTGS,TXN-00000289,C0014,nan
TX000290,ACC00111,ACC00117,1200,INR,2024-05-25T23:50:20,RTGS,TXN-00000290,C0014,nan
TX000291,ACC00116,ACC00107,75000,INR,2024-07-20T08:22:57,RTGS,TXN-00000291,C0014,E05908
TX000292,ACC00117,ACC00107,150000,INR,2024-08-11T07:31:18,IMPS,TXN-00000292,C0014,nan
TX000293,ACC00124,ACC00116,100000,INR,2024-05-13T19:27:17,RTGS,TXN-00000293,C0014,nan
TX000294,ACC00111,ACC00115,1200,INR,2024-02-27T15:22:45,IMPS,TXN-00000294,C0014,E05909
TX000295,ACC00124,ACC00114,350000,INR,2024-03-11T14:11:31,IMPS,TXN-00000295,C0014,nan
TX000296,ACC00109,ACC00114,500000,INR,2024-03-03T15:36:31,NEFT,TXN-00000296,C0014,E05910
TX000297,ACC00115,ACC00118,8500,INR,2024-05-12T16:31:10,RTGS,TXN-00000297,C0014,nan
TX000298,ACC00107,ACC00120,25000,INR,2024-04-08T20:50:22,RTGS,TXN-00000298,C0014,nan
TX000299,ACC00125,ACC00136,250000,INR,2024-07-03T12:45:30,RTGS,TXN-00000299,C0015,nan
TX000300,ACC00132,ACC00136,250000,INR,2024-08-23T16:01:46,NEFT,TXN-00000300,C0015,nan
TX000301,ACC00138,ACC00133,2500,INR,2024-07-12T19:36:33,UPI,TXN-00000301,C0015,nan
TX000302,ACC00129,ACC00135,350000,INR,2024-08-27T09:42:43,RTGS,TXN-00000302,C0015,nan
TX000303,ACC00131,ACC00127,15000,INR,2024-07-31T05:19:01,UPI,TXN-00000303,C0015,nan
TX000304,ACC00134,ACC00133,500000,INR,2024-08-20T18:44:46,UPI,TXN-00000304,C0015,nan
TX000305,ACC00129,ACC00130,1200,INR,2024-08-23T20:35:19,NEFT,TXN-00000305,C0015,nan
TX000306,ACC00136,ACC00129,1000000,INR,2024-08-22T10:01:18,NEFT,TXN-00000306,C0015,E05921
TX000307,ACC00131,ACC00135,75000,INR,2024-08-08T07:28:46,IMPS,TXN-00000307,C0015,nan
TX000308,ACC00129,ACC00128,15000,INR,2024-07-15T02:07:39,NEFT,TXN-00000308,C0015,E05922
TX000309,ACC00127,ACC00137,350000,INR,2024-07-09T17:38:18,NEFT,TXN-00000309,C0015,nan
TX000310,ACC00139,ACC00127,8500,INR,2024-07-30T17:32:40,UPI,TXN-00000310,C0015,nan
TX000311,ACC00126,ACC00129,750000,INR,2024-07-27T11:51:31,RTGS,TXN-00000311,C0015,nan
TX000312,ACC00133,ACC00134,750000,INR,2024-07-19T16:03:04,UPI,TXN-00000312,C0015,nan
TX000313,ACC00133,ACC00138,750000,INR,2024-08-13T02:01:01,UPI,TXN-00000313,C0015,nan
TX000314,ACC00126,ACC00130,50000,INR,2024-08-17T16:33:08,RTGS,TXN-00000314,C0015,nan
TX000315,ACC00136,ACC00129,500000,INR,2024-07-07T20:07:19,RTGS,TXN-00000315,C0015,E05923
TX000316,ACC00125,ACC00133,250000,INR,2024-07-03T18:50:48,UPI,TXN-00000316,C0015,nan
TX000317,ACC00132,ACC00134,250000,INR,2024-07-01T17:43:30,NEFT,TXN-00000317,C0015,nan
TX000318,ACC00135,ACC00138,8500,INR,2024-07-22T03:49:10,UPI,TXN-00000318,C0015,nan
TX000319,ACC00136,ACC00133,100000,INR,2024-07-25T13:00:42,RTGS,TXN-00000319,C0015,nan
TX000320,ACC00128,ACC00127,250000,INR,2024-08-06T08:56:43,RTGS,TXN-00000320,C0015,nan
TX000321,ACC00131,ACC00127,2500,INR,2024-08-27T09:30:08,NEFT,TXN-00000321,C0015,nan
TX000322,ACC00156,ACC00149,1200,INR,2024-11-22T01:06:17,UPI,TXN-00000322,C0016,nan
TX000323,ACC00154,ACC00155,25000,INR,2024-12-01T07:57:03,UPI,TXN-00000323,C0016,E05938
TX000324,ACC00157,ACC00152,50000,INR,2024-02-04T16:14:34,IMPS,TXN-00000324,C0016,nan
TX000325,ACC00146,ACC00156,15000,INR,2024-05-02T10:41:11,UPI,TXN-00000325,C0016,E05939
TX000326,ACC00148,ACC00156,750000,INR,2024-09-25T06:51:55,IMPS,TXN-00000326,C0016,nan
TX000327,ACC00158,ACC00145,150000,INR,2024-06-28T03:10:55,UPI,TXN-00000327,C0016,nan
TX000328,ACC00152,ACC00142,50000,INR,2024-10-09T22:04:42,IMPS,TXN-00000328,C0016,nan
TX000329,ACC00154,ACC00150,5000,INR,2024-02-25T16:50:04,UPI,TXN-00000329,C0016,E05940
TX000330,ACC00155,ACC00149,500000,INR,2024-06-21T07:52:53,RTGS,TXN-00000330,C0016,nan
TX000331,ACC00149,ACC00150,750000,INR,2024-02-01T03:58:00,IMPS,TXN-00000331,C0016,nan
TX000332,ACC00141,ACC00149,150000,INR,2024-12-27T19:44:33,NEFT,TXN-00000332,C0016,nan
TX000333,ACC00140,ACC00147,150000,INR,2024-08-22T10:57:46,UPI,TXN-00000333,C0016,nan
TX000334,ACC00154,ACC00152,100000,INR,2024-03-24T05:14:21,UPI,TXN-00000334,C0016,nan
TX000335,ACC00141,ACC00157,42000,INR,2024-11-30T23:21:02,RTGS,TXN-00000335,C0016,nan
TX000336,ACC00157,ACC00145,150000,INR,2024-08-04T21:31:56,IMPS,TXN-00000336,C0016,nan
TX000337,ACC00145,ACC00149,500,INR,2024-02-24T11:47:27,UPI,TXN-00000337,C0016,nan
TX000338,ACC00140,ACC00148,2500,INR,2024-01-16T03:53:33,IMPS,TXN-00000338,C0016,nan
TX000339,ACC00159,ACC00155,350000,INR,2024-08-11T17:39:30,RTGS,TXN-00000339,C0016,nan
TX000340,ACC00142,ACC00155,500,INR,2024-05-01T11:07:43,NEFT,TXN-00000340,C0016,nan
TX000341,ACC00141,ACC00144,1000000,INR,2024-08-21T08:19:17,RTGS,TXN-00000341,C0016,E05941
TX000342,ACC00158,ACC00154,500000,INR,2024-10-19T14:21:15,NEFT,TXN-00000342,C0016,nan
TX000343,ACC00146,ACC00151,750000,INR,2024-03-08T04:24:44,IMPS,TXN-00000343,C0016,nan
TX000344,ACC00151,ACC00144,42000,INR,2024-02-08T21:52:54,UPI,TXN-00000344,C0016,nan
TX000345,ACC00155,ACC00142,500000,INR,2024-01-10T07:44:16,NEFT,TXN-00000345,C0016,E05942
TX000346,ACC00157,ACC00147,1200,INR,2024-05-13T11:22:23,NEFT,TXN-00000346,C0016,nan
TX000347,ACC00142,ACC00143,150000,INR,2024-08-15T19:03:38,UPI,TXN-00000347,C0016,E05943
TX000348,ACC00145,ACC00156,750000,INR,2024-01-17T11:27:16,IMPS,TXN-00000348,C0016,nan
TX000349,ACC00145,ACC00152,1200,INR,2024-07-15T04:14:06,UPI,TXN-00000349,C0016,E05944
TX000350,ACC00152,ACC00151,250000,INR,2024-01-20T03:58:41,RTGS,TXN-00000350,C0016,nan
TX000351,ACC00144,ACC00142,15000,INR,2024-03-20T21:00:44,UPI,TXN-00000351,C0016,nan
TX000352,ACC00154,ACC00144,150000,INR,2024-04-09T16:25:47,UPI,TXN-00000352,C0016,nan
TX000353,ACC00156,ACC00159,1200,INR,2024-05-02T11:37:12,IMPS,TXN-00000353,C0016,nan
TX000354,ACC00144,ACC00140,5000,INR,2024-12-13T07:44:07,NEFT,TXN-00000354,C0016,nan
TX000355,ACC00150,ACC00140,8500,INR,2024-08-28T01:57:18,NEFT,TXN-00000355,C0016,nan
TX000356,ACC00159,ACC00140,750000,INR,2024-05-19T14:56:44,NEFT,TXN-00000356,C0016,nan
TX000357,ACC00164,ACC00163,42000,INR,2024-01-31T17:26:37,RTGS,TXN-00000357,C0017,nan
TX000358,ACC00160,ACC00161,500000,INR,2024-05-02T17:29:52,UPI,TXN-00000358,C0017,nan
TX000359,ACC00163,ACC00160,42000,INR,2024-10-29T19:37:40,IMPS,TXN-00000359,C0017,nan
TX000360,ACC00160,ACC00161,250000,INR,2024-08-12T05:16:18,UPI,TXN-00000360,C0017,nan
TX000361,ACC00164,ACC00160,350000,INR,2024-05-01T01:53:29,RTGS,TXN-00000361,C0017,nan
TX000362,ACC00164,ACC00161,8500,INR,2024-12-07T18:53:51,UPI,TXN-00000362,C0017,nan
TX000363,ACC00162,ACC00164,1200,INR,2024-10-07T11:32:45,UPI,TXN-00000363,C0017,nan
TX000364,ACC00160,ACC00161,50000,INR,2024-10-17T18:35:20,IMPS,TXN-00000364,C0017,nan
TX000365,ACC00162,ACC00164,15000,INR,2024-07-05T16:54:36,RTGS,TXN-00000365,C0017,E05949
TX000366,ACC00161,ACC00160,150000,INR,2024-03-23T05:24:16,IMPS,TXN-00000366,C0017,nan
TX000367,ACC00160,ACC00162,2500,INR,2024-05-12T11:35:15,IMPS,TXN-00000367,C0017,E05950
TX000368,ACC00168,ACC00170,500,INR,2024-06-10T14:16:01,IMPS,TXN-00000368,C0018,nan
TX000369,ACC00166,ACC00165,1000000,INR,2024-07-12T09:44:36,UPI,TXN-00000369,C0018,nan
TX000370,ACC00170,ACC00165,350000,INR,2024-05-04T05:04:51,NEFT,TXN-00000370,C0018,nan
TX000371,ACC00171,ACC00170,100000,INR,2024-04-19T01:53:06,UPI,TXN-00000371,C0018,nan
TX000372,ACC00172,ACC00166,50000,INR,2024-03-04T17:52:47,UPI,TXN-00000372,C0018,E05958
TX000373,ACC00171,ACC00170,75000,INR,2024-04-27T06:45:26,IMPS,TXN-00000373,C0018,E05959
TX000374,ACC00169,ACC00171,25000,INR,2024-04-14T18:37:22,NEFT,TXN-00000374,C0018,E05960
TX000375,ACC00168,ACC00169,1000000,INR,2024-08-15T10:31:14,UPI,TXN-00000375,C0018,nan
TX000376,ACC00173,ACC00168,350000,INR,2024-07-03T16:01:46,IMPS,TXN-00000376,C0018,nan
TX000377,ACC00169,ACC00165,100000,INR,2024-04-27T13:03:03,UPI,TXN-00000377,C0018,nan
TX000378,ACC00165,ACC00170,1200,INR,2024-05-10T17:00:03,IMPS,TXN-00000378,C0018,nan
TX000379,ACC00172,ACC00166,100000,INR,2024-02-27T03:23:45,IMPS,TXN-00000379,C0018,E05961
TX000380,ACC00166,ACC00170,350000,INR,2024-03-10T19:32:07,NEFT,TXN-00000380,C0018,nan
TX000381,ACC00170,ACC00172,8500,INR,2024-05-04T04:37:56,RTGS,TXN-00000381,C0018,nan
TX000382,ACC00170,ACC00165,250000,INR,2024-06-04T07:32:06,RTGS,TXN-00000382,C0018,nan
TX000383,ACC00165,ACC00169,250000,INR,2024-06-18T01:23:12,UPI,TXN-00000383,C0018,nan
TX000384,ACC00172,ACC00171,8500,INR,2024-03-26T08:46:35,RTGS,TXN-00000384,C0018,nan
TX000385,ACC00169,ACC00167,42000,INR,2024-05-01T18:46:04,RTGS,TXN-00000385,C0018,nan
TX000386,ACC00171,ACC00169,750000,INR,2024-03-17T22:14:40,RTGS,TXN-00000386,C0018,E05962
TX000387,ACC00168,ACC00169,150000,INR,2024-04-28T23:10:10,UPI,TXN-00000387,C0018,nan
TX000388,ACC00169,ACC00167,1000000,INR,2024-08-05T13:09:01,NEFT,TXN-00000388,C0018,E05963
TX000389,ACC00173,ACC00171,42000,INR,2024-07-05T06:31:42,UPI,TXN-00000389,C0018,nan
TX000390,ACC00168,ACC00166,250000,INR,2024-03-06T06:39:26,RTGS,TXN-00000390,C0018,nan
TX000391,ACC00168,ACC00171,500000,INR,2024-03-05T03:22:06,UPI,TXN-00000391,C0018,nan
TX000392,ACC00173,ACC00165,5000,INR,2024-08-15T00:13:23,RTGS,TXN-00000392,C0018,nan
TX000393,ACC00173,ACC00168,1000000,INR,2024-05-06T17:47:34,UPI,TXN-00000393,C0018,E05964
TX000394,ACC00173,ACC00169,2500,INR,2024-05-27T22:31:04,NEFT,TXN-00000394,C0018,nan
TX000395,ACC00171,ACC00173,15000,INR,2024-06-11T22:27:43,RTGS,TXN-00000395,C0018,nan
TX000396,ACC00170,ACC00168,250000,INR,2024-07-16T16:53:54,UPI,TXN-00000396,C0018,nan
TX000397,ACC00165,ACC00169,75000,INR,2024-08-25T04:13:02,RTGS,TXN-00000397,C0018,nan
TX000398,ACC00171,ACC00172,350000,INR,2024-08-24T05:56:44,UPI,TXN-00000398,C0018,E05965
TX000399,ACC00177,ACC00178,1200,INR,2024-06-23T05:08:51,RTGS,TXN-00000399,C0019,nan
TX000400,ACC00176,ACC00178,500000,INR,2024-02-15T11:08:40,RTGS,TXN-00000400,C0019,nan
TX000401,ACC00175,ACC00177,150000,INR,2024-04-19T00:03:21,UPI,TXN-00000401,C0019,nan
TX000402,ACC00176,ACC00175,42000,INR,2024-05-11T20:54:29,UPI,TXN-00000402,C0019,E05968
TX000403,ACC00175,ACC00174,15000,INR,2024-05-02T12:28:44,NEFT,TXN-00000403,C0019,nan
TX000404,ACC00174,ACC00177,250000,INR,2024-04-20T18:04:14,UPI,TXN-00000404,C0019,E05969
TX000405,ACC00174,ACC00179,50000,INR,2024-03-03T03:04:03,RTGS,TXN-00000405,C0019,nan
TX000406,ACC00174,ACC00177,350000,INR,2024-06-15T18:35:44,UPI,TXN-00000406,C0019,nan
TX000407,ACC00179,ACC00177,350000,INR,2024-04-29T15:07:20,RTGS,TXN-00000407,C0019,E05970
TX000408,ACC00182,ACC00183,100000,INR,2024-03-07T16:01:18,RTGS,TXN-00000408,C0020,nan
TX000409,ACC00194,ACC00187,5000,INR,2024-06-08T08:09:38,RTGS,TXN-00000409,C0020,nan
TX000410,ACC00197,ACC00187,1000000,INR,2024-06-03T17:24:02,UPI,TXN-00000410,C0020,nan
TX000411,ACC00189,ACC00184,15000,INR,2024-08-02T04:59:23,NEFT,TXN-00000411,C0020,nan
TX000412,ACC00181,ACC00186,8500,INR,2024-05-12T17:58:59,RTGS,TXN-00000412,C0020,nan
TX000413,ACC00195,ACC00188,50000,INR,2024-07-27T06:43:04,NEFT,TXN-00000413,C0020,nan
TX000414,ACC00193,ACC00186,5000,INR,2024-03-14T12:58:28,UPI,TXN-00000414,C0020,nan
TX000415,ACC00197,ACC00187,750000,INR,2024-03-13T11:38:45,UPI,TXN-00000415,C0020,nan
TX000416,ACC00186,ACC00183,8500,INR,2024-05-28T08:40:37,NEFT,TXN-00000416,C0020,nan
TX000417,ACC00197,ACC00198,750000,INR,2024-03-31T02:56:53,NEFT,TXN-00000417,C0020,nan
TX000418,ACC00190,ACC00193,2500,INR,2024-05-05T19:57:38,RTGS,TXN-00000418,C0020,nan
TX000419,ACC00196,ACC00193,42000,INR,2024-06-30T01:19:48,NEFT,TXN-00000419,C0020,nan
TX000420,ACC00195,ACC00185,350000,INR,2024-08-15T07:13:27,UPI,TXN-00000420,C0020,nan
TX000421,ACC00185,ACC00192,500,INR,2024-05-18T06:36:23,NEFT,TXN-00000421,C0020,nan
TX000422,ACC00191,ACC00198,100000,INR,2024-03-17T18:22:21,NEFT,TXN-00000422,C0020,nan
TX000423,ACC00180,ACC00198,50000,INR,2024-07-17T09:09:17,UPI,TXN-00000423,C0020,nan
TX000424,ACC00189,ACC00183,8500,INR,2024-08-16T11:18:21,UPI,TXN-00000424,C0020,nan
TX000425,ACC00185,ACC00184,1200,INR,2024-05-04T07:45:23,NEFT,TXN-00000425,C0020,nan
TX000426,ACC00193,ACC00185,50000,INR,2024-04-06T07:44:34,NEFT,TXN-00000426,C0020,nan
TX000427,ACC00196,ACC00185,350000,INR,2024-05-10T10:38:29,UPI,TXN-00000427,C0020,nan
TX000428,ACC00198,ACC00180,50000,INR,2024-03-31T01:28:46,IMPS,TXN-00000428,C0020,nan
TX000429,ACC00189,ACC00196,8500,INR,2024-08-08T01:19:26,NEFT,TXN-00000429,C0020,nan
TX000430,ACC00189,ACC00192,150000,INR,2024-04-12T13:29:20,UPI,TXN-00000430,C0020,nan
TX000431,ACC00193,ACC00189,75000,INR,2024-07-18T07:43:05,IMPS,TXN-00000431,C0020,nan
TX000432,ACC00184,ACC00197,100000,INR,2024-05-24T04:10:48,UPI,TXN-00000432,C0020,nan
TX000433,ACC00184,ACC00190,2500,INR,2024-06-18T03:51:41,IMPS,TXN-00000433,C0020,E05981
TX000434,ACC00196,ACC00188,2500,INR,2024-08-26T03:28:53,RTGS,TXN-00000434,C0020,E05982
TX000435,ACC00190,ACC00193,15000,INR,2024-06-25T20:40:30,UPI,TXN-00000435,C0020,nan
TX000436,ACC00191,ACC00197,1200,INR,2024-06-14T14:30:44,NEFT,TXN-00000436,C0020,nan
TX000437,ACC00184,ACC00191,500,INR,2024-03-12T01:04:42,NEFT,TXN-00000437,C0020,nan
TX000438,ACC00186,ACC00192,50000,INR,2024-06-07T21:14:21,RTGS,TXN-00000438,C0020,E05983
TX000439,ACC00200,ACC00190,50000,INR,2024-03-09T22:13:45,NEFT,TXN-00000439,C0020,nan
TX000440,ACC00187,ACC00186,150000,INR,2024-03-03T19:23:33,NEFT,TXN-00000440,C0020,nan
TX000441,ACC00200,ACC00197,5000,INR,2024-08-11T14:43:45,UPI,TXN-00000441,C0020,nan
TX000442,ACC00183,ACC00195,350000,INR,2024-03-15T02:04:54,NEFT,TXN-00000442,C0020,nan
TX000443,ACC00194,ACC00198,15000,INR,2024-08-19T15:51:04,NEFT,TXN-00000443,C0020,nan
TX000444,ACC00197,ACC00184,350000,INR,2024-08-14T21:55:59,UPI,TXN-00000444,C0020,nan
TX000445,ACC00197,ACC00192,5000,INR,2024-03-06T16:45:06,NEFT,TXN-00000445,C0020,nan
TX000446,ACC00189,ACC00196,1200,INR,2024-06-11T02:23:02,NEFT,TXN-00000446,C0020,nan
TX000447,ACC00196,ACC00181,42000,INR,2024-07-19T03:35:03,NEFT,TXN-00000447,C0020,nan
TX000448,ACC00194,ACC00187,350000,INR,2024-04-08T10:52:14,RTGS,TXN-00000448,C0020,nan
TX000449,ACC00188,ACC00191,1000000,INR,2024-06-18T18:23:00,RTGS,TXN-00000449,C0020,nan
TX000450,ACC00184,ACC00190,750000,INR,2024-07-16T20:43:30,NEFT,TXN-00000450,C0020,nan
TX000451,ACC00191,ACC00199,42000,INR,2024-05-14T18:53:27,UPI,TXN-00000451,C0020,nan
TX000452,ACC00193,ACC00200,50000,INR,2024-07-07T03:34:26,UPI,TXN-00000452,C0020,nan
TX000453,ACC00181,ACC00195,15000,INR,2024-05-31T22:29:36,UPI,TXN-00000453,C0020,nan
TX000454,ACC00181,ACC00186,350000,INR,2024-05-22T16:12:43,UPI,TXN-00000454,C0020,E05984
TX000455,ACC00197,ACC00184,500000,INR,2024-04-02T22:37:27,NEFT,TXN-00000455,C0020,nan
TX000456,ACC00180,ACC00197,100000,INR,2024-04-10T05:08:28,IMPS,TXN-00000456,C0020,nan
TX000457,ACC00184,ACC00192,350000,INR,2024-08-29T04:30:50,NEFT,TXN-00000457,C0020,nan
TX000458,ACC00197,ACC00183,100000,INR,2024-03-30T03:08:55,NEFT,TXN-00000458,C0020,nan
TX000459,ACC00199,ACC00182,1000000,INR,2024-03-17T07:55:11,RTGS,TXN-00000459,C0020,nan
TX000460,ACC00187,ACC00200,750000,INR,2024-05-02T15:18:20,IMPS,TXN-00000460,C0020,nan
TX000461,ACC00190,ACC00196,75000,INR,2024-07-28T09:42:59,UPI,TXN-00000461,C0020,nan
TX000462,ACC00203,ACC00201,25000,INR,2024-07-18T02:16:44,NEFT,TXN-00000462,C0021,nan
TX000463,ACC00201,ACC00202,350000,INR,2024-08-21T03:39:10,NEFT,TXN-00000463,C0021,nan
TX000464,ACC00201,ACC00203,8500,INR,2024-07-23T01:39:06,NEFT,TXN-00000464,C0021,nan
TX000465,ACC00202,ACC00204,1200,INR,2024-05-13T07:58:59,UPI,TXN-00000465,C0021,nan
TX000466,ACC00203,ACC00204,75000,INR,2024-05-13T23:30:04,NEFT,TXN-00000466,C0021,nan
TX000467,ACC00204,ACC00202,250000,INR,2024-08-19T16:50:27,IMPS,TXN-00000467,C0021,nan
TX000468,ACC00201,ACC00203,1200,INR,2024-06-10T14:37:49,UPI,TXN-00000468,C0021,nan
TX000469,ACC00206,ACC00205,350000,INR,2024-01-28T07:11:20,IMPS,TXN-00000469,C0022,nan
TX000470,ACC00205,ACC00206,750000,INR,2024-12-03T11:01:10,UPI,TXN-00000470,C0022,nan
TX000471,ACC00206,ACC00205,150000,INR,2024-04-23T03:06:01,IMPS,TXN-00000471,C0022,nan
TX000472,ACC00206,ACC00205,25000,INR,2024-05-10T19:10:39,RTGS,TXN-00000472,C0022,nan
TX000473,ACC00206,ACC00205,150000,INR,2024-03-29T19:52:38,RTGS,TXN-00000473,C0022,nan
TX000474,ACC00205,ACC00206,75000,INR,2024-08-13T04:32:40,UPI,TXN-00000474,C0022,E05993
TX000475,ACC00205,ACC00206,75000,INR,2024-11-15T14:49:31,IMPS,TXN-00000475,C0022,nan
TX000476,ACC00206,ACC00205,2500,INR,2024-07-14T19:38:17,IMPS,TXN-00000476,C0022,nan
TX000477,ACC00206,ACC00205,150000,INR,2024-10-25T12:11:16,IMPS,TXN-00000477,C0022,nan
TX000478,ACC00206,ACC00205,75000,INR,2024-07-12T02:32:45,NEFT,TXN-00000478,C0022,E05994
TX000479,ACC00206,ACC00205,750000,INR,2024-01-28T01:26:15,UPI,TXN-00000479,C0022,nan
TX000480,ACC00207,ACC00208,42000,INR,2024-06-24T11:03:59,IMPS,TXN-00000480,C0023,nan
TX000481,ACC00208,ACC00207,150000,INR,2024-07-17T17:48:18,RTGS,TXN-00000481,C0023,nan
TX000482,ACC00208,ACC00207,25000,INR,2024-06-23T17:20:52,NEFT,TXN-00000482,C0023,nan
TX000483,ACC00208,ACC00207,250000,INR,2024-06-02T06:30:42,UPI,TXN-00000483,C0023,nan
TX000484,ACC00207,ACC00208,250000,INR,2024-06-16T05:24:59,UPI,TXN-00000484,C0023,nan
TX000485,ACC00215,ACC00220,50000,INR,2024-12-07T16:49:28,NEFT,TXN-00000485,C0024,nan
TX000486,ACC00217,ACC00211,750000,INR,2024-03-31T08:18:44,RTGS,TXN-00000486,C0024,nan
TX000487,ACC00210,ACC00216,75000,INR,2024-12-23T13:28:26,UPI,TXN-00000487,C0024,nan
TX000488,ACC00213,ACC00220,75000,INR,2024-03-21T18:52:15,RTGS,TXN-00000488,C0024,E06005
TX000489,ACC00217,ACC00212,250000,INR,2024-03-10T06:18:57,NEFT,TXN-00000489,C0024,nan
TX000490,ACC00209,ACC00210,5000,INR,2024-02-27T14:18:49,UPI,TXN-00000490,C0024,nan
TX000491,ACC00219,ACC00220,5000,INR,2024-08-03T12:10:16,NEFT,TXN-00000491,C0024,nan
TX000492,ACC00211,ACC00209,8500,INR,2024-12-18T14:38:12,IMPS,TXN-00000492,C0024,nan
TX000493,ACC00217,ACC00210,100000,INR,2024-01-12T05:03:22,NEFT,TXN-00000493,C0024,nan
TX000494,ACC00215,ACC00213,2500,INR,2024-05-30T17:56:35,NEFT,TXN-00000494,C0024,nan
TX000495,ACC00211,ACC00210,50000,INR,2024-07-05T11:57:25,NEFT,TXN-00000495,C0024,nan
TX000496,ACC00220,ACC00214,500,INR,2024-04-23T01:38:24,IMPS,TXN-00000496,C0024,nan
TX000497,ACC00217,ACC00220,25000,INR,2024-04-11T03:26:16,IMPS,TXN-00000497,C0024,nan
