relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,timestamp,case_id,evidence_id,confidence,source
R000264,P00118,person,PH00089,phone,OWNED_BY,2024-03-30T23:43:27,C0007,nan,0.68,nan
R000265,P00118,person,V00022,vehicle,OWNED_BY,2024-08-11T19:36:48,C0007,nan,0.7,nan
R000266,P00119,person,PH00090,phone,OWNED_BY,2024-06-12T06:34:39,C0007,nan,0.61,nan
R000267,P00119,person,L0257,location,OPERATED_IN,2024-06-18T07:15:29,C0007,nan,0.84,nan
R000268,P00120,person,D00047,device,OWNED_BY,2024-08-06T12:28:13,C0007,nan,0.69,nan
R000269,P00120,person,O0004,organization,MEMBER_OF,2024-06-27T14:09:47,C0007,nan,0.95,nan
R000270,P00121,person,ACC00068,account,OWNED_BY,2024-07-18T10:20:01,C0007,nan,0.79,nan
R000271,P00122,person,L0230,location,OPERATED_IN,2024-06-04T12:17:15,C0007,nan,0.88,nan
R000272,P00123,person,ACC00069,account,OWNED_BY,2024-08-31T02:28:45,C0007,nan,0.91,nan
R000273,P00123,person,O0004,organization,MEMBER_OF,2024-07-09T13:46:28,C0007,nan,0.95,nan
R000274,P00123,person,L0197,location,OPERATED_IN,2024-06-03T07:17:23,C0007,nan,0.96,nan
R000275,O0004,organization,ACC00070,account,OWNED_BY,2024-08-06T16:51:12,C0007,nan,0.93,nan
R000276,P00014,person,D00048,device,OWNED_BY,2024-08-26T13:19:10,C0008,nan,0.8,Cross-case bridge
R000277,C0008,case,P00014,person,ASSOCIATED_WITH,2024-08-27T02:39:03,C0008,nan,0.82,Cross-case trace
R000278,P00020,person,ACC00071,account,OWNED_BY,2024-06-18T06:38:45,C0008,nan,0.63,Cross-case bridge
R000279,C0008,case,P00020,person,ASSOCIATED_WITH,2024-05-31T03:17:52,C0008,nan,0.91,Cross-case trace
R000280,P00010,person,O0005,organization,MEMBER_OF,2024-07-03T14:35:48,C0008,nan,0.74,Cross-case bridge
R000281,C0008,case,P00010,person,ASSOCIATED_WITH,2024-07-31T04:34:59,C0008,nan,0.67,Cross-case trace
R000282,P00124,person,L0544,location,OPERATED_IN,2024-08-18T17:42:35,C0008,nan,0.71,nan
R000283,P00125,person,PH00091,phone,OWNED_BY,2024-10-16T05:34:41,C0008,nan,0.68,nan
R000284,P00125,person,ACC00072,account,OWNED_BY,2024-05-19T23:16:10,C0008,nan,0.86,nan
R000285,P00125,person,L0188,location,OPERATED_IN,2024-11-02T03:48:59,C0008,nan,0.71,nan
R000286,P00126,person,V00023,vehicle,OWNED_BY,2024-12-18T10:07:32,C0008,nan,0.9,nan
R000287,P00127,person,PH00092,phone,OWNED_BY,2024-06-17T11:11:24,C0008,nan,0.91,nan
R000288,P00127,person,ACC00073,account,OWNED_BY,2024-07-22T16:52:44,C0008,nan,0.81,nan
R000289,P00127,person,L0566,location,OPERATED_IN,2024-11-16T13:06:51,C0008,nan,0.8,nan
R000290,P00128,person,ACC00074,account,OWNED_BY,2024-05-17T07:53:42,C0008,nan,0.96,nan
R000291,P00128,person,L0346,location,OPERATED_IN,2024-08-10T01:02:28,C0008,nan,0.67,nan
R000292,P00129,person,PH00093,phone,OWNED_BY,2024-11-29T23:53:00,C0008,nan,0.98,nan
R000293,P00129,person,ACC00075,account,OWNED_BY,2024-02-08T17:46:48,C0008,nan,0.73,nan
R000294,P00129,person,V00024,vehicle,OWNED_BY,2024-07-10T22:16:52,C0008,nan,0.75,nan
R000295,P00129,person,O0005,organization,MEMBER_OF,2024-10-22T13:04:33,C0008,nan,0.74,nan
R000296,P00130,person,ACC00076,account,OWNED_BY,2024-07-20T04:59:33,C0008,nan,0.84,nan
R000297,P00130,person,O0005,organization,MEMBER_OF,2024-09-13T10:20:56,C0008,nan,0.65,nan
R000298,P00131,person,PH00094,phone,OWNED_BY,2024-05-25T17:48:34,C0008,nan,0.96,nan
R000299,P00131,person,PH00095,phone,OWNED_BY,2024-04-02T09:06:57,C0008,nan,0.76,nan
R000300,P00131,person,D00049,device,OWNED_BY,2024-07-10T02:06:37,C0008,nan,0.6,nan
R000301,P00131,person,O0005,organization,MEMBER_OF,2024-06-19T11:25:34,C0008,nan,0.64,nan
R000302,P00131,person,L0325,location,OPERATED_IN,2024-06-11T10:10:11,C0008,nan,0.85,nan
R000303,P00132,person,PH00096,phone,OWNED_BY,2024-05-09T22:08:10,C0008,nan,0.89,nan
R000304,P00132,person,D00050,device,OWNED_BY,2024-06-11T23:49:53,C0008,nan,0.67,nan
R000305,P00132,person,O0005,organization,MEMBER_OF,2024-08-17T19:42:24,C0008,nan,0.68,nan
R000306,P00133,person,PH00097,phone,OWNED_BY,2024-09-25T08:15:39,C0008,nan,0.93,nan
R000307,P00133,person,ACC00077,account,OWNED_BY,2024-05-18T08:44:08,C0008,nan,0.82,nan
R000308,P00133,person,L0010,location,OPERATED_IN,2024-08-27T07:47:02,C0008,nan,0.89,nan
R000309,P00134,person,ACC00078,account,OWNED_BY,2024-08-16T22:07:53,C0008,nan,0.87,nan
R000310,P00134,person,O0005,organization,MEMBER_OF,2024-07-15T23:41:50,C0008,nan,0.65,nan
R000311,P00135,person,ACC00079,account,OWNED_BY,2024-07-14T06:24:22,C0008,nan,0.67,nan
R000312,P00135,person,O0005,organization,MEMBER_OF,2024-01-06T08:27:03,C0008,nan,0.7,nan
R000313,P00136,person,PH00098,phone,OWNED_BY,2024-06-26T09:09:18,C0008,nan,0.71,nan
R000314,P00136,person,ACC00080,account,OWNED_BY,2024-03-26T07:28:12,C0008,nan,0.87,nan
R000315,P00136,person,D00051,device,OWNED_BY,2024-12-11T04:01:49,C0008,nan,0.69,nan
R000316,P00136,person,O0005,organization,MEMBER_OF,2024-08-29T17:32:41,C0008,nan,0.96,nan
R000317,P00136,person,L0369,location,OPERATED_IN,2024-11-06T16:16:44,C0008,nan,0.64,nan
R000318,P00137,person,ACC00081,account,OWNED_BY,2024-07-28T03:15:57,C0008,nan,0.71,nan
R000319,P00138,person,PH00099,phone,OWNED_BY,2024-05-02T04:01:20,C0008,nan,0.9,nan
R000320,P00138,person,ACC00082,account,OWNED_BY,2024-05-11T09:46:48,C0008,nan,0.77,nan
R000321,P00138,person,O0005,organization,MEMBER_OF,2024-11-22T21:53:38,C0008,nan,0.82,nan
R000322,P00139,person,PH00100,phone,OWNED_BY,2024-07-14T10:22:30,C0008,nan,0.9,nan
R000323,P00139,person,ACC00083,account,OWNED_BY,2024-08-02T04:14:26,C0008,nan,0.94,nan
R000324,P00139,person,D00052,device,OWNED_BY,2024-02-05T14:45:08,C0008,nan,0.69,nan
R000325,P00139,person,O0005,organization,MEMBER_OF,2024-05-19T08:00:58,C0008,nan,0.83,nan
R000326,P00139,person,L0355,location,OPERATED_IN,2024-03-26T18:56:28,C0008,nan,0.95,nan
R000327,P00140,person,PH00101,phone,OWNED_BY,2024-06-10T19:34:47,C0008,nan,0.85,nan
R000328,P00140,person,ACC00084,account,OWNED_BY,2024-01-06T06:50:26,C0008,nan,0.95,nan
R000329,P00140,person,D00053,device,OWNED_BY,2024-05-01T13:44:22,C0008,nan,0.96,nan
R000330,P00140,person,L0557,location,OPERATED_IN,2024-06-19T20:36:01,C0008,nan,0.86,nan
R000331,P00141,person,PH00102,phone,OWNED_BY,2024-08-09T06:12:08,C0008,nan,0.72,nan
R000332,P00141,person,PH00103,phone,OWNED_BY,2024-05-07T23:13:23,C0008,nan,0.84,nan
R000333,P00141,person,D00054,device,OWNED_BY,2024-12-29T12:00:10,C0008,nan,0.75,nan
R000334,O0005,organization,ACC00085,account,OWNED_BY,2024-12-09T07:44:52,C0008,nan,0.66,nan
R000335,P00142,person,PH00104,phone,OWNED_BY,2024-07-26T07:13:58,C0009,nan,0.68,nan
R000336,P00142,person,D00055,device,OWNED_BY,2024-07-04T12:46:14,C0009,nan,0.91,nan
R000337,P00142,person,L0545,location,OPERATED_IN,2024-08-16T16:29:46,C0009,nan,0.94,nan
R000338,P00143,person,PH00105,phone,OWNED_BY,2024-06-30T20:43:12,C0009,nan,0.79,nan
R000339,P00143,person,V00025,vehicle,OWNED_BY,2024-07-01T14:32:54,C0009,nan,0.76,nan
R000340,P00144,person,D00056,device,OWNED_BY,2024-07-02T10:49:26,C0009,nan,0.64,nan
R000341,P00144,person,V00026,vehicle,OWNED_BY,2024-08-21T08:46:18,C0009,nan,0.92,nan
R000342,P00146,person,PH00106,phone,OWNED_BY,2024-06-28T09:38:04,C0009,nan,0.92,nan
R000343,P00146,person,V00027,vehicle,OWNED_BY,2024-07-09T06:38:38,C0009,nan,0.8,nan
R000344,P00146,person,L0288,location,OPERATED_IN,2024-07-24T10:21:26,C0009,nan,0.63,nan
R000345,P00147,person,PH00107,phone,OWNED_BY,2024-08-26T13:47:02,C0009,nan,0.92,nan
R000346,P00147,person,D00057,device,OWNED_BY,2024-06-24T16:44:06,C0009,nan,0.65,nan
R000347,P00147,person,V00028,vehicle,OWNED_BY,2024-06-30T00:24:09,C0009,nan,0.87,nan
R000348,P00147,person,L0273,location,OPERATED_IN,2024-07-01T05:49:13,C0009,nan,0.7,nan
R000349,P00148,person,PH00108,phone,OWNED_BY,2024-07-02T15:40:54,C0009,nan,0.79,nan
R000350,P00148,person,D00058,device,OWNED_BY,2024-06-24T03:15:19,C0009,nan,0.95,nan
R000351,P00148,person,V00029,vehicle,OWNED_BY,2024-08-28T23:57:33,C0009,nan,0.65,nan
R000352,P00148,person,L0179,location,OPERATED_IN,2024-08-05T19:46:07,C0009,nan,0.62,nan
R000353,P00149,person,PH00109,phone,OWNED_BY,2024-06-25T16:23:36,C0009,nan,0.83,nan
R000354,P00149,person,PH00110,phone,OWNED_BY,2024-08-15T08:37:51,C0009,nan,0.66,nan
R000355,P00150,person,ACC00086,account,OWNED_BY,2024-05-22T19:02:35,C0010,nan,0.83,nan
R000356,P00151,person,PH00111,phone,OWNED_BY,2024-02-27T01:54:21,C0010,nan,0.91,nan
R000357,P00151,person,D00059,device,OWNED_BY,2024-06-04T09:41:08,C0010,nan,0.72,nan
R000358,P00152,person,PH00112,phone,OWNED_BY,2024-05-21T20:34:32,C0010,nan,0.78,nan
R000359,P00153,person,PH00113,phone,OWNED_BY,2024-06-13T21:11:01,C0010,nan,0.96,nan
R000360,P00153,person,ACC00087,account,OWNED_BY,2024-06-11T15:24:34,C0010,nan,0.66,nan
R000361,P00154,person,ACC00088,account,OWNED_BY,2024-08-05T01:50:41,C0010,nan,0.81,nan
R000362,P00154,person,V00030,vehicle,OWNED_BY,2024-04-28T12:24:46,C0010,nan,0.84,nan
R000363,P00155,person,PH00114,phone,OWNED_BY,2024-06-13T05:49:47,C0010,nan,0.73,nan
R000364,P00155,person,ACC00089,account,OWNED_BY,2024-03-02T11:52:52,C0010,nan,0.84,nan
R000365,P00155,person,D00060,device,OWNED_BY,2024-06-22T08:50:25,C0010,nan,0.92,nan
R000366,P00156,person,PH00115,phone,OWNED_BY,2024-04-02T02:43:43,C0010,nan,0.96,nan
R000367,P00156,person,L0496,location,OPERATED_IN,2024-05-05T05:36:10,C0010,nan,0.76,nan
R000368,P00157,person,PH00116,phone,OWNED_BY,2024-06-04T03:35:45,C0010,nan,0.75,nan
R000369,P00158,person,ACC00090,account,OWNED_BY,2024-03-24T00:12:19,C0010,nan,0.84,nan
R000370,P00158,person,D00061,device,OWNED_BY,2024-05-29T05:03:12,C0010,nan,0.8,nan
R000371,P00159,person,PH00117,phone,OWNED_BY,2024-04-14T02:20:18,C0010,nan,0.78,nan
R000372,P00159,person,ACC00091,account,OWNED_BY,2024-03-21T13:30:46,C0010,nan,0.93,nan
R000373,P00160,person,ACC00092,account,OWNED_BY,2024-08-11T02:02:49,C0010,nan,0.74,nan
R000374,P00161,person,PH00118,phone,OWNED_BY,2024-08-07T16:02:34,C0011,nan,0.61,nan
R000375,P00161,person,PH00119,phone,OWNED_BY,2024-08-17T00:55:46,C0011,nan,0.64,nan
R000376,P00161,person,ACC00093,account,OWNED_BY,2024-08-06T14:06:15,C0011,nan,0.62,nan
R000377,P00162,person,PH00120,phone,OWNED_BY,2024-08-31T12:11:07,C0011,nan,0.87,nan
R000378,P00162,person,PH00121,phone,OWNED_BY,2024-08-13T21:22:28,C0011,nan,0.77,nan
R000379,P00162,person,ACC00094,account,OWNED_BY,2024-07-11T10:12:42,C0011,nan,0.91,nan
R000380,P00162,person,O0006,organization,MEMBER_OF,2024-08-31T14:59:16,C0011,nan,0.93,nan
R000381,P00163,person,PH00122,phone,OWNED_BY,2024-07-19T22:54:30,C0011,nan,0.61,nan
R000382,P00163,person,PH00123,phone,OWNED_BY,2024-08-01T20:37:01,C0011,nan,0.89,nan
R000383,P00163,person,D00062,device,OWNED_BY,2024-07-13T00:47:41,C0011,nan,0.7,nan
R000384,P00165,person,PH00124,phone,OWNED_BY,2024-07-22T01:16:39,C0011,nan,0.84,nan
R000385,P00165,person,PH00125,phone,OWNED_BY,2024-08-05T19:33:31,C0011,nan,0.85,nan
R000386,P00165,person,D00063,device,OWNED_BY,2024-08-18T17:47:18,C0011,nan,0.64,nan
R000387,P00165,person,L0510,location,OPERATED_IN,2024-07-29T01:31:30,C0011,nan,0.82,nan
R000388,P00166,person,PH00126,phone,OWNED_BY,2024-08-27T22:32:42,C0011,nan,0.83,nan
R000389,P00166,person,D00064,device,OWNED_BY,2024-07-27T05:56:27,C0011,nan,0.93,nan
R000390,P00166,person,O0006,organization,MEMBER_OF,2024-07-24T14:03:32,C0011,nan,0.78,nan
R000391,P00167,person,ACC00095,account,OWNED_BY,2024-08-22T20:16:06,C0011,nan,0.93,nan
R000392,P00167,person,L0441,location,OPERATED_IN,2024-08-23T22:48:39,C0011,nan,0.82,nan
R000393,P00168,person,PH00127,phone,OWNED_BY,2024-07-16T14:01:46,C0011,nan,0.93,nan
R000394,P00168,person,D00065,device,OWNED_BY,2024-07-27T09:34:08,C0011,nan,0.66,nan
R000395,P00168,person,V00031,vehicle,OWNED_BY,2024-07-11T17:11:03,C0011,nan,0.92,nan
R000396,P00168,person,O0006,organization,MEMBER_OF,2024-07-13T13:30:20,C0011,nan,0.78,nan
R000397,P00168,person,L0597,location,OPERATED_IN,2024-07-22T06:24:36,C0011,nan,0.63,nan
R000398,P00169,person,PH00128,phone,OWNED_BY,2024-08-12T15:43:52,C0011,nan,0.83,nan
R000399,P00169,person,O0006,organization,MEMBER_OF,2024-08-26T12:37:42,C0011,nan,0.96,nan
R000400,P00170,person,PH00129,phone,OWNED_BY,2024-07-18T08:57:50,C0011,nan,0.63,nan
R000401,P00170,person,ACC00096,account,OWNED_BY,2024-07-22T15:18:43,C0011,nan,0.95,nan
R000402,P00170,person,O0006,organization,MEMBER_OF,2024-08-04T11:06:49,C0011,nan,0.96,nan
R000403,P00171,person,V00032,vehicle,OWNED_BY,2024-08-26T08:59:39,C0011,nan,0.77,nan
R000404,P00171,person,O0006,organization,MEMBER_OF,2024-08-12T09:09:04,C0011,nan,0.77,nan
R000405,P00171,person,L0226,location,OPERATED_IN,2024-07-17T12:09:10,C0011,nan,0.98,nan
R000406,P00172,person,PH00130,phone,OWNED_BY,2024-08-14T04:00:32,C0011,nan,0.98,nan
R000407,P00172,person,D00066,device,OWNED_BY,2024-08-07T04:16:25,C0011,nan,0.79,nan
R000408,P00173,person,PH00131,phone,OWNED_BY,2024-07-15T06:53:07,C0011,nan,0.83,nan
R000409,P00173,person,D00067,device,OWNED_BY,2024-07-25T06:30:46,C0011,nan,0.76,nan
R000410,P00173,person,V00033,vehicle,OWNED_BY,2024-08-24T00:58:10,C0011,nan,0.74,nan
R000411,P00174,person,PH00132,phone,OWNED_BY,2024-08-21T01:55:12,C0011,nan,0.87,nan
R000412,P00175,person,D00068,device,OWNED_BY,2024-08-28T17:40:02,C0011,nan,0.81,nan
R000413,P00176,person,PH00133,phone,OWNED_BY,2024-07-28T13:33:54,C0011,nan,0.99,nan
R000414,P00177,person,PH00134,phone,OWNED_BY,2024-08-17T12:44:39,C0011,nan,0.81,nan
R000415,P00177,person,ACC00097,account,OWNED_BY,2024-08-17T08:20:51,C0011,nan,0.86,nan
R000416,P00177,person,D00069,device,OWNED_BY,2024-08-10T11:15:44,C0011,nan,0.96,nan
R000417,P00177,person,O0006,organization,MEMBER_OF,2024-07-18T02:30:05,C0011,nan,0.76,nan
R000418,P00178,person,PH00135,phone,OWNED_BY,2024-07-31T07:26:45,C0011,nan,0.85,nan
R000419,P00178,person,PH00136,phone,OWNED_BY,2024-08-04T15:00:03,C0011,nan,0.61,nan
R000420,P00178,person,O0006,organization,MEMBER_OF,2024-08-17T08:11:03,C0011,nan,0.71,nan
R000421,P00179,person,PH00137,phone,OWNED_BY,2024-08-06T01:20:50,C0011,nan,0.77,nan
R000422,P00180,person,PH00138,phone,OWNED_BY,2024-07-30T10:14:12,C0011,nan,0.9,nan
R000423,P00180,person,ACC00098,account,OWNED_BY,2024-08-04T04:54:40,C0011,nan,0.67,nan
R000424,P00180,person,O0006,organization,MEMBER_OF,2024-08-05T20:21:38,C0011,nan,0.84,nan
R000425,P00180,person,L0037,location,OPERATED_IN,2024-07-11T22:59:43,C0011,nan,0.77,nan
R000426,O0006,organization,L0594,location,OPERATED_IN,2024-07-20T09:11:48,C0011,nan,0.91,nan
R000427,P00010,person,PH00139,phone,OWNED_BY,2024-06-07T08:34:51,C0012,nan,0.8,Cross-case bridge
R000428,C0012,case,P00010,person,ASSOCIATED_WITH,2024-02-09T01:00:48,C0012,nan,0.95,Cross-case trace
R000429,P00030,person,O0007,organization,MEMBER_OF,2024-01-23T03:30:37,C0012,nan,0.8,Cross-case bridge
R000430,C0012,case,P00030,person,ASSOCIATED_WITH,2024-02-17T15:45:31,C0012,nan,0.99,Cross-case trace
R000431,P00007,person,ACC00099,account,OWNED_BY,2024-01-09T14:59:50,C0012,nan,0.95,Cross-case bridge
R000432,C0012,case,P00007,person,ASSOCIATED_WITH,2024-10-14T14:08:45,C0012,nan,0.76,Cross-case trace
R000433,P00181,person,V00034,vehicle,OWNED_BY,2024-01-23T11:49:35,C0012,nan,0.9,nan
R000434,P00181,person,O0007,organization,MEMBER_OF,2024-07-23T06:18:35,C0012,nan,0.65,nan
R000435,P00182,person,PH00140,phone,OWNED_BY,2024-01-23T16:14:34,C0012,nan,0.77,nan
R000436,P00183,person,PH00141,phone,OWNED_BY,2024-03-23T05:23:29,C0012,nan,0.93,nan
R000437,P00183,person,D00070,device,OWNED_BY,2024-01-10T14:54:40,C0012,nan,0.8,nan
R000438,P00184,person,PH00142,phone,OWNED_BY,2024-08-16T11:59:08,C0012,nan,0.97,nan
R000439,P00184,person,ACC00100,account,OWNED_BY,2024-11-01T22:05:42,C0012,nan,0.89,nan
R000440,P00184,person,O0007,organization,MEMBER_OF,2024-03-25T03:34:43,C0012,nan,0.91,nan
R000441,P00185,person,PH00143,phone,OWNED_BY,2024-03-30T08:11:10,C0012,nan,0.65,nan
R000442,P00185,person,ACC00101,account,OWNED_BY,2024-10-05T23:46:23,C0012,nan,0.7,nan
R000443,P00185,person,D00071,device,OWNED_BY,2024-02-23T10:27:49,C0012,nan,0.8,nan
R000444,P00185,person,V00035,vehicle,OWNED_BY,2024-08-20T22:57:21,C0012,nan,0.76,nan
R000445,P00186,person,PH00144,phone,OWNED_BY,2024-06-07T05:58:35,C0012,nan,0.84,nan
R000446,P00186,person,D00072,device,OWNED_BY,2024-06-21T05:10:44,C0012,nan,0.7,nan
R000447,P00186,person,O0007,organization,MEMBER_OF,2024-03-13T02:24:59,C0012,nan,0.81,nan
R000448,P00187,person,ACC00102,account,OWNED_BY,2024-03-09T02:07:36,C0012,nan,0.75,nan
R000449,P00187,person,D00073,device,OWNED_BY,2024-04-06T10:11:27,C0012,nan,0.63,nan
R000450,P00187,person,L0388,location,OPERATED_IN,2024-03-03T18:08:12,C0012,nan,0.62,nan
R000451,P00188,person,PH00145,phone,OWNED_BY,2024-05-18T08:57:44,C0012,nan,0.92,nan
R000452,P00189,person,PH00146,phone,OWNED_BY,2024-07-30T18:13:55,C0012,nan,0.93,nan
R000453,P00189,person,D00074,device,OWNED_BY,2024-06-19T04:30:12,C0012,nan,0.91,nan
R000454,P00189,person,O0007,organization,MEMBER_OF,2024-03-21T01:16:21,C0012,nan,0.62,nan
R000455,P00190,person,PH00147,phone,OWNED_BY,2024-11-07T06:56:50,C0012,nan,0.91,nan
R000456,P00190,person,ACC00103,account,OWNED_BY,2024-02-27T08:34:27,C0012,nan,0.62,nan
R000457,P00190,person,V00036,vehicle,OWNED_BY,2024-08-29T12:58:51,C0012,nan,0.95,nan
R000458,P00190,person,L0093,location,OPERATED_IN,2024-07-15T01:21:21,C0012,nan,0.62,nan
R000459,P00191,person,O0007,organization,MEMBER_OF,2024-12-17T11:05:23,C0012,nan,0.97,nan
R000460,P00191,person,L0350,location,OPERATED_IN,2024-07-14T23:52:00,C0012,nan,0.83,nan
R000461,P00192,person,PH00148,phone,OWNED_BY,2024-07-31T01:04:34,C0013,nan,0.75,nan
R000462,P00192,person,ACC00104,account,OWNED_BY,2024-04-14T22:56:13,C0013,nan,0.86,nan
R000463,P00193,person,ACC00105,account,OWNED_BY,2024-06-17T05:21:20,C0013,nan,0.6,nan
R000464,P00193,person,D00075,device,OWNED_BY,2024-06-18T10:16:08,C0013,nan,0.95,nan
R000465,P00193,person,V00037,vehicle,OWNED_BY,2024-08-06T22:49:09,C0013,nan,0.69,nan
R000466,P00193,person,L0389,location,OPERATED_IN,2024-04-06T02:00:47,C0013,nan,0.91,nan
R000467,P00194,person,PH00149,phone,OWNED_BY,2024-03-24T11:15:00,C0013,nan,0.85,nan
R000468,P00194,person,L0086,location,OPERATED_IN,2024-04-04T12:25:28,C0013,nan,0.69,nan
R000469,P00195,person,PH00150,phone,OWNED_BY,2024-07-07T10:48:56,C0013,nan,0.99,nan
R000470,P00153,person,V00038,vehicle,OWNED_BY,2024-03-02T08:29:29,C0014,nan,0.95,Cross-case bridge
R000471,C0014,case,P00153,person,ASSOCIATED_WITH,2024-08-07T19:08:00,C0014,nan,0.95,Cross-case trace
R000472,P00196,person,PH00151,phone,OWNED_BY,2024-02-15T08:10:27,C0014,nan,0.98,nan
R000473,P00196,person,ACC00106,account,OWNED_BY,2024-03-01T06:36:15,C0014,nan,0.89,nan
R000474,P00196,person,O0008,organization,MEMBER_OF,2024-06-27T18:41:29,C0014,nan,0.76,nan
R000475,P00197,person,PH00152,phone,OWNED_BY,2024-06-14T07:05:51,C0014,nan,0.83,nan
R000476,P00197,person,ACC00107,account,OWNED_BY,2024-06-26T17:39:30,C0014,nan,0.85,nan
R000477,P00197,person,L0494,location,OPERATED_IN,2024-08-05T18:57:58,C0014,nan,0.87,nan
R000478,P00198,person,PH00153,phone,OWNED_BY,2024-03-31T00:32:43,C0014,nan,0.88,nan
R000479,P00198,person,ACC00108,account,OWNED_BY,2024-07-11T02:22:53,C0014,nan,0.61,nan
R000480,P00198,person,D00076,device,OWNED_BY,2024-04-24T15:00:45,C0014,nan,0.62,nan
R000481,P00198,person,V00039,vehicle,OWNED_BY,2024-07-07T14:37:28,C0014,nan,0.96,nan
R000482,P00198,person,L0254,location,OPERATED_IN,2024-05-20T11:27:44,C0014,nan,0.99,nan
R000483,P00199,person,PH00154,phone,OWNED_BY,2024-05-02T22:14:30,C0014,nan,0.68,nan
R000484,P00199,person,ACC00109,account,OWNED_BY,2024-06-03T02:07:56,C0014,nan,0.85,nan
R000485,P00199,person,V00040,vehicle,OWNED_BY,2024-05-11T03:10:33,C0014,nan,0.66,nan
R000486,P00199,person,O0008,organization,MEMBER_OF,2024-04-04T13:19:15,C0014,nan,0.99,nan
R000487,P00200,person,PH00155,phone,OWNED_BY,2024-05-11T09:26:42,C0014,nan,0.77,nan
R000488,P00200,person,ACC00110,account,OWNED_BY,2024-04-17T02:50:57,C0014,nan,0.72,nan
R000489,P00200,person,D00077,device,OWNED_BY,2024-04-18T08:37:28,C0014,nan,0.71,nan
R000490,P00200,person,O0008,organization,MEMBER_OF,2024-05-26T08:01:33,C0014,nan,0.9,nan
R000491,P00201,person,ACC00111,account,OWNED_BY,2024-03-15T19:46:30,C0014,nan,0.88,nan
R000492,P00201,person,D00078,device,OWNED_BY,2024-04-21T03:15:10,C0014,nan,0.64,nan
R000493,P00201,person,V00041,vehicle,OWNED_BY,2024-04-29T16:22:12,C0014,nan,0.71,nan
R000494,P00202,person,PH00156,phone,OWNED_BY,2024-02-13T01:19:17,C0014,nan,0.82,nan
R000495,P00202,person,ACC00112,account,OWNED_BY,2024-02-18T04:57:47,C0014,nan,0.94,nan
R000496,P00202,person,D00079,device,OWNED_BY,2024-05-13T16:45:38,C0014,nan,0.75,nan
R000497,P00202,person,O0008,organization,MEMBER_OF,2024-08-03T15:00:35,C0014,nan,0.97,nan
R000498,P00203,person,PH00157,phone,OWNED_BY,2024-05-14T17:19:12,C0014,nan,0.7,nan
R000499,P00203,person,ACC00113,account,OWNED_BY,2024-02-23T06:18:56,C0014,nan,0.67,nan
R000500,P00203,person,V00042,vehicle,OWNED_BY,2024-07-28T03:01:19,C0014,nan,0.69,nan
R000501,P00204,person,PH00158,phone,OWNED_BY,2024-06-29T00:02:35,C0014,nan,0.91,nan
R000502,P00204,person,L0530,location,OPERATED_IN,2024-02-23T04:56:51,C0014,nan,0.85,nan
R000503,P00205,person,PH00159,phone,OWNED_BY,2024-04-19T06:02:19,C0014,nan,0.68,nan
R000504,P00205,person,ACC00114,account,OWNED_BY,2024-07-04T19:17:27,C0014,nan,0.75,nan
R000505,P00205,person,D00080,device,OWNED_BY,2024-03-22T19:50:14,C0014,nan,0.6,nan
R000506,P00205,person,V00043,vehicle,OWNED_BY,2024-04-02T08:26:29,C0014,nan,0.77,nan
R000507,P00205,person,L0322,location,OPERATED_IN,2024-08-30T14:23:59,C0014,nan,0.92,nan
R000508,P00206,person,PH00160,phone,OWNED_BY,2024-05-10T10:15:57,C0014,nan,0.89,nan
R000509,P00206,person,D00081,device,OWNED_BY,2024-08-27T08:52:31,C0014,nan,0.67,nan
R000510,P00206,person,V00044,vehicle,OWNED_BY,2024-07-09T23:51:58,C0014,nan,0.9,nan
R000511,P00206,person,O0008,organization,MEMBER_OF,2024-08-13T05:10:42,C0014,nan,0.91,nan
R000512,P00206,person,L0302,location,OPERATED_IN,2024-02-25T14:52:56,C0014,nan,0.88,nan
R000513,P00207,person,ACC00115,account,OWNED_BY,2024-06-12T20:40:44,C0014,nan,0.79,nan
R000514,P00208,person,ACC00116,account,OWNED_BY,2024-04-10T17:55:58,C0014,nan,0.77,nan
R000515,P00208,person,O0008,organization,MEMBER_OF,2024-06-20T02:11:09,C0014,nan,0.72,nan
R000516,P00208,person,L0350,location,OPERATED_IN,2024-08-30T22:21:24,C0014,nan,0.75,nan
R000517,P00209,person,PH00161,phone,OWNED_BY,2024-06-15T07:40:12,C0014,nan,0.78,nan
R000518,P00209,person,ACC00117,account,OWNED_BY,2024-02-23T03:33:29,C0014,nan,0.98,nan
R000519,P00209,person,D00082,device,OWNED_BY,2024-07-18T01:42:58,C0014,nan,0.95,nan
R000520,P00209,person,L0347,location,OPERATED_IN,2024-04-26T22:02:51,C0014,nan,0.85,nan
R000521,P00210,person,PH00162,phone,OWNED_BY,2024-03-28T19:20:47,C0014,nan,0.95,nan
