person_id,case_id_a,case_id_b,continuity_ground_truth,synthetic_flag
PERSON-000484,CASE-000651,CASE-000727,true,true
PERSON-000599,CASE-000003,CASE-000188,true,true
PERSON-000599,CASE-000188,CASE-000358,true,true
PERSON-000599,CASE-000358,CASE-000414,true,true
PERSON-000599,CASE-000414,CASE-000621,true,true
PERSON-000599,CASE-000621,CASE-000866,true,true
PERSON-000838,CASE-000003,CASE-000102,true,true
PERSON-000838,CASE-000102,CASE-000183,true,true
PERSON-000838,CASE-000183,CASE-000287,true,true
PERSON-000838,CASE-000287,CASE-000353,true,true
PERSON-000838,CASE-000353,CASE-000356,true,true
PERSON-000838,CASE-000356,CASE-000398,true,true
PERSON-000838,CASE-000398,CASE-000472,true,true
PERSON-000838,CASE-000472,CASE-000888,true,true
PERSON-000838,CASE-000888,CASE-000966,true,true
PERSON-000341,CASE-000004,CASE-000024,true,true
PERSON-000341,CASE-000024,CASE-000127,true,true
PERSON-000341,CASE-000127,CASE-000591,true,true
PERSON-000341,CASE-000591,CASE-000657,true,true
PERSON-000341,CASE-000657,CASE-000680,true,true
PERSON-000341,CASE-000680,CASE-000975,true,true
PERSON-000342,CASE-000004,CASE-000007,true,true
PERSON-000342,CASE-000007,CASE-000079,true,true
PERSON-000342,CASE-000079,CASE-000222,true,true
PERSON-000342,CASE-000222,CASE-000300,true,true
PERSON-000342,CASE-000300,CASE-000357,true,true
PERSON-000342,CASE-000357,CASE-000458,true,true
PERSON-000342,CASE-000458,CASE-000498,true,true
PERSON-000342,CASE-000498,CASE-000541,true,true
PERSON-000342,CASE-000541,CASE-000677,true,true
PERSON-000342,CASE-000677,CASE-000721,true,true
PERSON-000342,CASE-000721,CASE-000791,true,true
PERSON-000342,CASE-000791,CASE-000943,true,true
PERSON-001262,CASE-000004,CASE-000028,true,true
PERSON-001262,CASE-000028,CASE-000045,true,true
PERSON-001262,CASE-000045,CASE-000109,true,true
PERSON-001262,CASE-000109,CASE-000132,true,true
PERSON-001262,CASE-000132,CASE-000205,true,true
PERSON-001262,CASE-000205,CASE-000217,true,true
PERSON-001262,CASE-000217,CASE-000219,true,true
PERSON-001262,CASE-000219,CASE-000221,true,true
PERSON-001262,CASE-000221,CASE-000225,true,true
PERSON-001262,CASE-000225,CASE-000235,true,true
PERSON-001262,CASE-000235,CASE-000262,true,true
PERSON-001262,CASE-000262,CASE-000294,true,true
PERSON-001262,CASE-000294,CASE-000315,true,true
PERSON-001262,CASE-000315,CASE-000316,true,true
PERSON-001262,CASE-000316,CASE-000338,true,true
PERSON-001262,CASE-000338,CASE-000373,true,true
PERSON-001262,CASE-000373,CASE-000383,true,true
PERSON-001262,CASE-000383,CASE-000412,true,true
PERSON-001262,CASE-000412,CASE-000440,true,true
PERSON-001262,CASE-000440,CASE-000446,true,true
PERSON-001262,CASE-000446,CASE-000461,true,true
PERSON-001262,CASE-000461,CASE-000482,true,true
PERSON-001262,CASE-000482,CASE-000508,true,true
PERSON-001262,CASE-000508,CASE-000514,true,true
PERSON-001262,CASE-000514,CASE-000566,true,true
PERSON-001262,CASE-000566,CASE-000587,true,true
PERSON-001262,CASE-000587,CASE-000615,true,true
PERSON-001262,CASE-000615,CASE-000616,true,true
PERSON-001262,CASE-000616,CASE-000628,true,true
PERSON-001262,CASE-000628,CASE-000657,true,true
PERSON-001262,CASE-000657,CASE-000661,true,true
PERSON-001262,CASE-000661,CASE-000668,true,true
PERSON-001262,CASE-000668,CASE-000673,true,true
PERSON-001262,CASE-000673,CASE-000691,true,true
PERSON-001262,CASE-000691,CASE-000693,true,true
PERSON-001262,CASE-000693,CASE-000730,true,true
PERSON-001262,CASE-000730,CASE-000800,true,true
PERSON-001262,CASE-000800,CASE-000810,true,true
PERSON-001262,CASE-000810,CASE-000812,true,true
PERSON-001262,CASE-000812,CASE-000829,true,true
PERSON-001262,CASE-000829,CASE-000831,true,true
PERSON-001262,CASE-000831,CASE-000847,true,true
PERSON-001262,CASE-000847,CASE-000858,true,true
PERSON-001262,CASE-000858,CASE-000913,true,true
PERSON-001262,CASE-000913,CASE-000922,true,true
PERSON-001262,CASE-000922,CASE-000938,true,true
PERSON-001262,CASE-000938,CASE-000960,true,true
PERSON-001262,CASE-000960,CASE-000963,true,true
PERSON-001262,CASE-000963,CASE-000968,true,true
PERSON-001262,CASE-000968,CASE-000974,true,true
PERSON-001648,CASE-000004,CASE-000112,true,true
PERSON-001648,CASE-000112,CASE-000253,true,true
PERSON-001648,CASE-000253,CASE-000773,true,true
PERSON-001648,CASE-000773,CASE-000835,true,true
PERSON-002900,CASE-000004,CASE-000010,true,true
PERSON-002900,CASE-000010,CASE-000023,true,true
PERSON-002900,CASE-000023,CASE-000028,true,true
PERSON-002900,CASE-000028,CASE-000045,true,true
PERSON-002900,CASE-000045,CASE-000126,true,true
PERSON-002900,CASE-000126,CASE-000127,true,true
PERSON-002900,CASE-000127,CASE-000219,true,true
PERSON-002900,CASE-000219,CASE-000221,true,true
PERSON-002900,CASE-000221,CASE-000225,true,true
PERSON-002900,CASE-000225,CASE-000294,true,true
PERSON-002900,CASE-000294,CASE-000313,true,true
PERSON-002900,CASE-000313,CASE-000316,true,true
PERSON-002900,CASE-000316,CASE-000346,true,true
PERSON-002900,CASE-000346,CASE-000371,true,true
PERSON-002900,CASE-000371,CASE-000384,true,true
PERSON-002900,CASE-000384,CASE-000409,true,true
PERSON-002900,CASE-000409,CASE-000412,true,true
PERSON-002900,CASE-000412,CASE-000427,true,true
PERSON-002900,CASE-000427,CASE-000440,true,true
PERSON-002900,CASE-000440,CASE-000482,true,true
PERSON-002900,CASE-000482,CASE-000572,true,true
PERSON-002900,CASE-000572,CASE-000590,true,true
PERSON-002900,CASE-000590,CASE-000591,true,true
PERSON-002900,CASE-000591,CASE-000594,true,true
PERSON-002900,CASE-000594,CASE-000633,true,true
PERSON-002900,CASE-000633,CASE-000680,true,true
PERSON-002900,CASE-000680,CASE-000682,true,true
PERSON-002900,CASE-000682,CASE-000693,true,true
PERSON-002900,CASE-000693,CASE-000730,true,true
PERSON-002900,CASE-000730,CASE-000736,true,true
PERSON-002900,CASE-000736,CASE-000743,true,true
PERSON-002900,CASE-000743,CASE-000750,true,true
PERSON-002900,CASE-000750,CASE-000753,true,true
PERSON-002900,CASE-000753,CASE-000767,true,true
PERSON-002900,CASE-000767,CASE-000800,true,true
PERSON-002900,CASE-000800,CASE-000801,true,true
PERSON-002900,CASE-000801,CASE-000812,true,true
PERSON-002900,CASE-000812,CASE-000829,true,true
PERSON-002900,CASE-000829,CASE-000831,true,true
PERSON-002900,CASE-000831,CASE-000835,true,true
PERSON-002900,CASE-000835,CASE-000858,true,true
PERSON-002900,CASE-000858,CASE-000883,true,true
PERSON-002900,CASE-000883,CASE-000909,true,true
PERSON-002900,CASE-000909,CASE-000913,true,true
PERSON-002900,CASE-000913,CASE-000947,true,true
PERSON-002900,CASE-000947,CASE-000963,true,true
PERSON-002900,CASE-000963,CASE-000975,true,true
PERSON-002900,CASE-000975,CASE-000976,true,true
PERSON-002900,CASE-000976,CASE-000989,true,true
PERSON-002246,CASE-000004,CASE-000024,true,true
PERSON-002246,CASE-000024,CASE-000127,true,true
PERSON-002246,CASE-000127,CASE-000253,true,true
PERSON-002246,CASE-000253,CASE-000591,true,true
PERSON-002246,CASE-000591,CASE-000657,true,true
PERSON-002609,CASE-000005,CASE-000051,true,true
PERSON-002609,CASE-000051,CASE-000115,true,true
PERSON-002609,CASE-000115,CASE-000252,true,true
PERSON-002609,CASE-000252,CASE-000808,true,true
PERSON-002609,CASE-000808,CASE-000872,true,true
PERSON-002609,CASE-000872,CASE-000887,true,true
PERSON-002609,CASE-000887,CASE-000967,true,true
PERSON-000906,CASE-000005,CASE-000068,true,true
PERSON-000906,CASE-000068,CASE-000115,true,true
PERSON-000906,CASE-000115,CASE-000165,true,true
PERSON-000906,CASE-000165,CASE-000169,true,true
PERSON-000906,CASE-000169,CASE-000336,true,true
PERSON-000906,CASE-000336,CASE-000386,true,true
PERSON-000906,CASE-000386,CASE-000575,true,true
PERSON-000906,CASE-000575,CASE-000645,true,true
PERSON-000906,CASE-000645,CASE-000707,true,true
PERSON-000906,CASE-000707,CASE-000792,true,true
PERSON-000906,CASE-000792,CASE-000795,true,true
PERSON-000906,CASE-000795,CASE-000861,true,true
PERSON-000906,CASE-000861,CASE-000872,true,true
PERSON-000906,CASE-000872,CASE-000887,true,true
PERSON-000906,CASE-000887,CASE-000944,true,true
PERSON-000906,CASE-000944,CASE-000950,true,true
PERSON-000906,CASE-000950,CASE-000967,true,true
PERSON-000906,CASE-000967,CASE-000996,true,true
PERSON-000217,CASE-000005,CASE-000051,true,true
PERSON-000217,CASE-000051,CASE-000155,true,true
PERSON-000217,CASE-000155,CASE-000189,true,true
PERSON-000217,CASE-000189,CASE-000191,true,true
PERSON-000217,CASE-000191,CASE-000252,true,true
PERSON-000217,CASE-000252,CASE-000336,true,true
PERSON-000217,CASE-000336,CASE-000401,true,true
PERSON-000217,CASE-000401,CASE-000425,true,true
PERSON-000217,CASE-000425,CASE-000544,true,true
PERSON-000217,CASE-000544,CASE-000589,true,true
PERSON-000217,CASE-000589,CASE-000649,true,true
PERSON-000217,CASE-000649,CASE-000656,true,true
PERSON-000217,CASE-000656,CASE-000792,true,true
PERSON-000217,CASE-000792,CASE-000808,true,true
PERSON-000217,CASE-000808,CASE-000872,true,true
PERSON-000217,CASE-000872,CASE-000886,true,true
PERSON-000217,CASE-000886,CASE-000910,true,true
PERSON-000217,CASE-000910,CASE-000967,true,true
PERSON-000217,CASE-000967,CASE-000996,true,true
PERSON-001768,CASE-000005,CASE-000037,true,true
PERSON-001768,CASE-000037,CASE-000071,true,true
PERSON-001768,CASE-000071,CASE-000401,true,true
PERSON-001768,CASE-000401,CASE-000425,true,true
PERSON-001768,CASE-000425,CASE-000589,true,true
PERSON-001768,CASE-000589,CASE-000792,true,true
PERSON-001768,CASE-000792,CASE-000808,true,true
PERSON-001768,CASE-000808,CASE-000837,true,true
PERSON-001768,CASE-000837,CASE-000872,true,true
PERSON-001768,CASE-000872,CASE-000873,true,true
PERSON-001768,CASE-000873,CASE-000910,true,true
PERSON-001768,CASE-000910,CASE-000967,true,true
PERSON-002964,CASE-000005,CASE-000036,true,true
PERSON-002964,CASE-000036,CASE-000051,true,true
PERSON-002964,CASE-000051,CASE-000071,true,true
PERSON-002964,CASE-000071,CASE-000115,true,true
PERSON-002964,CASE-000115,CASE-000189,true,true
PERSON-002964,CASE-000189,CASE-000252,true,true
PERSON-002964,CASE-000252,CASE-000336,true,true
PERSON-002964,CASE-000336,CASE-000401,true,true
PERSON-002964,CASE-000401,CASE-000425,true,true
PERSON-002964,CASE-000425,CASE-000575,true,true
PERSON-002964,CASE-000575,CASE-000614,true,true
PERSON-002964,CASE-000614,CASE-000656,true,true
PERSON-002964,CASE-000656,CASE-000837,true,true
PERSON-002964,CASE-000837,CASE-000872,true,true
PERSON-002964,CASE-000872,CASE-000873,true,true
PERSON-000492,CASE-000006,CASE-000116,true,true
PERSON-000492,CASE-000116,CASE-000196,true,true
PERSON-000492,CASE-000196,CASE-000222,true,true
PERSON-000492,CASE-000222,CASE-000300,true,true
PERSON-000492,CASE-000300,CASE-000357,true,true
PERSON-000492,CASE-000357,CASE-000477,true,true
PERSON-000492,CASE-000477,CASE-000487,true,true
PERSON-000492,CASE-000487,CASE-000498,true,true
PERSON-000492,CASE-000498,CASE-000500,true,true
PERSON-000492,CASE-000500,CASE-000527,true,true
PERSON-000492,CASE-000527,CASE-000541,true,true
PERSON-000492,CASE-000541,CASE-000551,true,true
PERSON-000492,CASE-000551,CASE-000597,true,true
PERSON-000492,CASE-000597,CASE-000614,true,true
PERSON-000492,CASE-000614,CASE-000677,true,true
PERSON-000492,CASE-000677,CASE-000725,true,true
PERSON-000492,CASE-000725,CASE-000791,true,true
PERSON-001059,CASE-000006,CASE-000079,true,true
PERSON-001059,CASE-000079,CASE-000107,true,true
PERSON-001059,CASE-000107,CASE-000116,true,true
PERSON-001059,CASE-000116,CASE-000305,true,true
PERSON-001059,CASE-000305,CASE-000379,true,true
PERSON-001059,CASE-000379,CASE-000381,true,true
PERSON-001059,CASE-000381,CASE-000421,true,true
PERSON-001059,CASE-000421,CASE-000426,true,true
PERSON-001059,CASE-000426,CASE-000487,true,true
PERSON-001059,CASE-000487,CASE-000677,true,true
PERSON-001059,CASE-000677,CASE-000713,true,true
PERSON-001059,CASE-000713,CASE-000714,true,true
PERSON-001059,CASE-000714,CASE-000721,true,true
PERSON-001059,CASE-000721,CASE-000788,true,true
PERSON-001059,CASE-000788,CASE-000791,true,true
PERSON-001059,CASE-000791,CASE-000846,true,true
PERSON-001059,CASE-000846,CASE-000929,true,true
PERSON-001059,CASE-000929,CASE-000943,true,true
PERSON-000920,CASE-000006,CASE-000058,true,true
PERSON-000920,CASE-000058,CASE-000097,true,true
PERSON-000920,CASE-000097,CASE-000305,true,true
PERSON-000920,CASE-000305,CASE-000339,true,true
PERSON-000920,CASE-000339,CASE-000357,true,true
PERSON-000920,CASE-000357,CASE-000379,true,true
PERSON-000920,CASE-000379,CASE-000381,true,true
PERSON-000920,CASE-000381,CASE-000500,true,true
PERSON-000920,CASE-000500,CASE-000579,true,true
PERSON-000920,CASE-000579,CASE-000597,true,true
PERSON-000920,CASE-000597,CASE-000659,true,true
PERSON-000920,CASE-000659,CASE-000677,true,true
PERSON-000920,CASE-000677,CASE-000725,true,true
PERSON-000920,CASE-000725,CASE-000756,true,true
PERSON-000920,CASE-000756,CASE-000805,true,true
PERSON-000920,CASE-000805,CASE-000924,true,true
PERSON-000920,CASE-000924,CASE-000955,true,true
PERSON-000144,CASE-000006,CASE-000007,true,true
PERSON-000144,CASE-000007,CASE-000196,true,true
PERSON-000144,CASE-000196,CASE-000300,true,true
PERSON-000144,CASE-000300,CASE-000305,true,true
PERSON-000144,CASE-000305,CASE-000458,true,true
PERSON-000144,CASE-000458,CASE-000477,true,true
PERSON-000144,CASE-000477,CASE-000498,true,true
PERSON-000144,CASE-000498,CASE-000614,true,true
PERSON-000144,CASE-000614,CASE-000627,true,true
PERSON-000144,CASE-000627,CASE-000659,true,true
PERSON-000144,CASE-000659,CASE-000713,true,true
PERSON-000144,CASE-000713,CASE-000725,true,true
PERSON-000144,CASE-000725,CASE-000731,true,true
PERSON-000144,CASE-000731,CASE-000791,true,true
PERSON-000144,CASE-000791,CASE-000943,true,true
PERSON-002999,CASE-000006,CASE-000025,true,true
PERSON-002999,CASE-000025,CASE-000027,true,true
PERSON-002999,CASE-000027,CASE-000065,true,true
PERSON-002999,CASE-000065,CASE-000082,true,true
PERSON-002999,CASE-000082,CASE-000098,true,true
PERSON-002999,CASE-000098,CASE-000104,true,true
PERSON-002999,CASE-000104,CASE-000122,true,true
PERSON-002999,CASE-000122,CASE-000133,true,true
PERSON-002999,CASE-000133,CASE-000149,true,true
PERSON-002999,CASE-000149,CASE-000158,true,true
PERSON-002999,CASE-000158,CASE-000203,true,true
PERSON-002999,CASE-000203,CASE-000214,true,true
PERSON-002999,CASE-000214,CASE-000218,true,true
PERSON-002999,CASE-000218,CASE-000221,true,true
PERSON-002999,CASE-000221,CASE-000251,true,true
PERSON-002999,CASE-000251,CASE-000254,true,true
PERSON-002999,CASE-000254,CASE-000277,true,true
PERSON-002999,CASE-000277,CASE-000368,true,true
PERSON-002999,CASE-000368,CASE-000376,true,true
PERSON-002999,CASE-000376,CASE-000393,true,true
PERSON-002999,CASE-000393,CASE-000487,true,true
PERSON-002999,CASE-000487,CASE-000549,true,true
PERSON-002999,CASE-000549,CASE-000568,true,true
PERSON-002999,CASE-000568,CASE-000600,true,true
PERSON-002999,CASE-000600,CASE-000626,true,true
PERSON-002999,CASE-000626,CASE-000629,true,true
PERSON-002999,CASE-000629,CASE-000634,true,true
PERSON-002999,CASE-000634,CASE-000643,true,true
PERSON-002999,CASE-000643,CASE-000706,true,true
PERSON-002999,CASE-000706,CASE-000709,true,true
PERSON-002999,CASE-000709,CASE-000760,true,true
PERSON-002999,CASE-000760,CASE-000774,true,true
PERSON-002999,CASE-000774,CASE-000889,true,true
PERSON-002999,CASE-000889,CASE-000921,true,true
PERSON-002999,CASE-000921,CASE-000936,true,true
PERSON-002999,CASE-000936,CASE-000949,true,true
PERSON-002999,CASE-000949,CASE-000965,true,true
PERSON-002999,CASE-000965,CASE-000972,true,true
PERSON-002999,CASE-000972,CASE-000977,true,true
PERSON-002999,CASE-000977,CASE-000986,true,true
PERSON-002082,CASE-000006,CASE-000107,true,true
PERSON-002082,CASE-000107,CASE-000222,true,true
PERSON-002082,CASE-000222,CASE-000305,true,true
PERSON-002082,CASE-000305,CASE-000379,true,true
PERSON-002082,CASE-000379,CASE-000381,true,true
PERSON-002082,CASE-000381,CASE-000458,true,true
PERSON-002082,CASE-000458,CASE-000477,true,true
PERSON-002082,CASE-000477,CASE-000498,true,true
PERSON-002082,CASE-000498,CASE-000500,true,true
PERSON-002082,CASE-000500,CASE-000541,true,true
PERSON-002082,CASE-000541,CASE-000576,true,true
PERSON-002082,CASE-000576,CASE-000592,true,true
PERSON-002082,CASE-000592,CASE-000677,true,true
PERSON-002082,CASE-000677,CASE-000714,true,true
PERSON-002082,CASE-000714,CASE-000721,true,true
PERSON-002082,CASE-000721,CASE-000725,true,true
PERSON-002082,CASE-000725,CASE-000943,true,true
PERSON-001830,CASE-000006,CASE-000007,true,true
PERSON-001830,CASE-000007,CASE-000196,true,true
PERSON-001830,CASE-000196,CASE-000305,true,true
PERSON-001830,CASE-000305,CASE-000357,true,true
PERSON-001830,CASE-000357,CASE-000381,true,true
PERSON-001830,CASE-000381,CASE-000500,true,true
PERSON-001830,CASE-000500,CASE-000576,true,true
PERSON-001830,CASE-000576,CASE-000592,true,true
PERSON-001830,CASE-000592,CASE-000597,true,true
PERSON-001830,CASE-000597,CASE-000627,true,true
PERSON-001830,CASE-000627,CASE-000677,true,true
PERSON-001830,CASE-000677,CASE-000679,true,true
PERSON-001830,CASE-000679,CASE-000714,true,true
PERSON-001830,CASE-000714,CASE-000725,true,true
PERSON-001830,CASE-000725,CASE-000791,true,true
PERSON-001615,CASE-000007,CASE-000107,true,true
PERSON-001615,CASE-000107,CASE-000357,true,true
PERSON-001615,CASE-000357,CASE-000379,true,true
PERSON-001615,CASE-000379,CASE-000500,true,true
PERSON-001615,CASE-000500,CASE-000553,true,true
PERSON-001615,CASE-000553,CASE-000592,true,true
PERSON-001615,CASE-000592,CASE-000627,true,true
PERSON-001615,CASE-000627,CASE-000689,true,true
PERSON-001615,CASE-000689,CASE-000721,true,true
PERSON-001615,CASE-000721,CASE-000929,true,true
PERSON-001615,CASE-000929,CASE-000961,true,true
PERSON-000302,CASE-000007,CASE-000079,true,true
PERSON-000302,CASE-000079,CASE-000107,true,true
PERSON-000302,CASE-000107,CASE-000196,true,true
PERSON-000302,CASE-000196,CASE-000305,true,true
PERSON-000302,CASE-000305,CASE-000357,true,true
PERSON-000302,CASE-000357,CASE-000379,true,true
PERSON-000302,CASE-000379,CASE-000500,true,true
PERSON-000302,CASE-000500,CASE-000592,true,true
PERSON-000302,CASE-000592,CASE-000627,true,true
PERSON-000302,CASE-000627,CASE-000677,true,true
PERSON-000302,CASE-000677,CASE-000713,true,true
PERSON-000302,CASE-000713,CASE-000721,true,true
PERSON-000302,CASE-000721,CASE-000827,true,true
PERSON-000302,CASE-000827,CASE-000846,true,true
PERSON-001880,CASE-000007,CASE-000008,true,true
PERSON-001880,CASE-000008,CASE-000032,true,true
PERSON-001880,CASE-000032,CASE-000079,true,true
PERSON-001880,CASE-000079,CASE-000096,true,true
PERSON-001880,CASE-000096,CASE-000188,true,true
PERSON-001880,CASE-000188,CASE-000196,true,true
PERSON-001880,CASE-000196,CASE-000222,true,true
PERSON-001880,CASE-000222,CASE-000477,true,true
PERSON-001880,CASE-000477,CASE-000659,true,true
PERSON-001880,CASE-000659,CASE-000721,true,true
PERSON-001880,CASE-000721,CASE-000725,true,true
PERSON-001880,CASE-000725,CASE-000731,true,true
PERSON-001880,CASE-000731,CASE-000892,true,true
PERSON-001880,CASE-000892,CASE-000929,true,true
PERSON-001880,CASE-000929,CASE-000943,true,true
PERSON-000001,CASE-000007,CASE-000176,true,true
PERSON-000001,CASE-000176,CASE-000388,true,true
PERSON-000001,CASE-000388,CASE-000468,true,true
PERSON-000001,CASE-000468,CASE-000503,true,true
PERSON-000001,CASE-000503,CASE-000508,true,true
PERSON-000001,CASE-000508,CASE-000544,true,true
PERSON-000001,CASE-000544,CASE-000573,true,true
PERSON-000001,CASE-000573,CASE-000668,true,true
PERSON-000001,CASE-000668,CASE-000868,true,true
PERSON-000001,CASE-000868,CASE-000968,true,true
PERSON-002122,CASE-000007,CASE-000107,true,true
