case_id,entity_id,actual_role,is_relevant,importance_score
CASE-000067,PERSON-002922,observed_associate,false,0.39
CASE-000068,PERSON-001110,suspect,true,1.0
CASE-000068,PERSON-002309,suspect,true,1.0
CASE-000068,PERSON-000906,suspect,true,1.0
CASE-000068,PERSON-002758,observed_associate,false,0.38
CASE-000068,PERSON-002982,suspect,true,1.0
CASE-000068,PERSON-000955,observed_associate,false,0.56
CASE-000068,PERSON-000057,suspect,true,1.0
CASE-000068,PERSON-001360,observed_associate,false,0.25
CASE-000068,PERSON-000223,observed_associate,false,0.7
CASE-000068,PERSON-001214,observed_associate,false,0.73
CASE-000069,PERSON-000081,suspect,true,1.0
CASE-000069,PERSON-001259,suspect,true,1.0
CASE-000069,PERSON-000850,suspect,true,1.0
CASE-000069,PERSON-001861,suspect,true,1.0
CASE-000069,PERSON-002574,suspect,true,1.0
CASE-000069,PERSON-000863,observed_associate,false,0.45
CASE-000069,PERSON-000063,observed_associate,false,0.37
CASE-000069,PERSON-002757,observed_associate,false,0.54
CASE-000070,PERSON-000260,suspect,true,1.0
CASE-000070,PERSON-000245,observed_associate,false,0.39
CASE-000070,PERSON-000943,suspect,true,1.0
CASE-000070,PERSON-000825,suspect,true,1.0
CASE-000070,PERSON-002408,observed_associate,false,0.72
CASE-000070,PERSON-001578,suspect,true,1.0
CASE-000070,PERSON-002393,observed_associate,false,0.56
CASE-000070,PERSON-001847,suspect,true,1.0
CASE-000071,PERSON-000146,suspect,true,1.0
CASE-000071,PERSON-000449,suspect,true,1.0
CASE-000071,PERSON-000473,suspect,true,1.0
CASE-000071,PERSON-000047,suspect,true,1.0
CASE-000071,PERSON-001768,observed_associate,false,0.65
CASE-000071,PERSON-002205,observed_associate,false,0.68
CASE-000071,PERSON-000556,observed_associate,false,0.36
CASE-000071,PERSON-002964,observed_associate,false,0.38
CASE-000072,PERSON-002675,observed_associate,false,0.71
CASE-000072,PERSON-002998,suspect,true,1.0
CASE-000072,PERSON-002835,observed_associate,false,0.35
CASE-000072,PERSON-000948,observed_associate,false,0.29
CASE-000072,PERSON-000576,observed_associate,false,0.66
CASE-000072,PERSON-002757,suspect,true,1.0
CASE-000072,PERSON-001043,suspect,true,1.0
CASE-000072,PERSON-000697,observed_associate,false,0.4
CASE-000072,PERSON-002715,observed_associate,false,0.37
CASE-000073,PERSON-000081,observed_associate,false,0.56
CASE-000073,PERSON-001369,suspect,true,1.0
CASE-000073,PERSON-001259,suspect,true,1.0
CASE-000073,PERSON-001861,suspect,true,1.0
CASE-000073,PERSON-002574,suspect,true,1.0
CASE-000073,PERSON-000063,suspect,true,1.0
CASE-000073,PERSON-001589,suspect,true,1.0
CASE-000074,PERSON-001334,observed_associate,false,0.48
CASE-000074,PERSON-000260,observed_associate,false,0.39
CASE-000074,PERSON-000245,observed_associate,false,0.37
CASE-000074,PERSON-000943,suspect,true,1.0
CASE-000074,PERSON-002397,observed_associate,false,0.44
CASE-000074,PERSON-001747,suspect,true,1.0
CASE-000074,PERSON-002408,suspect,true,1.0
CASE-000074,PERSON-001578,suspect,true,1.0
CASE-000074,PERSON-001847,observed_associate,false,0.59
CASE-000074,PERSON-001029,suspect,true,1.0
CASE-000075,PERSON-002304,suspect,true,1.0
CASE-000075,PERSON-000538,observed_associate,false,0.57
CASE-000075,PERSON-000120,observed_associate,false,0.39
CASE-000075,PERSON-001965,observed_associate,false,0.6
CASE-000075,PERSON-000863,observed_associate,false,0.31
CASE-000075,PERSON-000083,observed_associate,false,0.53
CASE-000075,PERSON-001543,suspect,true,1.0
CASE-000075,PERSON-000488,suspect,true,1.0
CASE-000075,PERSON-000765,suspect,true,1.0
CASE-000075,PERSON-000357,suspect,true,1.0
CASE-000076,PERSON-000648,suspect,true,1.0
CASE-000076,PERSON-001706,suspect,true,1.0
CASE-000076,PERSON-000647,observed_associate,false,0.38
CASE-000076,PERSON-000259,suspect,true,1.0
CASE-000076,PERSON-000568,observed_associate,false,0.58
CASE-000076,PERSON-001318,suspect,true,1.0
CASE-000076,PERSON-000106,suspect,true,1.0
CASE-000077,PERSON-000419,suspect,true,1.0
CASE-000077,PERSON-000366,suspect,true,1.0
CASE-000077,PERSON-000407,observed_associate,false,0.73
CASE-000077,PERSON-001687,observed_associate,false,0.32
CASE-000077,PERSON-000927,suspect,true,1.0
CASE-000077,PERSON-001381,suspect,true,1.0
CASE-000077,PERSON-000207,observed_associate,false,0.72
CASE-000077,PERSON-002105,suspect,true,1.0
CASE-000077,PERSON-000111,observed_associate,false,0.38
CASE-000077,PERSON-000103,observed_associate,false,0.34
CASE-000078,PERSON-002136,suspect,true,1.0
CASE-000078,PERSON-000784,suspect,true,1.0
CASE-000078,PERSON-000397,suspect,true,1.0
CASE-000078,PERSON-000667,observed_associate,false,0.38
CASE-000078,PERSON-001131,observed_associate,false,0.31
CASE-000078,PERSON-000622,suspect,true,1.0
CASE-000078,PERSON-002164,observed_associate,false,0.61
CASE-000078,PERSON-002004,suspect,true,1.0
CASE-000078,PERSON-002215,suspect,true,1.0
CASE-000078,PERSON-001107,observed_associate,false,0.73
CASE-000079,PERSON-001478,observed_associate,false,0.43
CASE-000079,PERSON-000342,observed_associate,false,0.4
CASE-000079,PERSON-001059,suspect,true,1.0
CASE-000079,PERSON-000302,suspect,true,1.0
CASE-000079,PERSON-001880,observed_associate,false,0.71
CASE-000079,PERSON-000489,suspect,true,1.0
CASE-000080,PERSON-000092,observed_associate,false,0.37
CASE-000080,PERSON-001135,suspect,true,1.0
CASE-000080,PERSON-001259,suspect,true,1.0
CASE-000080,PERSON-000597,suspect,true,1.0
CASE-000080,PERSON-001894,observed_associate,false,0.39
CASE-000080,PERSON-002576,suspect,true,1.0
CASE-000080,PERSON-000390,observed_associate,false,0.45
CASE-000080,PERSON-002660,suspect,true,1.0
CASE-000080,PERSON-001873,observed_associate,false,0.52
CASE-000080,PERSON-002457,suspect,true,1.0
CASE-000080,PERSON-001581,observed_associate,false,0.6
CASE-000080,PERSON-002335,observed_associate,false,0.63
CASE-000080,PERSON-001337,observed_associate,false,0.44
CASE-000081,PERSON-002901,suspect,true,1.0
CASE-000081,PERSON-002675,suspect,true,1.0
CASE-000081,PERSON-002438,observed_associate,false,0.5
CASE-000081,PERSON-001542,suspect,true,1.0
CASE-000081,PERSON-001596,suspect,true,1.0
CASE-000081,PERSON-001363,observed_associate,false,0.71
CASE-000081,PERSON-000611,suspect,true,1.0
CASE-000081,PERSON-002896,observed_associate,false,0.37
CASE-000081,PERSON-000497,observed_associate,false,0.41
CASE-000081,PERSON-002713,suspect,true,1.0
CASE-000081,PERSON-002847,observed_associate,false,0.41
CASE-000081,PERSON-001480,observed_associate,false,0.27
CASE-000082,PERSON-002517,suspect,true,1.0
CASE-000082,PERSON-000120,suspect,true,1.0
CASE-000082,PERSON-001898,observed_associate,false,0.34
CASE-000082,PERSON-000921,observed_associate,false,0.6
CASE-000082,PERSON-001540,suspect,true,1.0
CASE-000082,PERSON-000083,suspect,true,1.0
CASE-000082,PERSON-001543,suspect,true,1.0
CASE-000082,PERSON-002507,suspect,true,1.0
CASE-000082,PERSON-002999,observed_associate,false,0.58
CASE-000082,PERSON-000765,observed_associate,false,0.65
CASE-000083,PERSON-000842,observed_associate,false,0.68
CASE-000083,PERSON-002954,suspect,true,1.0
CASE-000083,PERSON-001886,suspect,true,1.0
CASE-000083,PERSON-000763,observed_associate,false,0.58
CASE-000083,PERSON-002444,observed_associate,false,0.47
CASE-000083,PERSON-001385,observed_associate,false,0.67
CASE-000084,PERSON-000506,suspect,true,1.0
CASE-000084,PERSON-002039,suspect,true,1.0
CASE-000084,PERSON-000769,suspect,true,1.0
CASE-000084,PERSON-000860,observed_associate,false,0.52
CASE-000084,PERSON-002223,suspect,true,1.0
CASE-000084,PERSON-000405,observed_associate,false,0.66
CASE-000084,PERSON-000390,suspect,true,1.0
CASE-000084,PERSON-001337,suspect,true,1.0
CASE-000085,PERSON-000479,observed_associate,false,0.55
CASE-000085,PERSON-000132,suspect,true,1.0
CASE-000085,PERSON-000575,suspect,true,1.0
CASE-000085,PERSON-000193,suspect,true,1.0
CASE-000085,PERSON-001861,observed_associate,false,0.68
CASE-000085,PERSON-002839,suspect,true,1.0
CASE-000085,PERSON-000497,observed_associate,false,0.64
CASE-000085,PERSON-000216,observed_associate,false,0.44
CASE-000085,PERSON-001043,suspect,true,1.0
CASE-000085,PERSON-002124,observed_associate,false,0.69
CASE-000085,PERSON-000488,observed_associate,false,0.57
CASE-000085,PERSON-000683,observed_associate,false,0.67
CASE-000086,PERSON-001210,suspect,true,1.0
CASE-000086,PERSON-001667,suspect,true,1.0
CASE-000086,PERSON-001558,observed_associate,false,0.36
CASE-000086,PERSON-000351,observed_associate,false,0.53
CASE-000086,PERSON-002256,suspect,true,1.0
CASE-000086,PERSON-001041,suspect,true,1.0
CASE-000086,PERSON-001589,observed_associate,false,0.6
CASE-000086,PERSON-001670,observed_associate,false,0.31
CASE-000087,PERSON-000081,observed_associate,false,0.42
CASE-000087,PERSON-001259,suspect,true,1.0
CASE-000087,PERSON-000850,observed_associate,false,0.37
CASE-000087,PERSON-001861,suspect,true,1.0
CASE-000087,PERSON-000063,observed_associate,false,0.28
CASE-000087,PERSON-002757,observed_associate,false,0.5
CASE-000087,PERSON-001589,suspect,true,1.0
CASE-000088,PERSON-000081,observed_associate,false,0.39
CASE-000088,PERSON-001259,suspect,true,1.0
CASE-000088,PERSON-001861,suspect,true,1.0
CASE-000088,PERSON-002574,observed_associate,false,0.61
CASE-000088,PERSON-000216,suspect,true,1.0
CASE-000088,PERSON-001589,observed_associate,false,0.49
CASE-000089,PERSON-002517,observed_associate,false,0.4
CASE-000089,PERSON-002279,suspect,true,1.0
CASE-000089,PERSON-000538,observed_associate,false,0.63
CASE-000089,PERSON-000222,suspect,true,1.0
CASE-000089,PERSON-001898,suspect,true,1.0
CASE-000089,PERSON-000621,suspect,true,1.0
CASE-000089,PERSON-000083,observed_associate,false,0.45
CASE-000089,PERSON-002745,suspect,true,1.0
CASE-000089,PERSON-000357,suspect,true,1.0
CASE-000090,PERSON-000943,suspect,true,1.0
CASE-000090,PERSON-001780,observed_associate,false,0.61
CASE-000090,PERSON-002397,observed_associate,false,0.37
CASE-000090,PERSON-000955,suspect,true,1.0
CASE-000090,PERSON-002408,observed_associate,false,0.45
CASE-000090,PERSON-000374,observed_associate,false,0.7
CASE-000090,PERSON-001578,observed_associate,false,0.47
CASE-000091,PERSON-001667,suspect,true,1.0
CASE-000091,PERSON-000081,suspect,true,1.0
CASE-000091,PERSON-001259,suspect,true,1.0
CASE-000091,PERSON-000850,observed_associate,false,0.57
CASE-000091,PERSON-002574,suspect,true,1.0
CASE-000091,PERSON-000863,observed_associate,false,0.67
CASE-000091,PERSON-000063,observed_associate,false,0.67
CASE-000091,PERSON-002757,observed_associate,false,0.59
CASE-000091,PERSON-001589,observed_associate,false,0.64
CASE-000092,PERSON-002517,suspect,true,1.0
CASE-000092,PERSON-000132,observed_associate,false,0.37
CASE-000092,PERSON-001861,suspect,true,1.0
CASE-000092,PERSON-000497,suspect,true,1.0
CASE-000092,PERSON-000216,suspect,true,1.0
CASE-000092,PERSON-002901,observed_associate,false,0.51
CASE-000092,PERSON-002124,suspect,true,1.0
CASE-000092,PERSON-000683,observed_associate,false,0.59
CASE-000092,PERSON-001860,suspect,true,1.0
CASE-000093,PERSON-000423,observed_associate,false,0.64
CASE-000093,PERSON-002150,observed_associate,false,0.55
CASE-000093,PERSON-001796,observed_associate,false,0.43
CASE-000093,PERSON-002197,observed_associate,false,0.58
CASE-000093,PERSON-002771,observed_associate,false,0.7
CASE-000093,PERSON-001803,suspect,true,1.0
CASE-000093,PERSON-000991,observed_associate,false,0.26
CASE-000093,PERSON-002944,observed_associate,false,0.46
CASE-000093,PERSON-002418,suspect,true,1.0
CASE-000093,PERSON-000957,suspect,true,1.0
CASE-000094,PERSON-001573,suspect,true,1.0
CASE-000094,PERSON-000499,suspect,true,1.0
CASE-000094,PERSON-000825,observed_associate,false,0.28
CASE-000094,PERSON-001747,observed_associate,false,0.5
CASE-000094,PERSON-002846,observed_associate,false,0.34
CASE-000094,PERSON-001691,suspect,true,1.0
CASE-000095,PERSON-000146,observed_associate,false,0.72
CASE-000095,PERSON-001210,observed_associate,false,0.48
CASE-000095,PERSON-000351,suspect,true,1.0
CASE-000095,PERSON-002750,observed_associate,false,0.38
CASE-000095,PERSON-001041,observed_associate,false,0.35
CASE-000095,PERSON-002735,suspect,true,1.0
CASE-000096,PERSON-002377,suspect,true,1.0
CASE-000096,PERSON-000604,observed_associate,false,0.55
CASE-000096,PERSON-002740,suspect,true,1.0
CASE-000096,PERSON-002481,observed_associate,false,0.61
CASE-000096,PERSON-001880,suspect,true,1.0
CASE-000096,PERSON-002247,suspect,true,1.0
CASE-000096,PERSON-002826,suspect,true,1.0
CASE-000097,PERSON-002450,suspect,true,1.0
CASE-000097,PERSON-000092,suspect,true,1.0
CASE-000097,PERSON-001135,suspect,true,1.0
CASE-000097,PERSON-000817,observed_associate,false,0.68
CASE-000097,PERSON-000597,suspect,true,1.0
CASE-000097,PERSON-000405,observed_associate,false,0.38
CASE-000097,PERSON-002879,suspect,true,1.0
CASE-000097,PERSON-000920,suspect,true,1.0
CASE-000097,PERSON-001367,observed_associate,false,0.73
CASE-000098,PERSON-002020,suspect,true,1.0
CASE-000098,PERSON-000921,observed_associate,false,0.45
CASE-000098,PERSON-000083,observed_associate,false,0.33
CASE-000098,PERSON-002999,observed_associate,false,0.33
CASE-000098,PERSON-000488,observed_associate,false,0.45
CASE-000098,PERSON-002745,suspect,true,1.0
CASE-000098,PERSON-001847,suspect,true,1.0
CASE-000099,PERSON-001334,observed_associate,false,0.6
CASE-000099,PERSON-000499,suspect,true,1.0
CASE-000099,PERSON-000374,observed_associate,false,0.62
CASE-000099,PERSON-002304,suspect,true,1.0
CASE-000099,PERSON-002393,suspect,true,1.0
CASE-000099,PERSON-001847,suspect,true,1.0
CASE-000099,PERSON-001029,suspect,true,1.0
CASE-000100,PERSON-000479,suspect,true,1.0
CASE-000100,PERSON-000919,observed_associate,false,0.45
CASE-000100,PERSON-002764,observed_associate,false,0.64
CASE-000100,PERSON-001478,suspect,true,1.0
CASE-000100,PERSON-001846,observed_associate,false,0.7
CASE-000100,PERSON-001043,observed_associate,false,0.37
CASE-000100,PERSON-001687,suspect,true,1.0
CASE-000100,PERSON-002124,observed_associate,false,0.59
CASE-000100,PERSON-000575,observed_associate,false,0.28
CASE-000100,PERSON-001968,observed_associate,false,0.56
CASE-000101,PERSON-000146,observed_associate,false,0.62
CASE-000101,PERSON-001210,suspect,true,1.0
CASE-000101,PERSON-001667,suspect,true,1.0
CASE-000101,PERSON-001596,suspect,true,1.0
CASE-000101,PERSON-000351,observed_associate,false,0.64
CASE-000101,PERSON-001589,observed_associate,false,0.54
CASE-000101,PERSON-001670,suspect,true,1.0
CASE-000102,PERSON-000479,observed_associate,false,0.56
CASE-000102,PERSON-001944,suspect,true,1.0
CASE-000102,PERSON-000295,observed_associate,false,0.29
CASE-000102,PERSON-002739,observed_associate,false,0.45
CASE-000102,PERSON-001066,suspect,true,1.0
CASE-000102,PERSON-000846,observed_associate,false,0.26
CASE-000102,PERSON-001803,observed_associate,false,0.36
CASE-000102,PERSON-002965,observed_associate,false,0.33
CASE-000102,PERSON-001387,observed_associate,false,0.34
CASE-000102,PERSON-000838,observed_associate,false,0.43
CASE-000103,PERSON-001259,suspect,true,1.0
CASE-000103,PERSON-002998,suspect,true,1.0
CASE-000103,PERSON-002574,observed_associate,false,0.59
CASE-000103,PERSON-000863,observed_associate,false,0.63
CASE-000103,PERSON-000063,observed_associate,false,0.31
CASE-000103,PERSON-002757,suspect,true,1.0
CASE-000104,PERSON-002020,observed_associate,false,0.73
CASE-000104,PERSON-001898,suspect,true,1.0
CASE-000104,PERSON-001992,suspect,true,1.0
CASE-000104,PERSON-001543,observed_associate,false,0.51
CASE-000104,PERSON-002999,suspect,true,1.0
CASE-000104,PERSON-000357,suspect,true,1.0
CASE-000105,PERSON-001542,observed_associate,false,0.54
CASE-000105,PERSON-001343,suspect,true,1.0
CASE-000105,PERSON-001363,suspect,true,1.0
CASE-000105,PERSON-000060,observed_associate,false,0.39
CASE-000105,PERSON-002896,suspect,true,1.0
CASE-000105,PERSON-000635,observed_associate,false,0.5
CASE-000105,PERSON-002922,suspect,true,1.0
CASE-000106,PERSON-001584,suspect,true,1.0
CASE-000106,PERSON-002829,observed_associate,false,0.59
CASE-000106,PERSON-001807,observed_associate,false,0.68
CASE-000106,PERSON-002920,suspect,true,1.0
CASE-000106,PERSON-000622,suspect,true,1.0
CASE-000106,PERSON-001455,suspect,true,1.0
CASE-000106,PERSON-002006,observed_associate,false,0.71
CASE-000106,PERSON-001824,suspect,true,1.0
CASE-000106,PERSON-000430,suspect,true,1.0
CASE-000107,PERSON-001615,suspect,true,1.0
CASE-000107,PERSON-002082,suspect,true,1.0
CASE-000107,PERSON-001059,observed_associate,false,0.28
CASE-000107,PERSON-000302,suspect,true,1.0
CASE-000107,PERSON-002122,observed_associate,false,0.62
CASE-000107,PERSON-000489,suspect,true,1.0
CASE-000107,PERSON-000305,suspect,true,1.0
CASE-000108,PERSON-001007,suspect,true,1.0
CASE-000108,PERSON-001115,suspect,true,1.0
CASE-000108,PERSON-000792,observed_associate,false,0.57
CASE-000109,PERSON-001558,suspect,true,1.0
CASE-000109,PERSON-001474,suspect,true,1.0
CASE-000109,PERSON-001115,observed_associate,false,0.54
CASE-000109,PERSON-001262,observed_associate,false,0.48
CASE-000109,PERSON-001610,suspect,true,1.0
CASE-000109,PERSON-002576,suspect,true,1.0
CASE-000109,PERSON-000267,observed_associate,false,0.71
CASE-000109,PERSON-000792,observed_associate,false,0.58
CASE-000109,PERSON-001757,suspect,true,1.0
CASE-000110,PERSON-000769,suspect,true,1.0
CASE-000110,PERSON-000597,observed_associate,false,0.26
CASE-000110,PERSON-000405,observed_associate,false,0.3
CASE-000110,PERSON-002872,observed_associate,false,0.69
CASE-000110,PERSON-001041,suspect,true,1.0
CASE-000110,PERSON-002660,observed_associate,false,0.37
CASE-000110,PERSON-002457,observed_associate,false,0.59
CASE-000110,PERSON-002335,observed_associate,false,0.47
CASE-000110,PERSON-000544,observed_associate,false,0.34
CASE-000110,PERSON-001894,observed_associate,false,0.7
CASE-000111,PERSON-002450,suspect,true,1.0
CASE-000111,PERSON-000506,suspect,true,1.0
CASE-000111,PERSON-000769,observed_associate,false,0.32
CASE-000111,PERSON-000817,suspect,true,1.0
CASE-000111,PERSON-000597,suspect,true,1.0
CASE-000111,PERSON-002576,suspect,true,1.0
CASE-000111,PERSON-002879,suspect,true,1.0
CASE-000111,PERSON-000979,observed_associate,false,0.71
CASE-000111,PERSON-001337,observed_associate,false,0.51
CASE-000112,PERSON-001425,suspect,true,1.0
CASE-000112,PERSON-000822,suspect,true,1.0
CASE-000112,PERSON-002759,observed_associate,false,0.71
CASE-000112,PERSON-001071,suspect,true,1.0
CASE-000112,PERSON-000613,suspect,true,1.0
CASE-000112,PERSON-002068,suspect,true,1.0
CASE-000112,PERSON-001648,suspect,true,1.0
CASE-000113,PERSON-000538,suspect,true,1.0
CASE-000113,PERSON-001544,observed_associate,false,0.45
CASE-000113,PERSON-002873,suspect,true,1.0
CASE-000113,PERSON-000921,suspect,true,1.0
CASE-000113,PERSON-001965,observed_associate,false,0.51
